sid,group,size,K,conf,est
bt000,band_truth,5,0,net_actual_interchange_mw,0.1645599603652954
bt000,band_truth,5,0,gross_actual_interchange_mw,0.18487215042114258
bt000,band_truth,5,0,total_gen,0.9107008576393127
bt000,band_truth,5,0,metered_load_mw,0.9235181212425232
bt000,band_truth,5,0,total_losses,0.4704999327659607
bt000,band_truth,5,0,congestion_price_da,0.17328011989593506
bt000,band_truth,5,0,congestion_price_rt,0.05761450529098511
bt000,band_truth,5,0,marginal_loss_price_da,0.37471824884414673
bt000,band_truth,5,0,total_lmp_da,0.4796852469444275
bt000,band_truth,5,0,da_as_total_mw_primary_reserve,0.1487845778465271
bt000,band_truth,5,0,da_as_total_mw_synchronized_reserve,0.09343767166137695
bt000,band_truth,5,0,da_as_total_mw_thirty_minutes_reserve,0.2666246294975281
bt000,band_truth,5,10,net_actual_interchange_mw,0.20828282833099365
bt000,band_truth,5,10,gross_actual_interchange_mw,0.25551265478134155
bt000,band_truth,5,10,total_gen,0.9582409262657166
bt000,band_truth,5,10,metered_load_mw,0.9691288471221924
bt000,band_truth,5,10,total_losses,0.4833689332008362
bt000,band_truth,5,10,congestion_price_da,0.19574403762817383
bt000,band_truth,5,10,congestion_price_rt,0.1157071590423584
bt000,band_truth,5,10,marginal_loss_price_da,0.43566596508026123
bt000,band_truth,5,10,total_lmp_da,0.6171592473983765
bt000,band_truth,5,10,da_as_total_mw_primary_reserve,0.18500274419784546
bt000,band_truth,5,10,da_as_total_mw_synchronized_reserve,0.15108084678649902
bt000,band_truth,5,10,da_as_total_mw_thirty_minutes_reserve,0.3474067449569702
bt000,band_truth,5,50,net_actual_interchange_mw,0.27465909719467163
bt000,band_truth,5,50,gross_actual_interchange_mw,0.25482088327407837
bt000,band_truth,5,50,total_gen,0.9662039875984192
bt000,band_truth,5,50,metered_load_mw,0.9741896390914917
bt000,band_truth,5,50,total_losses,0.4898742437362671
bt000,band_truth,5,50,congestion_price_da,0.2060377597808838
bt000,band_truth,5,50,congestion_price_rt,0.13171350955963135
bt000,band_truth,5,50,marginal_loss_price_da,0.4905926585197449
bt000,band_truth,5,50,total_lmp_da,0.6585842967033386
bt000,band_truth,5,50,da_as_total_mw_primary_reserve,0.20609980821609497
bt000,band_truth,5,50,da_as_total_mw_synchronized_reserve,0.16135650873184204
bt000,band_truth,5,50,da_as_total_mw_thirty_minutes_reserve,0.41201144456863403
bt000,band_truth,5,200,net_actual_interchange_mw,0.307018518447876
bt000,band_truth,5,200,gross_actual_interchange_mw,0.272663950920105
bt000,band_truth,5,200,total_gen,0.9675398468971252
bt000,band_truth,5,200,metered_load_mw,0.9752737283706665
bt000,band_truth,5,200,total_losses,0.5298999547958374
bt000,band_truth,5,200,congestion_price_da,0.20289599895477295
bt000,band_truth,5,200,congestion_price_rt,0.143396258354187
bt000,band_truth,5,200,marginal_loss_price_da,0.5344419479370117
bt000,band_truth,5,200,total_lmp_da,0.692236065864563
bt000,band_truth,5,200,da_as_total_mw_primary_reserve,0.2198743224143982
bt000,band_truth,5,200,da_as_total_mw_synchronized_reserve,0.17960745096206665
bt000,band_truth,5,200,da_as_total_mw_thirty_minutes_reserve,0.41868358850479126
bt001,band_truth,5,0,net_actual_interchange_mw,0.1555919051170349
bt001,band_truth,5,0,gross_actual_interchange_mw,0.18734973669052124
bt001,band_truth,5,0,total_gen,0.8188998103141785
bt001,band_truth,5,0,metered_load_mw,0.8149005174636841
bt001,band_truth,5,0,total_losses,0.3745536804199219
bt001,band_truth,5,0,congestion_price_da,0.12128359079360962
bt001,band_truth,5,0,congestion_price_rt,0.05404770374298096
bt001,band_truth,5,0,marginal_loss_price_da,0.38326871395111084
bt001,band_truth,5,0,total_lmp_da,0.7042925357818604
bt001,band_truth,5,0,da_as_total_mw_primary_reserve,0.1427016258239746
bt001,band_truth,5,0,da_as_total_mw_synchronized_reserve,0.11013025045394897
bt001,band_truth,5,0,da_as_total_mw_thirty_minutes_reserve,0.371121883392334
bt001,band_truth,5,10,net_actual_interchange_mw,0.158735454082489
bt001,band_truth,5,10,gross_actual_interchange_mw,0.24409085512161255
bt001,band_truth,5,10,total_gen,0.8625473380088806
bt001,band_truth,5,10,metered_load_mw,0.8679206371307373
bt001,band_truth,5,10,total_losses,0.4077601432800293
bt001,band_truth,5,10,congestion_price_da,0.15475618839263916
bt001,band_truth,5,10,congestion_price_rt,0.11272788047790527
bt001,band_truth,5,10,marginal_loss_price_da,0.45934319496154785
bt001,band_truth,5,10,total_lmp_da,0.7681772708892822
bt001,band_truth,5,10,da_as_total_mw_primary_reserve,0.17564350366592407
bt001,band_truth,5,10,da_as_total_mw_synchronized_reserve,0.1837034821510315
bt001,band_truth,5,10,da_as_total_mw_thirty_minutes_reserve,0.4079681634902954
bt001,band_truth,5,50,net_actual_interchange_mw,0.2360890507698059
bt001,band_truth,5,50,gross_actual_interchange_mw,0.25190961360931396
bt001,band_truth,5,50,total_gen,0.8829663991928101
bt001,band_truth,5,50,metered_load_mw,0.8816551566123962
bt001,band_truth,5,50,total_losses,0.4319726824760437
bt001,band_truth,5,50,congestion_price_da,0.16117644309997559
bt001,band_truth,5,50,congestion_price_rt,0.1179777979850769
bt001,band_truth,5,50,marginal_loss_price_da,0.4682418704032898
bt001,band_truth,5,50,total_lmp_da,0.7874560356140137
bt001,band_truth,5,50,da_as_total_mw_primary_reserve,0.2016056776046753
bt001,band_truth,5,50,da_as_total_mw_synchronized_reserve,0.19885700941085815
bt001,band_truth,5,50,da_as_total_mw_thirty_minutes_reserve,0.4665440320968628
bt001,band_truth,5,200,net_actual_interchange_mw,0.2687511444091797
bt001,band_truth,5,200,gross_actual_interchange_mw,0.26319658756256104
bt001,band_truth,5,200,total_gen,0.8813854455947876
bt001,band_truth,5,200,metered_load_mw,0.8787175416946411
bt001,band_truth,5,200,total_losses,0.44689494371414185
bt001,band_truth,5,200,congestion_price_da,0.14850658178329468
bt001,band_truth,5,200,congestion_price_rt,0.12928473949432373
bt001,band_truth,5,200,marginal_loss_price_da,0.4937824606895447
bt001,band_truth,5,200,total_lmp_da,0.8088481426239014
bt001,band_truth,5,200,da_as_total_mw_primary_reserve,0.2138376235961914
bt001,band_truth,5,200,da_as_total_mw_synchronized_reserve,0.21230077743530273
bt001,band_truth,5,200,da_as_total_mw_thirty_minutes_reserve,0.4817470908164978
bt002,band_truth,5,0,net_actual_interchange_mw,0.16861796379089355
bt002,band_truth,5,0,gross_actual_interchange_mw,0.13551849126815796
bt002,band_truth,5,0,total_gen,0.9239511489868164
bt002,band_truth,5,0,metered_load_mw,0.9392306804656982
bt002,band_truth,5,0,total_losses,0.6169067621231079
bt002,band_truth,5,0,congestion_price_da,0.18879389762878418
bt002,band_truth,5,0,congestion_price_rt,0.4621235728263855
bt002,band_truth,5,0,marginal_loss_price_da,0.48211967945098877
bt002,band_truth,5,0,total_lmp_da,0.5559293627738953
bt002,band_truth,5,0,da_as_total_mw_primary_reserve,0.12917912006378174
bt002,band_truth,5,0,da_as_total_mw_synchronized_reserve,0.06953752040863037
bt002,band_truth,5,0,da_as_total_mw_thirty_minutes_reserve,0.3704933524131775
bt002,band_truth,5,10,net_actual_interchange_mw,0.23572784662246704
bt002,band_truth,5,10,gross_actual_interchange_mw,0.17286741733551025
bt002,band_truth,5,10,total_gen,0.9589572548866272
bt002,band_truth,5,10,metered_load_mw,0.9701963663101196
bt002,band_truth,5,10,total_losses,0.6382335424423218
bt002,band_truth,5,10,congestion_price_da,0.21434569358825684
bt002,band_truth,5,10,congestion_price_rt,0.4957124590873718
bt002,band_truth,5,10,marginal_loss_price_da,0.5745581388473511
bt002,band_truth,5,10,total_lmp_da,0.7173771858215332
bt002,band_truth,5,10,da_as_total_mw_primary_reserve,0.17666739225387573
bt002,band_truth,5,10,da_as_total_mw_synchronized_reserve,0.14834553003311157
bt002,band_truth,5,10,da_as_total_mw_thirty_minutes_reserve,0.484940767288208
bt002,band_truth,5,50,net_actual_interchange_mw,0.25974011421203613
bt002,band_truth,5,50,gross_actual_interchange_mw,0.19249951839447021
bt002,band_truth,5,50,total_gen,0.9635750651359558
bt002,band_truth,5,50,metered_load_mw,0.9752649664878845
bt002,band_truth,5,50,total_losses,0.6398558616638184
bt002,band_truth,5,50,congestion_price_da,0.19922113418579102
bt002,band_truth,5,50,congestion_price_rt,0.48641908168792725
bt002,band_truth,5,50,marginal_loss_price_da,0.5676883459091187
bt002,band_truth,5,50,total_lmp_da,0.7268079519271851
bt002,band_truth,5,50,da_as_total_mw_primary_reserve,0.19304609298706055
bt002,band_truth,5,50,da_as_total_mw_synchronized_reserve,0.1649497151374817
bt002,band_truth,5,50,da_as_total_mw_thirty_minutes_reserve,0.510211706161499
bt002,band_truth,5,200,net_actual_interchange_mw,0.2732660174369812
bt002,band_truth,5,200,gross_actual_interchange_mw,0.213945209980011
bt002,band_truth,5,200,total_gen,0.9653351902961731
bt002,band_truth,5,200,metered_load_mw,0.9770426154136658
bt002,band_truth,5,200,total_losses,0.6548599004745483
bt002,band_truth,5,200,congestion_price_da,0.1791609525680542
bt002,band_truth,5,200,congestion_price_rt,0.49730193614959717
bt002,band_truth,5,200,marginal_loss_price_da,0.535963237285614
bt002,band_truth,5,200,total_lmp_da,0.7071366906166077
bt002,band_truth,5,200,da_as_total_mw_primary_reserve,0.20322072505950928
bt002,band_truth,5,200,da_as_total_mw_synchronized_reserve,0.18322455883026123
bt002,band_truth,5,200,da_as_total_mw_thirty_minutes_reserve,0.5168471932411194
bt003,band_truth,5,0,net_actual_interchange_mw,0.31475573778152466
bt003,band_truth,5,0,gross_actual_interchange_mw,0.5924747586250305
bt003,band_truth,5,0,total_gen,0.9167792797088623
bt003,band_truth,5,0,metered_load_mw,0.9281977415084839
bt003,band_truth,5,0,total_losses,0.45630568265914917
bt003,band_truth,5,0,congestion_price_da,0.16144037246704102
bt003,band_truth,5,0,congestion_price_rt,0.11629211902618408
bt003,band_truth,5,0,marginal_loss_price_da,0.3384029269218445
bt003,band_truth,5,0,total_lmp_da,0.4946628212928772
bt003,band_truth,5,0,da_as_total_mw_primary_reserve,0.4757618308067322
bt003,band_truth,5,0,da_as_total_mw_synchronized_reserve,0.526124119758606
bt003,band_truth,5,0,da_as_total_mw_thirty_minutes_reserve,0.35187143087387085
bt003,band_truth,5,10,net_actual_interchange_mw,0.3487008810043335
bt003,band_truth,5,10,gross_actual_interchange_mw,0.6576825976371765
bt003,band_truth,5,10,total_gen,0.9633738994598389
bt003,band_truth,5,10,metered_load_mw,0.9705944657325745
bt003,band_truth,5,10,total_losses,0.48744118213653564
bt003,band_truth,5,10,congestion_price_da,0.20513701438903809
bt003,band_truth,5,10,congestion_price_rt,0.15457475185394287
bt003,band_truth,5,10,marginal_loss_price_da,0.4117226004600525
bt003,band_truth,5,10,total_lmp_da,0.5987391471862793
bt003,band_truth,5,10,da_as_total_mw_primary_reserve,0.47096580266952515
bt003,band_truth,5,10,da_as_total_mw_synchronized_reserve,0.5454207062721252
bt003,band_truth,5,10,da_as_total_mw_thirty_minutes_reserve,0.46081674098968506
bt003,band_truth,5,50,net_actual_interchange_mw,0.37781625986099243
bt003,band_truth,5,50,gross_actual_interchange_mw,0.6892682313919067
bt003,band_truth,5,50,total_gen,0.9703081250190735
bt003,band_truth,5,50,metered_load_mw,0.9776488542556763
bt003,band_truth,5,50,total_losses,0.49964797496795654
bt003,band_truth,5,50,congestion_price_da,0.2257246971130371
bt003,band_truth,5,50,congestion_price_rt,0.1556355357170105
bt003,band_truth,5,50,marginal_loss_price_da,0.45621585845947266
bt003,band_truth,5,50,total_lmp_da,0.6569660902023315
bt003,band_truth,5,50,da_as_total_mw_primary_reserve,0.4916842579841614
bt003,band_truth,5,50,da_as_total_mw_synchronized_reserve,0.5529192686080933
bt003,band_truth,5,50,da_as_total_mw_thirty_minutes_reserve,0.49777722358703613
bt003,band_truth,5,200,net_actual_interchange_mw,0.38912272453308105
bt003,band_truth,5,200,gross_actual_interchange_mw,0.6905158758163452
bt003,band_truth,5,200,total_gen,0.9637945890426636
bt003,band_truth,5,200,metered_load_mw,0.9683093428611755
bt003,band_truth,5,200,total_losses,0.5301534533500671
bt003,band_truth,5,200,congestion_price_da,0.23085397481918335
bt003,band_truth,5,200,congestion_price_rt,0.14395564794540405
bt003,band_truth,5,200,marginal_loss_price_da,0.5124173760414124
bt003,band_truth,5,200,total_lmp_da,0.6917391419410706
bt003,band_truth,5,200,da_as_total_mw_primary_reserve,0.4897281527519226
bt003,band_truth,5,200,da_as_total_mw_synchronized_reserve,0.5570918321609497
bt003,band_truth,5,200,da_as_total_mw_thirty_minutes_reserve,0.49405449628829956
bt004,band_truth,5,0,net_actual_interchange_mw,0.20196247100830078
bt004,band_truth,5,0,gross_actual_interchange_mw,0.6053708791732788
bt004,band_truth,5,0,total_gen,0.9240002632141113
bt004,band_truth,5,0,metered_load_mw,0.9328957200050354
bt004,band_truth,5,0,total_losses,0.4935959577560425
bt004,band_truth,5,0,congestion_price_da,0.22365373373031616
bt004,band_truth,5,0,congestion_price_rt,0.12508630752563477
bt004,band_truth,5,0,marginal_loss_price_da,0.3904891014099121
bt004,band_truth,5,0,total_lmp_da,0.5052924156188965
bt004,band_truth,5,0,da_as_total_mw_primary_reserve,0.08479607105255127
bt004,band_truth,5,0,da_as_total_mw_synchronized_reserve,0.05558663606643677
bt004,band_truth,5,0,da_as_total_mw_thirty_minutes_reserve,0.1959930658340454
bt004,band_truth,5,10,net_actual_interchange_mw,0.23801350593566895
bt004,band_truth,5,10,gross_actual_interchange_mw,0.6523988246917725
bt004,band_truth,5,10,total_gen,0.9618185758590698
bt004,band_truth,5,10,metered_load_mw,0.9698753952980042
bt004,band_truth,5,10,total_losses,0.5378565788269043
bt004,band_truth,5,10,congestion_price_da,0.25227969884872437
bt004,band_truth,5,10,congestion_price_rt,0.19862216711044312
bt004,band_truth,5,10,marginal_loss_price_da,0.5094397664070129
bt004,band_truth,5,10,total_lmp_da,0.6602322459220886
bt004,band_truth,5,10,da_as_total_mw_primary_reserve,0.1211654543876648
bt004,band_truth,5,10,da_as_total_mw_synchronized_reserve,0.11065083742141724
bt004,band_truth,5,10,da_as_total_mw_thirty_minutes_reserve,0.352852463722229
bt004,band_truth,5,50,net_actual_interchange_mw,0.32608455419540405
bt004,band_truth,5,50,gross_actual_interchange_mw,0.6710835099220276
bt004,band_truth,5,50,total_gen,0.9740081429481506
bt004,band_truth,5,50,metered_load_mw,0.9810217618942261
bt004,band_truth,5,50,total_losses,0.5664807558059692
bt004,band_truth,5,50,congestion_price_da,0.27496927976608276
bt004,band_truth,5,50,congestion_price_rt,0.21135741472244263
bt004,band_truth,5,50,marginal_loss_price_da,0.5297316312789917
bt004,band_truth,5,50,total_lmp_da,0.7148842811584473
bt004,band_truth,5,50,da_as_total_mw_primary_reserve,0.1607610583305359
bt004,band_truth,5,50,da_as_total_mw_synchronized_reserve,0.16908478736877441
bt004,band_truth,5,50,da_as_total_mw_thirty_minutes_reserve,0.42162978649139404
bt004,band_truth,5,200,net_actual_interchange_mw,0.35621029138565063
bt004,band_truth,5,200,gross_actual_interchange_mw,0.6769509315490723
bt004,band_truth,5,200,total_gen,0.9758602380752563
bt004,band_truth,5,200,metered_load_mw,0.982754111289978
bt004,band_truth,5,200,total_losses,0.5876114368438721
bt004,band_truth,5,200,congestion_price_da,0.26052218675613403
bt004,band_truth,5,200,congestion_price_rt,0.183635413646698
bt004,band_truth,5,200,marginal_loss_price_da,0.561397135257721
bt004,band_truth,5,200,total_lmp_da,0.7366137504577637
bt004,band_truth,5,200,da_as_total_mw_primary_reserve,0.17526715993881226
bt004,band_truth,5,200,da_as_total_mw_synchronized_reserve,0.20912569761276245
bt004,band_truth,5,200,da_as_total_mw_thirty_minutes_reserve,0.4247089624404907
bt005,band_truth,5,0,net_actual_interchange_mw,0.30564266443252563
bt005,band_truth,5,0,gross_actual_interchange_mw,0.19436538219451904
bt005,band_truth,5,0,total_gen,0.4246985912322998
bt005,band_truth,5,0,metered_load_mw,0.4285314679145813
bt005,band_truth,5,0,total_losses,0.47200578451156616
bt005,band_truth,5,0,congestion_price_da,0.05855202674865723
bt005,band_truth,5,0,congestion_price_rt,0.17194414138793945
bt005,band_truth,5,0,marginal_loss_price_da,0.20381659269332886
bt005,band_truth,5,0,total_lmp_da,0.2666652202606201
bt005,band_truth,5,0,da_as_total_mw_primary_reserve,0.0903283953666687
bt005,band_truth,5,0,da_as_total_mw_synchronized_reserve,0.05609351396560669
bt005,band_truth,5,0,da_as_total_mw_thirty_minutes_reserve,0.2687569260597229
bt005,band_truth,5,10,net_actual_interchange_mw,0.3352695107460022
bt005,band_truth,5,10,gross_actual_interchange_mw,0.22718513011932373
bt005,band_truth,5,10,total_gen,0.5336371660232544
bt005,band_truth,5,10,metered_load_mw,0.5359257459640503
bt005,band_truth,5,10,total_losses,0.4998800754547119
bt005,band_truth,5,10,congestion_price_da,0.13242340087890625
bt005,band_truth,5,10,congestion_price_rt,0.19663113355636597
bt005,band_truth,5,10,marginal_loss_price_da,0.2846934199333191
bt005,band_truth,5,10,total_lmp_da,0.369661808013916
bt005,band_truth,5,10,da_as_total_mw_primary_reserve,0.16180938482284546
bt005,band_truth,5,10,da_as_total_mw_synchronized_reserve,0.12573522329330444
bt005,band_truth,5,10,da_as_total_mw_thirty_minutes_reserve,0.2940465807914734
bt005,band_truth,5,50,net_actual_interchange_mw,0.3641548156738281
bt005,band_truth,5,50,gross_actual_interchange_mw,0.25067079067230225
bt005,band_truth,5,50,total_gen,0.5766382217407227
bt005,band_truth,5,50,metered_load_mw,0.577379584312439
bt005,band_truth,5,50,total_losses,0.5332406759262085
bt005,band_truth,5,50,congestion_price_da,0.1408778429031372
bt005,band_truth,5,50,congestion_price_rt,0.20810192823410034
bt005,band_truth,5,50,marginal_loss_price_da,0.30114930868148804
bt005,band_truth,5,50,total_lmp_da,0.38314634561538696
bt005,band_truth,5,50,da_as_total_mw_primary_reserve,0.1643097996711731
bt005,band_truth,5,50,da_as_total_mw_synchronized_reserve,0.14824950695037842
bt005,band_truth,5,50,da_as_total_mw_thirty_minutes_reserve,0.3275165557861328
bt005,band_truth,5,200,net_actual_interchange_mw,0.38095271587371826
bt005,band_truth,5,200,gross_actual_interchange_mw,0.2634497880935669
bt005,band_truth,5,200,total_gen,0.6055210828781128
bt005,band_truth,5,200,metered_load_mw,0.6054414510726929
bt005,band_truth,5,200,total_losses,0.5566263794898987
bt005,band_truth,5,200,congestion_price_da,0.15547198057174683
bt005,band_truth,5,200,congestion_price_rt,0.23112618923187256
bt005,band_truth,5,200,marginal_loss_price_da,0.3363931179046631
bt005,band_truth,5,200,total_lmp_da,0.42936527729034424
bt005,band_truth,5,200,da_as_total_mw_primary_reserve,0.1977149248123169
bt005,band_truth,5,200,da_as_total_mw_synchronized_reserve,0.17358893156051636
bt005,band_truth,5,200,da_as_total_mw_thirty_minutes_reserve,0.35702234506607056
bt006,band_truth,5,0,net_actual_interchange_mw,0.23824965953826904
bt006,band_truth,5,0,gross_actual_interchange_mw,0.24560552835464478
bt006,band_truth,5,0,total_gen,0.9459461569786072
bt006,band_truth,5,0,metered_load_mw,0.94480299949646
bt006,band_truth,5,0,total_losses,0.46761155128479004
bt006,band_truth,5,0,congestion_price_da,0.11734908819198608
bt006,band_truth,5,0,congestion_price_rt,0.06810438632965088
bt006,band_truth,5,0,marginal_loss_price_da,0.3446166515350342
bt006,band_truth,5,0,total_lmp_da,0.45807552337646484
bt006,band_truth,5,0,da_as_total_mw_primary_reserve,0.14383578300476074
bt006,band_truth,5,0,da_as_total_mw_synchronized_reserve,0.05605912208557129
