sid,group,size,K,conf,est
bt000,band_truth,5,0,net_actual_interchange_mw,0.1828707456588745
bt000,band_truth,5,0,gross_actual_interchange_mw,0.21490401029586792
bt000,band_truth,5,0,total_gen,0.912855327129364
bt000,band_truth,5,0,metered_load_mw,0.9239667057991028
bt000,band_truth,5,0,total_losses,0.4238094091415405
bt000,band_truth,5,0,congestion_price_da,0.15244919061660767
bt000,band_truth,5,0,congestion_price_rt,0.1148189902305603
bt000,band_truth,5,0,marginal_loss_price_da,0.3835703134536743
bt000,band_truth,5,0,total_lmp_da,0.5997908115386963
bt000,band_truth,5,0,da_as_total_mw_primary_reserve,0.15187758207321167
bt000,band_truth,5,0,da_as_total_mw_synchronized_reserve,0.11725068092346191
bt000,band_truth,5,0,da_as_total_mw_thirty_minutes_reserve,0.3326553702354431
bt000,band_truth,5,10,net_actual_interchange_mw,0.2140202522277832
bt000,band_truth,5,10,gross_actual_interchange_mw,0.24618494510650635
bt000,band_truth,5,10,total_gen,0.9578005075454712
bt000,band_truth,5,10,metered_load_mw,0.9680215120315552
bt000,band_truth,5,10,total_losses,0.4625457525253296
bt000,band_truth,5,10,congestion_price_da,0.16980022192001343
bt000,band_truth,5,10,congestion_price_rt,0.12588924169540405
bt000,band_truth,5,10,marginal_loss_price_da,0.4401950240135193
bt000,band_truth,5,10,total_lmp_da,0.6479936838150024
bt000,band_truth,5,10,da_as_total_mw_primary_reserve,0.18230068683624268
bt000,band_truth,5,10,da_as_total_mw_synchronized_reserve,0.1431756615638733
bt000,band_truth,5,10,da_as_total_mw_thirty_minutes_reserve,0.37287551164627075
bt000,band_truth,5,50,net_actual_interchange_mw,0.25251656770706177
bt000,band_truth,5,50,gross_actual_interchange_mw,0.25758564472198486
bt000,band_truth,5,50,total_gen,0.9632663726806641
bt000,band_truth,5,50,metered_load_mw,0.9731133580207825
bt000,band_truth,5,50,total_losses,0.4874236583709717
bt000,band_truth,5,50,congestion_price_da,0.1769803762435913
bt000,band_truth,5,50,congestion_price_rt,0.13710302114486694
bt000,band_truth,5,50,marginal_loss_price_da,0.4790557622909546
bt000,band_truth,5,50,total_lmp_da,0.6680964231491089
bt000,band_truth,5,50,da_as_total_mw_primary_reserve,0.20359426736831665
bt000,band_truth,5,50,da_as_total_mw_synchronized_reserve,0.15398794412612915
bt000,band_truth,5,50,da_as_total_mw_thirty_minutes_reserve,0.39977389574050903
bt000,band_truth,5,200,net_actual_interchange_mw,0.28991323709487915
bt000,band_truth,5,200,gross_actual_interchange_mw,0.2686343193054199
bt000,band_truth,5,200,total_gen,0.9701481461524963
bt000,band_truth,5,200,metered_load_mw,0.9789196252822876
bt000,band_truth,5,200,total_losses,0.5193657875061035
bt000,band_truth,5,200,congestion_price_da,0.18301182985305786
