confidential_field,test_r2,test_mse,used_in_loss
metered_load_mw,0.9877365827560425,0.012794258072972298,True
total_gen,0.9846433997154236,0.01617749221622944,True
total_lmp_da,0.9690281748771667,0.03540659695863724,True
da_as_total_mw_primary_reserve,0.9435169696807861,0.05932874605059624,True
da_as_total_mw_synchronized_reserve,0.9078093767166138,0.09511872380971909,True
total_losses,0.7919043898582458,0.20776017010211945,True
da_as_total_mw_thirty_minutes_reserve,0.7863065004348755,0.22216282784938812,True
net_actual_interchange_mw,0.7402544021606445,0.2634212076663971,True
gross_actual_interchange_mw,0.720471978187561,0.29126235842704773,True
marginal_loss_price_da,0.6934324502944946,0.3013349771499634,True
congestion_price_rt,0.5258722901344299,0.5304386615753174,True
congestion_price_da,0.34412074089050293,0.7125389575958252,True
