target_field,n_valid_sources,pearson,spearman,kendall,nmi,distance_corr
net_actual_interchange_mw,9,0.11871463805437088,0.11888868361711502,0.14216071367263794,0.4436074197292328,0.17662853002548218
gross_actual_interchange_mw,11,0.17387129366397858,0.1593974232673645,0.1642438769340515,0.3480420410633087,0.1544453352689743
total_gen,28,0.19718487560749054,0.19647052884101868,0.19567261636257172,0.2151115983724594,0.19556042551994324
metered_load_mw,27,0.19459277391433716,0.19158001244068146,0.1983734369277954,0.22228319942951202,0.19317057728767395
total_losses,19,0.1742076575756073,0.17131470143795013,0.16944940388202667,0.31592893600463867,0.16909930109977722
congestion_price_da,8,0.17385487258434296,0.16191403567790985,0.17990921437740326,0.24139198660850525,0.24292990565299988
congestion_price_rt,11,0.2042476087808609,0.20012983679771423,0.19545108079910278,0.20195454359054565,0.19821691513061523
marginal_loss_price_da,21,0.20531883835792542,0.18802490830421448,0.19847986102104187,0.2148536741733551,0.19332274794578552
total_lmp_da,32,0.19738057255744934,0.19071857631206512,0.20641271770000458,0.21667034924030304,0.1888177990913391
da_as_total_mw_primary_reserve,11,0.23299163579940796,0.18427620828151703,0.22737707197666168,0.1737779974937439,0.18157704174518585
da_as_total_mw_synchronized_reserve,8,0.18444979190826416,0.1814613938331604,0.19512511789798737,0.25425615906715393,0.18470752239227295
da_as_total_mw_thirty_minutes_reserve,18,0.2002391517162323,0.19085587561130524,0.19424353539943695,0.2267809510231018,0.1878804713487625
