confidential_field,test_r2,test_mse,used_in_loss
da_as_total_mw_primary_reserve,0.9751069191843271,0.03441905602812767,True
metered_load_mw,0.9566894620656967,0.018727850168943405,True
total_gen,0.9154055118560791,0.038696326315402985,True
da_as_total_mw_synchronized_reserve,0.9082280918955803,0.07729294151067734,True
total_lmp_da,0.8842832744121552,0.05025691166520119,True
congestion_price_rt,0.47654861211776733,0.8554800152778625,True
total_losses,0.4482267498970032,0.4844072759151459,True
marginal_loss_price_da,0.4198299050331116,0.3177560865879059,True
da_as_total_mw_thirty_minutes_reserve,0.3870720863342285,0.43985673785209656,True
congestion_price_da,0.19901782274246216,1.3575844764709473,True
gross_actual_interchange_mw,0.004897058010101318,0.5810003280639648,True
net_actual_interchange_mw,-0.9609616994857788,1.5248219966888428,True
