confidential_field,test_r2,test_mse,used_in_loss
da_as_total_mw_primary_reserve,0.9707879424095154,0.040390800684690475,True
metered_load_mw,0.957377377897501,0.01843038946390152,True
da_as_total_mw_synchronized_reserve,0.9337939843535423,0.05576061084866524,True
total_gen,0.9084204286336899,0.04189153388142586,True
total_lmp_da,0.711772084236145,0.1251802295446396,True
total_losses,0.6778312027454376,0.2828352153301239,True
congestion_price_rt,0.4488636255264282,0.9007257223129272,True
marginal_loss_price_da,0.43012183904647827,0.3121192753314972,True
da_as_total_mw_thirty_minutes_reserve,0.36554527282714844,0.4553050696849823,True
congestion_price_da,0.2705938220024109,1.2362703084945679,True
gross_actual_interchange_mw,-0.5567127466201782,0.9089015126228333,False
net_actual_interchange_mw,-1.9254083633422852,2.2747650146484375,False
