rank,field,sensitivity,masked_loss,loss_increase
1,gen_fuel_nuclear_pct,5.025866729753174,2.8466439247131348,2.3742398619651794
2,system_energy_price_da,1.0665392319217728,0.9762415289878845,0.5038374662399292
3,gen_fuel_other_renewables_pct,0.687518271429698,0.7971904873847961,0.3247864246368408
4,gen_fuel_oil_mw,0.35246305496411956,0.6389090418815613,0.16650497913360596
5,forecast_load_mw_day_ahead,0.20778966958441764,0.5705647468566895,0.09816068410873413
6,forecast_load_mw_latest_available,0.16437038088478825,0.5500532984733582,0.07764923572540283
7,gen_fuel_coal_mw,0.15404211024367165,0.5451741814613342,0.0727701187133789
8,da_as_mcp_primary_reserve,0.09021799542622821,0.515023410320282,0.04261934757232666
9,gen_fuel_nuclear_mw,0.061804841889440895,0.5016009211540222,0.029196858406066895
10,gen_fuel_gas_mw,0.05436359908524564,0.4980856478214264,0.02568158507347107
11,da_as_mcp_synchronized_reserve,0.033951265673054176,0.4884427785873413,0.016038715839385986
12,gen_fuel_oil_pct,0.025642835738506425,0.4845178425312042,0.012113779783248901
13,gen_fuel_coal_pct,0.019853134610835106,0.4817827641963959,0.009378701448440552
14,gen_fuel_wind_pct,0.018821480955760587,0.4812954068183899,0.00889134407043457
15,da_as_as_req_mw_primary_reserve,0.0143571011749862,0.47918641567230225,0.006782352924346924
16,da_as_as_req_mw_synchronized_reserve,0.014350540178219384,0.4791833162307739,0.0067792534828186035
17,gross_inadv_interchange_mw,0.012467597192650422,0.4782938063144684,0.0058897435665130615
18,da_as_as_req_mw_thirty_minutes_reserve,0.01235486160397445,0.4782405495643616,0.00583648681640625
19,gen_fuel_gas_pct,0.011849349420392714,0.47800174355506897,0.0055976808071136475
20,gen_fuel_multiple_fuels_pct,0.009546628814762243,0.4769139289855957,0.004509866237640381
21,gen_fuel_hydro_mw,0.008962700102515575,0.4766380786895752,0.004234015941619873
22,gen_fuel_storage_mw,0.0054619667218673605,0.4749843180179596,0.0025802552700042725
23,gen_fuel_multiple_fuels_mw,0.005351628420471571,0.4749321937561035,0.0025281310081481934
24,total_lmp_rt,0.0030535762163867203,0.47384658455848694,0.0014425218105316162
25,da_as_ss_mw_synchronized_reserve,0.002753789133349105,0.4737049639225006,0.001300901174545288
26,total_pjm_rmccp_cr,0.0018768866808611308,0.47329071164131165,0.0008866488933563232
27,da_as_ss_mw_thirty_minutes_reserve,0.0016864285151013327,0.4732007384300232,0.0007966756820678711
28,da_as_ss_mw_primary_reserve,0.0016616986042110244,0.4731890559196472,0.0007849931716918945
29,rmccp,0.0015085245643088085,0.4731166958808899,0.0007126331329345703
30,gen_fuel_hydro_pct,0.0007032883841968299,0.47273629903793335,0.00033223628997802734
31,da_as_nsr_mw_primary_reserve,0.0005987540414793786,0.47268691658973694,0.0002828538417816162
32,total_pjm_assigned_reg,0.0003594038325053229,0.472573846578598,0.0001697838306427002
33,gen_fuel_solar_pct,0.00035908839996845677,0.4725736975669861,0.00016963481903076172
34,gen_fuel_solar_mw,0.0002802933522592855,0.47253647446632385,0.00013241171836853027
35,total_pjm_rmpcp_cr,0.00015702231685198328,0.4724782407283783,7.417798042297363e-05
36,gen_fuel_other_renewables_mw,6.321268038798202e-05,0.4724339246749878,2.9861927032470703e-05
37,gross_sched_interchange_mw,4.4728333727624e-05,0.4724251925945282,2.1129846572875977e-05
38,total_pjm_self_sched_reg,-9.021370554372684e-06,0.4723998010158539,-4.26173210144043e-06
39,net_inadv_interchange_mw,-7.324343506032647e-05,0.4723694622516632,-3.460049629211426e-05
40,total_pjm_reg_purchases,-0.001580947874773283,0.4716572165489197,-0.0007468461990356445
41,total_pjm_loc_credit,-0.0017663591199432221,0.47156962752342224,-0.0008344352245330811
42,gen_fuel_wind_mw,-0.002119265042189102,0.4714029133319855,-0.0010011494159698486
43,marginal_loss_price_rt,-0.002957873984701522,0.47100675106048584,-0.0013973116874694824
44,rmpcp,-0.003849727939436953,0.470585435628891,-0.001818627119064331
