confidential_field,test_r2,test_mse,used_in_loss
metered_load_mw,0.9875491261482239,0.012981361709535122,True
total_gen,0.9815607070922852,0.019408978521823883,True
total_lmp_da,0.9472832083702087,0.06020725518465042,True
da_as_total_mw_primary_reserve,0.9331079125404358,0.07035857439041138,True
da_as_total_mw_synchronized_reserve,0.8913957476615906,0.11199843883514404,True
gross_actual_interchange_mw,0.6984636187553406,0.31377705931663513,True
total_losses,0.689451277256012,0.30974698066711426,True
da_as_total_mw_thirty_minutes_reserve,0.6532721519470215,0.3603540062904358,True
net_actual_interchange_mw,0.5932424068450928,0.4127430021762848,True
marginal_loss_price_da,0.5541574954986572,0.43787968158721924,True
congestion_price_da,0.24078965187072754,0.8235468864440918,True
congestion_price_rt,-0.03367924690246582,1.1550768613815308,True
