confidential_field,test_r2,test_mse,used_in_loss
metered_load_mw,0.9642184339463711,0.01547225657850504,True
da_as_total_mw_primary_reserve,0.9621828533709049,0.052288852632045746,True
da_as_total_mw_synchronized_reserve,0.929318256676197,0.05953019857406616,True
total_lmp_da,0.9130174219608307,0.03777739033102989,True
total_gen,0.9077727049589157,0.042187828570604324,True
marginal_loss_price_da,0.46470850706100464,0.2931763231754303,True
congestion_price_rt,0.46052485704421997,0.8816677331924438,True
total_losses,0.41572320461273193,0.5129424333572388,True
da_as_total_mw_thirty_minutes_reserve,0.28364402055740356,0.5140799880027771,True
congestion_price_da,0.16066479682922363,1.4225889444351196,True
gross_actual_interchange_mw,-0.263730525970459,0.7378410696983337,False
net_actual_interchange_mw,-2.12166428565979,2.4273715019226074,False
