target_idx,target_field,source_idx,source_field,source_type,prior,corr_pearson,corr_spearman,corr_kendall,corr_nmi,corr_distance_corr
44,da_as_total_mw_thirty_minutes_reserve,38,system_energy_price_da,general,0.5039891600608826,0.5350232720375061,0.5202525854110718,0.355795294046402,0.19638992846012115,0.48859265446662903
44,da_as_total_mw_thirty_minutes_reserve,3,gen_fuel_multiple_fuels_mw,general,0.4169706702232361,0.4795806407928467,0.4564517140388489,0.3251888155937195,0.08289259672164917,0.48440492153167725
44,da_as_total_mw_thirty_minutes_reserve,30,da_as_mcp_synchronized_reserve,general,0.4032539427280426,0.5144726037979126,0.5027998089790344,0.37353354692459106,0.49725377559661865,0.5021107792854309
44,da_as_total_mw_thirty_minutes_reserve,29,da_as_mcp_primary_reserve,general,0.39320486783981323,0.45200470089912415,0.4609462320804596,0.34796279668807983,0.25404176115989685,0.45693761110305786
44,da_as_total_mw_thirty_minutes_reserve,15,gen_fuel_oil_pct,general,0.3631741404533386,0.48782333731651306,0.44167253375053406,0.3120928704738617,0.09404275566339493,0.45078423619270325
44,da_as_total_mw_thirty_minutes_reserve,13,gen_fuel_multiple_fuels_pct,general,0.3420710861682892,0.47084394097328186,0.4679732620716095,0.3341655731201172,0.08633998036384583,0.47942185401916504
44,da_as_total_mw_thirty_minutes_reserve,5,gen_fuel_oil_mw,general,0.3335179090499878,0.4559187889099121,0.3749222457408905,0.20876134932041168,0.1103571429848671,0.32473433017730713
44,da_as_total_mw_thirty_minutes_reserve,39,total_lmp_rt,general,0.3077297806739807,0.3679456114768982,0.37497076392173767,0.23713503777980804,0.21807344257831573,0.35654082894325256
44,da_as_total_mw_thirty_minutes_reserve,32,da_as_as_req_mw_synchronized_reserve,general,0.26234424114227295,0.29390498995780945,0.31628596782684326,0.25534552335739136,0.17173492908477783,0.3491135835647583
44,da_as_total_mw_thirty_minutes_reserve,4,gen_fuel_nuclear_mw,general,0.24929453432559967,0.5318328738212585,0.5850105285644531,0.39277151226997375,0.18607239425182343,0.5257548689842224
44,da_as_total_mw_thirty_minutes_reserve,31,da_as_as_req_mw_primary_reserve,general,0.24894848465919495,0.31137174367904663,0.33402857184410095,0.23307402431964874,0.14801084995269775,0.32601481676101685
44,da_as_total_mw_thirty_minutes_reserve,33,da_as_as_req_mw_thirty_minutes_reserve,general,0.24800477921962738,0.32768502831459045,0.34167733788490295,0.2466767281293869,0.12329836934804916,0.3206348121166229
44,da_as_total_mw_thirty_minutes_reserve,37,da_as_nsr_mw_primary_reserve,general,0.22864915430545807,0.3753282129764557,0.402095764875412,0.3047332465648651,0.14748165011405945,0.37791287899017334
44,da_as_total_mw_thirty_minutes_reserve,6,gen_fuel_other_renewables_mw,general,0.22124633193016052,0.26301202178001404,0.310337096452713,0.21528348326683044,0.06926532089710236,0.3062383234500885
44,da_as_total_mw_thirty_minutes_reserve,28,total_pjm_rmpcp_cr,general,0.20452657341957092,0.2250649333000183,0.3315010666847229,0.2127346694469452,0.0747775211930275,0.30344316363334656
44,da_as_total_mw_thirty_minutes_reserve,22,rmpcp,general,0.1810193955898285,0.09105819463729858,0.2839261591434479,0.18849989771842957,0.1106879711151123,0.2741597294807434
44,da_as_total_mw_thirty_minutes_reserve,25,total_pjm_self_sched_reg,general,0.10628905892372131,0.14901258051395416,0.16975881159305573,0.0945860967040062,0.025618484243750572,0.14408248662948608
