experiment,run_dir,architecture,best_test_loss_targets,final_test_mse_targets,final_test_mse_all,final_test_mse_excluded,excluded_targets,target_loss_weighting,r2_net_actual_interchange_mw,r2_gross_actual_interchange_mw,r2_congestion_price_da,r2_congestion_price_rt,r2_total_losses,r2_marginal_loss_price_da,r2_da_as_total_mw_thirty_minutes_reserve
difficulty_weighted_allloss_netgross16,/Users/haocun/Desktop/AllProjects/GNN_Aggresvation/DNN_Aggresvation19/outputs_difficulty/run_20260524_055850_difficulty_weighted_allloss_netgross16,hybrid_bilinear_gated,0.4953291416168213,0.4953291416168213,0.4953291416168213,,,static,-1.1562681198120117,0.01877826452255249,0.1935875415802002,0.46346884965896606,0.6316676437854767,0.46090954542160034,0.2214166522026062
difficulty_weighted_maskloss,/Users/haocun/Desktop/AllProjects/GNN_Aggresvation/DNN_Aggresvation19/outputs_difficulty/run_20260524_055348_difficulty_weighted_maskloss,hybrid_bilinear_gated,0.34988364577293396,0.34988364577293396,0.5568752884864807,1.5918333530426025,"net_actual_interchange_mw,gross_actual_interchange_mw",static,-1.9254083633422852,-0.5567127466201782,0.27305978536605835,0.48606473207473755,0.6230641305446625,0.4723237156867981,0.27885210514068604
