confidential_field,test_r2,test_mse,used_in_loss
metered_load_mw,0.9697472043335438,0.013081569224596024,True
total_gen,0.9587693437933922,0.01886027120053768,True
da_as_total_mw_primary_reserve,0.9280455857515335,0.09948962181806564,True
da_as_total_mw_synchronized_reserve,0.926783949136734,0.06166466698050499,True
total_lmp_da,0.8960611969232559,0.04514164477586746,True
total_losses,0.6445856988430023,0.31202176213264465,True
marginal_loss_price_da,0.46789926290512085,0.2914287745952606,True
congestion_price_rt,0.4177672266960144,0.9515467882156372,True
da_as_total_mw_thirty_minutes_reserve,0.38284045457839966,0.44289347529411316,True
congestion_price_da,0.24810844659805298,1.2743808031082153,True
gross_actual_interchange_mw,0.07512533664703369,0.539996862411499,True
net_actual_interchange_mw,-0.9526239633560181,1.518338680267334,True
