rank,field,sensitivity,masked_loss,loss_increase
1,da_as_nsr_mw_primary_reserve,0.21214398368852264,0.5663911700248718,0.09912723302841187
2,system_energy_price_da,0.19051640255591382,0.5562853813171387,0.08902144432067871
3,gen_fuel_nuclear_mw,0.0823084659159618,0.5057237148284912,0.03845977783203125
4,gen_fuel_oil_mw,0.06014047270016486,0.4953654110431671,0.028101474046707153
5,gross_inadv_interchange_mw,0.05959170537291942,0.4951089918613434,0.027845054864883423
6,marginal_loss_price_rt,0.058569750597878306,0.49463146924972534,0.02736753225326538
7,total_lmp_rt,0.05547945834547289,0.49318748712539673,0.025923550128936768
8,forecast_load_mw_day_ahead,0.048595949071534666,0.4899710714817047,0.02270713448524475
9,forecast_load_mw_latest_available,0.03704364422324804,0.484573096036911,0.01730915904045105
10,gen_fuel_other_renewables_pct,0.02119846600270327,0.4771692156791687,0.00990527868270874
11,gen_fuel_oil_pct,0.020427806354271532,0.4768091142177582,0.009545177221298218
12,gen_fuel_nuclear_pct,0.016166121641128108,0.47481778264045715,0.007553845643997192
13,gen_fuel_wind_mw,0.015823492854289137,0.47465768456459045,0.007393747568130493
14,gen_fuel_coal_mw,0.014723215638771802,0.4741435647010803,0.006879627704620361
15,gen_fuel_multiple_fuels_mw,0.012386298522282606,0.47305160760879517,0.005787670612335205
16,total_pjm_reg_purchases,0.010536855683122202,0.47218742966651917,0.004923492670059204
17,gen_fuel_coal_pct,0.009643354812901211,0.47176992893218994,0.0045059919357299805
18,total_pjm_rmpcp_cr,0.008085006125478163,0.4710417687892914,0.003777831792831421
19,da_as_mcp_synchronized_reserve,0.0070007378126966035,0.47053512930870056,0.0032711923122406006
20,da_as_mcp_primary_reserve,0.006152010845744591,0.4701385498046875,0.002874612808227539
21,total_pjm_assigned_reg,0.0052268110724969855,0.4697062373161316,0.002442300319671631
22,gen_fuel_solar_mw,0.0040025445863886315,0.4691341817378998,0.0018702447414398193
23,gen_fuel_hydro_mw,0.0033115467687018425,0.4688113033771515,0.0015473663806915283
24,gen_fuel_other_renewables_mw,0.0032276754256837397,0.46877211332321167,0.001508176326751709
25,total_pjm_loc_credit,0.0030724974959780026,0.4686996042728424,0.0014356672763824463
26,da_as_ss_mw_thirty_minutes_reserve,0.0026318380975657793,0.4684937000274658,0.0012297630310058594
27,da_as_ss_mw_synchronized_reserve,0.0020874716240604496,0.46823933720588684,0.0009754002094268799
28,da_as_as_req_mw_thirty_minutes_reserve,0.0018574154002837977,0.4681318402290344,0.0008679032325744629
29,gen_fuel_storage_mw,0.0014764545395635476,0.4679538309574127,0.0006898939609527588
30,gen_fuel_solar_pct,0.0009984835550938414,0.46773049235343933,0.0004665553569793701
31,gen_fuel_wind_pct,0.0008716879429873862,0.4676712453365326,0.00040730834007263184
32,da_as_ss_mw_primary_reserve,0.0005120935460778316,0.46750321984291077,0.00023928284645080566
33,rmpcp,0.0003719040312840747,0.4674377143383026,0.00017377734184265137
34,net_inadv_interchange_mw,-0.001601209176022414,0.46651574969291687,-0.0007481873035430908
35,gen_fuel_hydro_pct,-0.0017559406423052412,0.4664434492588043,-0.0008204877376556396
36,da_as_as_req_mw_primary_reserve,-0.003295665426944042,0.46572399139404297,-0.0015399456024169922
37,da_as_as_req_mw_synchronized_reserve,-0.0037989572655416468,0.46548882126808167,-0.001775115728378296
38,total_pjm_self_sched_reg,-0.004438803131060741,0.4651898443698883,-0.0020740926265716553
39,gen_fuel_gas_mw,-0.00480388265002319,0.46501925587654114,-0.0022446811199188232
40,rmccp,-0.005274774000215323,0.4647992253303528,-0.0024647116661071777
41,total_pjm_rmccp_cr,-0.0053024547324357464,0.4647862911224365,-0.0024776458740234375
42,gen_fuel_gas_pct,-0.0073583550144475564,0.46382564306259155,-0.003438293933868408
43,gen_fuel_multiple_fuels_pct,-0.034394521613166744,0.45119261741638184,-0.016071319580078125
44,gross_sched_interchange_mw,-0.09394138930232819,0.42336851358413696,-0.043895423412323
