target_field,rank,source_field,source_type,attention
net_actual_interchange_mw,1,gross_sched_interchange_mw,general,0.16463087499141693
net_actual_interchange_mw,2,da_as_as_req_mw_thirty_minutes_reserve,general,0.1261594146490097
net_actual_interchange_mw,3,da_as_as_req_mw_synchronized_reserve,general,0.12258675694465637
net_actual_interchange_mw,4,gen_fuel_nuclear_mw,general,0.1194058358669281
net_actual_interchange_mw,5,da_as_as_req_mw_primary_reserve,general,0.11587779223918915
net_actual_interchange_mw,6,da_as_total_mw_thirty_minutes_reserve,confidential,0.11423859000205994
net_actual_interchange_mw,7,da_as_total_mw_primary_reserve,confidential,0.10856501758098602
net_actual_interchange_mw,8,gen_fuel_multiple_fuels_pct,general,0.08347226679325104
net_actual_interchange_mw,9,total_pjm_rmpcp_cr,general,0.04506346955895424
gross_actual_interchange_mw,1,gross_inadv_interchange_mw,general,0.3060157299041748
gross_actual_interchange_mw,2,gross_sched_interchange_mw,general,0.11676204204559326
gross_actual_interchange_mw,3,gen_fuel_solar_pct,general,0.08624710142612457
gross_actual_interchange_mw,4,gen_fuel_solar_mw,general,0.07565292716026306
gross_actual_interchange_mw,5,total_losses,confidential,0.07503947615623474
gross_actual_interchange_mw,6,gen_fuel_nuclear_mw,general,0.06814029812812805
gross_actual_interchange_mw,7,gen_fuel_coal_mw,general,0.06549505889415741
gross_actual_interchange_mw,8,total_pjm_reg_purchases,general,0.06501547992229462
gross_actual_interchange_mw,9,gen_fuel_coal_pct,general,0.06169725954532623
gross_actual_interchange_mw,10,total_pjm_assigned_reg,general,0.05270581692457199
gross_actual_interchange_mw,11,da_as_ss_mw_primary_reserve,general,0.02722884714603424
total_gen,1,forecast_load_mw_latest_available,general,0.11452889442443848
total_gen,2,metered_load_mw,confidential,0.11251503974199295
total_gen,3,forecast_load_mw_day_ahead,general,0.1110578179359436
total_gen,4,gen_fuel_gas_mw,general,0.09350590407848358
total_gen,5,gen_fuel_coal_mw,general,0.0692128837108612
total_gen,6,gen_fuel_nuclear_pct,general,0.06466824561357498
total_gen,7,gen_fuel_nuclear_mw,general,0.037436872720718384
total_gen,8,gen_fuel_other_renewables_pct,general,0.03652062267065048
total_gen,9,total_losses,confidential,0.03265205770730972
total_gen,10,gen_fuel_oil_mw,general,0.03069509193301201
total_gen,11,total_lmp_da,confidential,0.028945717960596085
total_gen,12,gen_fuel_coal_pct,general,0.02734123170375824
metered_load_mw,1,forecast_load_mw_latest_available,general,0.12126190960407257
metered_load_mw,2,forecast_load_mw_day_ahead,general,0.11513020098209381
metered_load_mw,3,total_gen,confidential,0.1074473112821579
metered_load_mw,4,gen_fuel_gas_mw,general,0.08181633800268173
metered_load_mw,5,gen_fuel_coal_mw,general,0.06806165724992752
metered_load_mw,6,gen_fuel_nuclear_pct,general,0.060257576406002045
metered_load_mw,7,gen_fuel_other_renewables_pct,general,0.038222670555114746
metered_load_mw,8,total_lmp_da,confidential,0.03397136554121971
metered_load_mw,9,gen_fuel_nuclear_mw,general,0.0334697961807251
metered_load_mw,10,total_losses,confidential,0.033233560621738434
metered_load_mw,11,gen_fuel_oil_mw,general,0.032807815819978714
metered_load_mw,12,gen_fuel_coal_pct,general,0.029651548713445663
total_losses,1,marginal_loss_price_rt,general,0.14235541224479675
total_losses,2,gen_fuel_coal_pct,general,0.1046786904335022
total_losses,3,gen_fuel_nuclear_mw,general,0.08875729888677597
total_losses,4,gen_fuel_coal_mw,general,0.08190743625164032
total_losses,5,metered_load_mw,confidential,0.07521861791610718
total_losses,6,total_gen,confidential,0.0685986801981926
total_losses,7,marginal_loss_price_da,confidential,0.05743958801031113
total_losses,8,gen_fuel_nuclear_pct,general,0.05436410754919052
total_losses,9,forecast_load_mw_latest_available,general,0.051924947649240494
total_losses,10,total_lmp_da,confidential,0.034271761775016785
total_losses,11,system_energy_price_da,general,0.034036699682474136
total_losses,12,forecast_load_mw_day_ahead,general,0.03277170658111572
congestion_price_da,1,total_lmp_da,confidential,0.177162766456604
congestion_price_da,2,total_gen,confidential,0.16658823192119598
congestion_price_da,3,gen_fuel_oil_mw,general,0.1589551568031311
congestion_price_da,4,metered_load_mw,confidential,0.13885855674743652
congestion_price_da,5,system_energy_price_da,general,0.13766160607337952
congestion_price_da,6,marginal_loss_price_da,confidential,0.10584233701229095
congestion_price_da,7,gen_fuel_gas_mw,general,0.06003759801387787
congestion_price_da,8,forecast_load_mw_latest_available,general,0.05489373952150345
congestion_price_rt,1,total_lmp_rt,general,0.2371748983860016
congestion_price_rt,2,marginal_loss_price_rt,general,0.15071320533752441
congestion_price_rt,3,total_pjm_rmccp_cr,general,0.11227675527334213
congestion_price_rt,4,rmccp,general,0.11035403609275818
congestion_price_rt,5,gen_fuel_multiple_fuels_mw,general,0.08257218450307846
congestion_price_rt,6,total_lmp_da,confidential,0.0787566602230072
congestion_price_rt,7,gen_fuel_multiple_fuels_pct,general,0.06832091510295868
congestion_price_rt,8,metered_load_mw,confidential,0.04828488826751709
congestion_price_rt,9,gen_fuel_oil_pct,general,0.042393993586301804
congestion_price_rt,10,gen_fuel_oil_mw,general,0.03833978995680809
congestion_price_rt,11,system_energy_price_da,general,0.030812717974185944
