sid,size,K,conf,est
p00_01,2,0,net_actual_interchange_mw,0.0
p00_01,2,0,gross_actual_interchange_mw,0.0
p00_01,2,0,total_gen,0.7013567686080933
p00_01,2,0,metered_load_mw,0.5415153503417969
p00_01,2,0,total_losses,0.020747065544128418
p00_01,2,0,congestion_price_da,0.0
p00_01,2,0,congestion_price_rt,0.0
p00_01,2,0,marginal_loss_price_da,0.0
p00_01,2,0,total_lmp_da,0.0
p00_01,2,0,da_as_total_mw_primary_reserve,0.0
p00_01,2,0,da_as_total_mw_synchronized_reserve,0.0
p00_01,2,0,da_as_total_mw_thirty_minutes_reserve,0.0
p00_01,2,5,net_actual_interchange_mw,0.13437730073928833
p00_01,2,5,gross_actual_interchange_mw,0.17752188444137573
p00_01,2,5,total_gen,0.9065119624137878
p00_01,2,5,metered_load_mw,0.8836589455604553
p00_01,2,5,total_losses,0.48156648874282837
p00_01,2,5,congestion_price_da,0.09494680166244507
p00_01,2,5,congestion_price_rt,0.0
p00_01,2,5,marginal_loss_price_da,0.2089589238166809
p00_01,2,5,total_lmp_da,0.313019335269928
p00_01,2,5,da_as_total_mw_primary_reserve,0.06257611513137817
p00_01,2,5,da_as_total_mw_synchronized_reserve,0.09103125333786011
p00_01,2,5,da_as_total_mw_thirty_minutes_reserve,0.1536884903907776
p00_01,2,10,net_actual_interchange_mw,0.06682544946670532
p00_01,2,10,gross_actual_interchange_mw,0.16568022966384888
p00_01,2,10,total_gen,0.9135435223579407
p00_01,2,10,metered_load_mw,0.8833703398704529
p00_01,2,10,total_losses,0.4725490212440491
p00_01,2,10,congestion_price_da,0.09111237525939941
p00_01,2,10,congestion_price_rt,0.020558178424835205
p00_01,2,10,marginal_loss_price_da,0.19960641860961914
p00_01,2,10,total_lmp_da,0.3647211194038391
p00_01,2,10,da_as_total_mw_primary_reserve,0.0770227313041687
p00_01,2,10,da_as_total_mw_synchronized_reserve,0.09507560729980469
p00_01,2,10,da_as_total_mw_thirty_minutes_reserve,0.24323076009750366
p00_01,2,15,net_actual_interchange_mw,0.1233363151550293
p00_01,2,15,gross_actual_interchange_mw,0.175031840801239
p00_01,2,15,total_gen,0.9195361137390137
p00_01,2,15,metered_load_mw,0.8977581858634949
p00_01,2,15,total_losses,0.539318323135376
p00_01,2,15,congestion_price_da,0.12086528539657593
p00_01,2,15,congestion_price_rt,0.041725099086761475
p00_01,2,15,marginal_loss_price_da,0.23149287700653076
p00_01,2,15,total_lmp_da,0.39225155115127563
p00_01,2,15,da_as_total_mw_primary_reserve,0.12036025524139404
p00_01,2,15,da_as_total_mw_synchronized_reserve,0.12363290786743164
p00_01,2,15,da_as_total_mw_thirty_minutes_reserve,0.28905826807022095
p00_01,2,20,net_actual_interchange_mw,0.1572743058204651
p00_01,2,20,gross_actual_interchange_mw,0.1728309988975525
p00_01,2,20,total_gen,0.9286988973617554
p00_01,2,20,metered_load_mw,0.9044499397277832
p00_01,2,20,total_losses,0.5449398756027222
p00_01,2,20,congestion_price_da,0.12710827589035034
p00_01,2,20,congestion_price_rt,0.04870486259460449
p00_01,2,20,marginal_loss_price_da,0.242220938205719
p00_01,2,20,total_lmp_da,0.4090280532836914
p00_01,2,20,da_as_total_mw_primary_reserve,0.1383044719696045
p00_01,2,20,da_as_total_mw_synchronized_reserve,0.1329963207244873
p00_01,2,20,da_as_total_mw_thirty_minutes_reserve,0.2995913028717041
p00_01,2,25,net_actual_interchange_mw,0.15456390380859375
p00_01,2,25,gross_actual_interchange_mw,0.18811792135238647
p00_01,2,25,total_gen,0.9318076968193054
p00_01,2,25,metered_load_mw,0.9093897938728333
p00_01,2,25,total_losses,0.5514642000198364
p00_01,2,25,congestion_price_da,0.12789928913116455
p00_01,2,25,congestion_price_rt,0.06688714027404785
p00_01,2,25,marginal_loss_price_da,0.25316137075424194
p00_01,2,25,total_lmp_da,0.41973674297332764
p00_01,2,25,da_as_total_mw_primary_reserve,0.14725053310394287
p00_01,2,25,da_as_total_mw_synchronized_reserve,0.14367038011550903
p00_01,2,25,da_as_total_mw_thirty_minutes_reserve,0.32395339012145996
p00_01,2,30,net_actual_interchange_mw,0.1710987091064453
p00_01,2,30,gross_actual_interchange_mw,0.18540138006210327
p00_01,2,30,total_gen,0.9322546720504761
p00_01,2,30,metered_load_mw,0.9111064076423645
p00_01,2,30,total_losses,0.5569182634353638
p00_01,2,30,congestion_price_da,0.13092267513275146
p00_01,2,30,congestion_price_rt,0.07088267803192139
p00_01,2,30,marginal_loss_price_da,0.2616172432899475
p00_01,2,30,total_lmp_da,0.4246267080307007
p00_01,2,30,da_as_total_mw_primary_reserve,0.14175337553024292
p00_01,2,30,da_as_total_mw_synchronized_reserve,0.12700939178466797
p00_01,2,30,da_as_total_mw_thirty_minutes_reserve,0.3335646390914917
p00_01,2,35,net_actual_interchange_mw,0.1810714602470398
p00_01,2,35,gross_actual_interchange_mw,0.18726050853729248
p00_01,2,35,total_gen,0.9329644441604614
p00_01,2,35,metered_load_mw,0.9121488928794861
p00_01,2,35,total_losses,0.5551756024360657
p00_01,2,35,congestion_price_da,0.12089383602142334
p00_01,2,35,congestion_price_rt,0.07485496997833252
p00_01,2,35,marginal_loss_price_da,0.2664980888366699
p00_01,2,35,total_lmp_da,0.43246936798095703
p00_01,2,35,da_as_total_mw_primary_reserve,0.1566939353942871
p00_01,2,35,da_as_total_mw_synchronized_reserve,0.15416711568832397
p00_01,2,35,da_as_total_mw_thirty_minutes_reserve,0.34782594442367554
p00_01,2,40,net_actual_interchange_mw,0.1842021346092224
p00_01,2,40,gross_actual_interchange_mw,0.18843698501586914
p00_01,2,40,total_gen,0.9327617883682251
p00_01,2,40,metered_load_mw,0.9128724336624146
p00_01,2,40,total_losses,0.5575315952301025
p00_01,2,40,congestion_price_da,0.13048863410949707
p00_01,2,40,congestion_price_rt,0.0689539909362793
p00_01,2,40,marginal_loss_price_da,0.2695254683494568
p00_01,2,40,total_lmp_da,0.4318104386329651
p00_01,2,40,da_as_total_mw_primary_reserve,0.16009241342544556
p00_01,2,40,da_as_total_mw_synchronized_reserve,0.15926426649093628
p00_01,2,40,da_as_total_mw_thirty_minutes_reserve,0.35190945863723755
p00_01,2,45,net_actual_interchange_mw,0.19578856229782104
p00_01,2,45,gross_actual_interchange_mw,0.18417173624038696
p00_01,2,45,total_gen,0.9333814382553101
p00_01,2,45,metered_load_mw,0.9136916399002075
p00_01,2,45,total_losses,0.5633567571640015
p00_01,2,45,congestion_price_da,0.13133680820465088
p00_01,2,45,congestion_price_rt,0.06926572322845459
p00_01,2,45,marginal_loss_price_da,0.27100425958633423
p00_01,2,45,total_lmp_da,0.43002134561538696
p00_01,2,45,da_as_total_mw_primary_reserve,0.16253072023391724
p00_01,2,45,da_as_total_mw_synchronized_reserve,0.16114139556884766
p00_01,2,45,da_as_total_mw_thirty_minutes_reserve,0.3532726764678955
p00_01,2,50,net_actual_interchange_mw,0.2084999680519104
p00_01,2,50,gross_actual_interchange_mw,0.19128799438476562
p00_01,2,50,total_gen,0.9328314661979675
p00_01,2,50,metered_load_mw,0.9123589992523193
p00_01,2,50,total_losses,0.5629390478134155
p00_01,2,50,congestion_price_da,0.12865722179412842
p00_01,2,50,congestion_price_rt,0.07443052530288696
p00_01,2,50,marginal_loss_price_da,0.27237367630004883
p00_01,2,50,total_lmp_da,0.44137996435165405
p00_01,2,50,da_as_total_mw_primary_reserve,0.16173464059829712
p00_01,2,50,da_as_total_mw_synchronized_reserve,0.15902912616729736
p00_01,2,50,da_as_total_mw_thirty_minutes_reserve,0.361714243888855
p00_01,2,55,net_actual_interchange_mw,0.20664310455322266
p00_01,2,55,gross_actual_interchange_mw,0.19084656238555908
p00_01,2,55,total_gen,0.9313912391662598
p00_01,2,55,metered_load_mw,0.9127961993217468
p00_01,2,55,total_losses,0.560273289680481
p00_01,2,55,congestion_price_da,0.12781691551208496
p00_01,2,55,congestion_price_rt,0.07777190208435059
p00_01,2,55,marginal_loss_price_da,0.27300626039505005
p00_01,2,55,total_lmp_da,0.45074695348739624
p00_01,2,55,da_as_total_mw_primary_reserve,0.1624395251274109
p00_01,2,55,da_as_total_mw_synchronized_reserve,0.16331380605697632
p00_01,2,55,da_as_total_mw_thirty_minutes_reserve,0.3678501844406128
p00_01,2,60,net_actual_interchange_mw,0.21017545461654663
p00_01,2,60,gross_actual_interchange_mw,0.18842846155166626
p00_01,2,60,total_gen,0.9351027011871338
p00_01,2,60,metered_load_mw,0.9153519868850708
p00_01,2,60,total_losses,0.5658891201019287
p00_01,2,60,congestion_price_da,0.12473368644714355
p00_01,2,60,congestion_price_rt,0.08121931552886963
p00_01,2,60,marginal_loss_price_da,0.2797127962112427
p00_01,2,60,total_lmp_da,0.45720505714416504
p00_01,2,60,da_as_total_mw_primary_reserve,0.1673063039779663
p00_01,2,60,da_as_total_mw_synchronized_reserve,0.16757792234420776
p00_01,2,60,da_as_total_mw_thirty_minutes_reserve,0.368561327457428
p00_01,2,65,net_actual_interchange_mw,0.20931380987167358
p00_01,2,65,gross_actual_interchange_mw,0.19030600786209106
p00_01,2,65,total_gen,0.932913601398468
p00_01,2,65,metered_load_mw,0.9139126539230347
p00_01,2,65,total_losses,0.565268874168396
p00_01,2,65,congestion_price_da,0.13002312183380127
p00_01,2,65,congestion_price_rt,0.07535135746002197
p00_01,2,65,marginal_loss_price_da,0.2898024916648865
p00_01,2,65,total_lmp_da,0.46029287576675415
p00_01,2,65,da_as_total_mw_primary_reserve,0.16351622343063354
p00_01,2,65,da_as_total_mw_synchronized_reserve,0.16554635763168335
p00_01,2,65,da_as_total_mw_thirty_minutes_reserve,0.3677680492401123
p00_01,2,70,net_actual_interchange_mw,0.21039801836013794
p00_01,2,70,gross_actual_interchange_mw,0.18951565027236938
p00_01,2,70,total_gen,0.9355636239051819
p00_01,2,70,metered_load_mw,0.9155916571617126
p00_01,2,70,total_losses,0.5666791200637817
p00_01,2,70,congestion_price_da,0.13103055953979492
p00_01,2,70,congestion_price_rt,0.07986009120941162
p00_01,2,70,marginal_loss_price_da,0.2912667393684387
p00_01,2,70,total_lmp_da,0.45672696828842163
p00_01,2,70,da_as_total_mw_primary_reserve,0.1653948426246643
p00_01,2,70,da_as_total_mw_synchronized_reserve,0.17160779237747192
p00_01,2,70,da_as_total_mw_thirty_minutes_reserve,0.3673989772796631
p00_01,2,75,net_actual_interchange_mw,0.21858906745910645
p00_01,2,75,gross_actual_interchange_mw,0.19268560409545898
p00_01,2,75,total_gen,0.934837281703949
p00_01,2,75,metered_load_mw,0.9141573905944824
p00_01,2,75,total_losses,0.5641355514526367
p00_01,2,75,congestion_price_da,0.13123947381973267
p00_01,2,75,congestion_price_rt,0.07913410663604736
p00_01,2,75,marginal_loss_price_da,0.29284900426864624
p00_01,2,75,total_lmp_da,0.45994317531585693
p00_01,2,75,da_as_total_mw_primary_reserve,0.16768133640289307
p00_01,2,75,da_as_total_mw_synchronized_reserve,0.17148905992507935
p00_01,2,75,da_as_total_mw_thirty_minutes_reserve,0.3682151436805725
p00_01,2,80,net_actual_interchange_mw,0.2153908610343933
p00_01,2,80,gross_actual_interchange_mw,0.1928997039794922
p00_01,2,80,total_gen,0.9355716705322266
p00_01,2,80,metered_load_mw,0.9158680438995361
p00_01,2,80,total_losses,0.5718899965286255
p00_01,2,80,congestion_price_da,0.12976187467575073
p00_01,2,80,congestion_price_rt,0.07779455184936523
p00_01,2,80,marginal_loss_price_da,0.2892335057258606
p00_01,2,80,total_lmp_da,0.44998353719711304
p00_01,2,80,da_as_total_mw_primary_reserve,0.16397547721862793
p00_01,2,80,da_as_total_mw_synchronized_reserve,0.16457098722457886
p00_01,2,80,da_as_total_mw_thirty_minutes_reserve,0.3653849959373474
p00_02,2,0,net_actual_interchange_mw,0.0
p00_02,2,0,gross_actual_interchange_mw,0.0
p00_02,2,0,total_gen,0.4250698685646057
p00_02,2,0,metered_load_mw,0.28854262828826904
p00_02,2,0,total_losses,0.014961421489715576
p00_02,2,0,congestion_price_da,0.0
p00_02,2,0,congestion_price_rt,0.0
p00_02,2,0,marginal_loss_price_da,0.0
p00_02,2,0,total_lmp_da,0.0
p00_02,2,0,da_as_total_mw_primary_reserve,0.0
p00_02,2,0,da_as_total_mw_synchronized_reserve,0.0
p00_02,2,0,da_as_total_mw_thirty_minutes_reserve,0.0
p00_02,2,5,net_actual_interchange_mw,0.09077531099319458
p00_02,2,5,gross_actual_interchange_mw,0.1371898055076599
p00_02,2,5,total_gen,0.7628831267356873
p00_02,2,5,metered_load_mw,0.7556976079940796
p00_02,2,5,total_losses,0.4897648096084595
p00_02,2,5,congestion_price_da,0.10394805669784546
p00_02,2,5,congestion_price_rt,0.023589789867401123
p00_02,2,5,marginal_loss_price_da,0.22939002513885498
p00_02,2,5,total_lmp_da,0.3053503632545471
p00_02,2,5,da_as_total_mw_primary_reserve,0.05483841896057129
p00_02,2,5,da_as_total_mw_synchronized_reserve,0.07352268695831299
p00_02,2,5,da_as_total_mw_thirty_minutes_reserve,0.13930034637451172
p00_02,2,10,net_actual_interchange_mw,0.06139439344406128
p00_02,2,10,gross_actual_interchange_mw,0.10091429948806763
p00_02,2,10,total_gen,0.8079911470413208
p00_02,2,10,metered_load_mw,0.7947551608085632
p00_02,2,10,total_losses,0.40223729610443115
p00_02,2,10,congestion_price_da,0.10300475358963013
p00_02,2,10,congestion_price_rt,0.02714604139328003
p00_02,2,10,marginal_loss_price_da,0.23495352268218994
p00_02,2,10,total_lmp_da,0.38043469190597534
p00_02,2,10,da_as_total_mw_primary_reserve,0.0876496434211731
p00_02,2,10,da_as_total_mw_synchronized_reserve,0.10225021839141846
p00_02,2,10,da_as_total_mw_thirty_minutes_reserve,0.18411439657211304
