target_field,n_valid_sources,pearson,spearman,kendall,nmi,distance_corr
net_actual_interchange_mw,16,0.1302144080400467,0.134646937251091,0.14041991531848907,0.41936543583869934,0.17535331845283508
gross_actual_interchange_mw,17,0.1642076075077057,0.16307874023914337,0.1506010740995407,0.3651573657989502,0.15695516765117645
total_gen,28,0.19675227999687195,0.1981067657470703,0.1964261382818222,0.21397890150547028,0.19473588466644287
metered_load_mw,27,0.194279283285141,0.1932646483182907,0.19861355423927307,0.21993272006511688,0.19390980899333954
total_losses,19,0.17342296242713928,0.15997354686260223,0.16633935272693634,0.3381135165691376,0.16215069591999054
congestion_price_da,8,0.17558497190475464,0.1658075600862503,0.18277521431446075,0.23198485374450684,0.24384739995002747
congestion_price_rt,11,0.18814659118652344,0.19391244649887085,0.18829940259456635,0.22224588692188263,0.20739568769931793
marginal_loss_price_da,21,0.20114533603191376,0.19123926758766174,0.20331525802612305,0.21130716800689697,0.19299298524856567
total_lmp_da,32,0.19850334525108337,0.1899234801530838,0.202554851770401,0.21920956671237946,0.18980877101421356
da_as_total_mw_primary_reserve,11,0.2344358116388321,0.1866108477115631,0.21587076783180237,0.1790076643228531,0.18407492339611053
da_as_total_mw_synchronized_reserve,8,0.18440037965774536,0.18068870902061462,0.19468960165977478,0.25942593812942505,0.18079537153244019
da_as_total_mw_thirty_minutes_reserve,18,0.18071356415748596,0.19869574904441833,0.18690422177314758,0.2518078088760376,0.18187862634658813
