confidential_field,test_r2,test_mse,used_in_loss
da_as_total_mw_primary_reserve,0.9680715575814247,0.04414668306708336,True
metered_load_mw,0.956056147813797,0.01900169998407364,True
da_as_total_mw_synchronized_reserve,0.9168564677238464,0.07002588361501694,True
total_gen,0.890968918800354,0.0498744398355484,True
total_lmp_da,0.8822777792811394,0.05112792178988457,True
total_losses,0.6921471059322357,0.27026715874671936,True
marginal_loss_price_da,0.4359675645828247,0.3089176118373871,True
congestion_price_rt,0.40788793563842773,0.9676926136016846,True
da_as_total_mw_thirty_minutes_reserve,0.3911341428756714,0.43694165349006653,True
congestion_price_da,0.25808972120285034,1.2574634552001953,True
gross_actual_interchange_mw,-0.5567127466201782,0.9089015126228333,False
net_actual_interchange_mw,-1.9254083633422852,2.2747650146484375,False
