order,tau,n_strong_audit,child_conf_stability,best_parent_conf_match,median_any_parent_search,median_aligned_parent_search,parent_above_tau_any,parent_above_tau_aligned,any_reach_B200,aligned_reach_B200,aligned_budget_reach_B200,cross_conf_rescue_B200,blind_any_B200,any_reach_B500,aligned_reach_B500,aligned_budget_reach_B500,cross_conf_rescue_B500,blind_any_B500,any_reach_B1000,aligned_reach_B1000,aligned_budget_reach_B1000,cross_conf_rescue_B1000,blind_any_B1000,any_reach_B2000,aligned_reach_B2000,aligned_budget_reach_B2000,cross_conf_rescue_B2000,blind_any_B2000,any_reach_B5000,aligned_reach_B5000,aligned_budget_reach_B5000,cross_conf_rescue_B5000,blind_any_B5000
4,0.05,7894,0.6808968837091461,0.4750443374714973,0.09098218381404877,0.07657431066036224,0.9388142893336712,0.7964276665822143,0.2329617430960223,0.460983025082341,0.0535850012667849,0.04497086394730175,0.7670382569039778,0.4516088168229035,0.7242209272865467,0.13123891563212567,0.043450722067392956,0.5483911831770966,0.6816569546491006,0.878515328097289,0.23929566759564225,0.033189764378008614,0.3183430453508994,0.8683810488978971,0.9504687104129719,0.41449201925513046,0.02140866480871548,0.13161895110210287,0.9817582974410946,0.9869521155307829,0.6738028882695718,0.0077273878895363565,0.018241702558905497
4,0.1,325,0.6953846153846154,0.5015384615384615,0.10864212363958359,0.09631218761205673,0.6215384615384615,0.4676923076923077,0.4461538461538462,0.676923076923077,0.18153846153846154,0.036923076923076927,0.5538461538461539,0.6584615384615384,0.803076923076923,0.3169230769230769,0.04,0.3415384615384615,0.7938461538461539,0.8769230769230769,0.47692307692307695,0.03076923076923077,0.20615384615384616,0.8892307692307693,0.9323076923076923,0.6615384615384615,0.03076923076923077,0.11076923076923077,0.9876923076923076,0.9846153846153847,0.7569230769230769,0.012307692307692308,0.012307692307692308
4,0.15,40,0.725,0.6,0.09852662310004234,0.09119955822825432,0.05,0.025,0.35,0.525,0.025,0.05,0.65,0.525,0.725,0.125,0.05,0.475,0.625,0.875,0.425,0.05,0.375,0.8,0.875,0.525,0.05,0.2,0.95,0.95,0.675,0.025,0.05
5,0.05,10946,0.6189475607527865,0.5296912114014252,0.06467550247907639,0.057655930519104004,0.7412753517266581,0.6210487849442718,0.10286862780924538,0.24556915768317195,0.03170107801936781,0.017906084414397953,0.8971313721907546,0.20144344966197697,0.4151288141786954,0.07546135574639137,0.03078750228393934,0.798556550338023,0.31609720445824957,0.5601132833911932,0.13383884524027043,0.028594920518911018,0.6839027955417504,0.4664717705097753,0.6848163712771789,0.2183446007674036,0.032066508313539195,0.5335282294902247,0.6803398501735793,0.7827516901151106,0.3709117485839576,0.03974054449113831,0.3196601498264206
5,0.1,270,0.5296296296296297,0.5259259259259259,0.05946473404765129,0.05187857337296009,0.15555555555555556,0.12962962962962962,0.15925925925925927,0.23703703703703705,0.1,0.022222222222222223,0.8407407407407408,0.2222222222222222,0.37037037037037035,0.12962962962962962,0.02962962962962963,0.7777777777777778,0.36666666666666664,0.4703703703703704,0.16666666666666666,0.02962962962962963,0.6333333333333333,0.43703703703703706,0.5592592592592592,0.21851851851851853,0.037037037037037035,0.562962962962963,0.5555555555555556,0.6111111111111112,0.34814814814814815,0.03333333333333333,0.4444444444444444
5,0.15,38,0.5,0.47368421052631576,0.030276200734078884,0.018300363793969154,0.0,0.0,0.10526315789473684,0.13157894736842105,0.02631578947368421,0.02631578947368421,0.8947368421052632,0.15789473684210525,0.23684210526315788,0.07894736842105263,0.02631578947368421,0.8421052631578947,0.2894736842105263,0.2631578947368421,0.10526315789473684,0.05263157894736842,0.7105263157894737,0.3157894736842105,0.2631578947368421,0.13157894736842105,0.07894736842105263,0.6842105263157895,0.34210526315789475,0.34210526315789475,0.23684210526315788,0.05263157894736842,0.6578947368421053
