order,index,indices,group,audit_conf,child_search,child_audit,parent_search,parent_audit,syn_search_aligned,syn_audit_aligned
4,5104,"0,7,29,38",random,4,0.5651807824941396,0.5530252517208276,0.5600209295093522,0.5270436602275632,0.005159852984787383,0.0259815914932644
4,5113,"0,7,30,34",random,10,0.10535379034193748,0.09759142304653867,0.08683897067556778,0.08169092940322953,0.018514819666369697,0.015900493643309144
4,5166,"0,7,35,37",random,1,0.2987035046873794,0.22249640806351312,0.29407647439668116,0.20977823774944848,0.00462703029069822,0.012718170314064636
4,5189,"0,7,38,42",random,0,0.46544837463175914,0.47797957943101155,0.4528619868434327,0.4548569039613706,0.012586387788326436,0.023122675469640974
4,5736,"0,8,32,39",random,6,0.44278403442744485,0.30671723013405705,0.4486466288354649,0.284849216157096,-0.005862594408020061,0.02186801397696103
4,5787,"0,8,39,41",random,1,0.1895848402361625,0.14055472742001673,0.1922873338850416,0.13533004855345454,-0.0027024936488790896,0.0052246788665621935
4,5797,"0,9,10,12",random,8,0.5723470435270895,0.5761030779419971,0.5734680567515382,0.5491133086385822,-0.001121013224448686,0.0269897693034149
4,5876,"0,9,12,28",random,11,0.21568750122714442,0.25796978387387814,0.17841777063106112,0.21886385716657852,0.037269730596083295,0.03910592670729962
4,5895,"0,9,13,17",random,9,0.1658834501077172,0.15408118436493567,0.16358365238101447,0.13478886861638517,0.002299797726702746,0.019292315748550504
4,5896,"0,9,13,18",random,7,0.3527991416433659,0.3633215172443355,0.34627649599691723,0.315704963964616,0.006522645646448666,0.047616553279719476
4,5938,"0,9,14,31",random,4,0.6788465206400933,0.6738062217300724,0.6717840922622942,0.6521066748798918,0.007062428377799135,0.021699546850180607
4,6017,"0,9,17,29",random,9,0.15538211384591438,0.15678133350529877,0.15058225567207628,0.1336696416326285,0.004799858173838101,0.02311169187267026
4,6021,"0,9,17,33",random,4,0.7009511282602094,0.6783917390380425,0.68620558575525,0.6597621756580332,0.014745542504959408,0.018629563380009317
4,6045,"0,9,18,32",random,11,0.24119198929573504,0.24793199050625703,0.2326477921682668,0.21832863347463227,0.008544197127468234,0.029603357031624755
4,6362,"0,10,11,17",audit_strong,7,0.4984282418037037,0.5113162425054398,0.4159184638157024,0.3758970148691969,0.0825097779880013,0.13541922763624292
4,6427,"0,10,13,21",random,6,0.1559902666107803,0.2522030619365382,0.1464711356470474,0.21460307036139847,0.009519130963732914,0.03759999157513971
4,6448,"0,10,13,42",audit_strong,0,0.5183927100996056,0.5266437084794547,0.41247504003770874,0.42623305474584006,0.1059176700618969,0.10041065373361469
4,6465,"0,10,14,30",random,11,0.6689507158707939,0.6601681253550526,0.6158029927771738,0.6128720610582296,0.05314772309362015,0.04729606429682309
4,6553,"0,10,17,37",random,8,0.6121058006428507,0.5886768968458889,0.585222012198163,0.5614964712834698,0.02688378844468764,0.027180425562419064
4,6601,"0,10,19,36",random,10,0.25237307633395467,0.18947891423311547,0.22616843326475544,0.16686247602210724,0.02620464306919923,0.022616438211008227
4,6873,"0,10,38,42",audit_strong,0,0.5713809714211915,0.58584601016723,0.4528619868434327,0.4548569039613706,0.11851898457775878,0.13098910620585946
4,6948,"0,11,14,17",audit_strong,11,0.3982421288370884,0.4622739647979498,0.3118625091386147,0.35750900523825513,0.08637961969847374,0.10476495955969467
4,6969,"0,11,14,38",random,11,0.5697450750224702,0.5917621043737917,0.5292861740726553,0.544983186390429,0.04045890094981486,0.046778917983362756
4,7010,"0,11,16,24",random,11,0.2353667626413527,0.30410328036222667,0.18344794534176945,0.22525516753401031,0.05191881729958325,0.07884811282821635
4,7086,"0,11,19,25",random,0,0.21569487420866928,0.1740936146585731,0.19527653195670136,0.1538150761235897,0.020418342251967925,0.020278538534983404
4,7456,"0,12,15,32",random,11,0.4905683319415488,0.5040679068814244,0.4412465478720975,0.45538851578800044,0.04932178406945131,0.04867939109342401
4,7537,"0,12,18,35",random,10,0.19301930483992813,0.16118062871623495,0.15505476521992123,0.13478994608250572,0.0379645396200069,0.026390682633729234
4,7907,"0,13,16,21",random,11,0.26104587618381736,0.29318928529369503,0.2503595586088314,0.2785854659337903,0.010686317574985948,0.014603819359904735
4,7917,"0,13,16,31",random,11,0.40599220686270143,0.4178786455983393,0.3821995663132063,0.3842904490837997,0.023792640549495148,0.03358819651453959
4,7977,"0,13,18,40",random,0,0.33756550767010607,0.2981966622498101,0.3020729999622467,0.2641564197546481,0.03549250770785939,0.03404024249516202
4,8062,"0,13,22,35",random,9,0.16179958969491814,0.12828278905619883,0.14571905408468588,0.11703749093419147,0.01608053561023226,0.011245298122007363
4,8252,"0,13,35,43",random,0,0.2881380464860036,0.26793924415138837,0.2814078411827443,0.2516401246605592,0.006730205303259296,0.016299119490829184
4,8398,"0,14,19,31",audit_strong,0,0.41753471783576135,0.39628374767712016,0.3348152138349033,0.28470419892173504,0.08271950400085804,0.11157954875538512
4,8399,"0,14,19,32",audit_strong,0,0.417529120766715,0.3962890110107614,0.33480939711668667,0.2847074857400238,0.08271972365002833,0.11158152527073761
4,8400,"0,14,19,33",audit_strong,0,0.4451312350248836,0.4224440476578025,0.36439439165472,0.31856675242311205,0.08073684337016362,0.10387729523469047
4,8405,"0,14,19,38",audit_strong,0,0.4668007022843258,0.46245208746792776,0.3680565875647923,0.33302282215519985,0.09874411471953348,0.12942926531272791
4,8407,"0,14,19,40",audit_strong,0,0.3475394547026419,0.3448175519150295,0.25877511456202074,0.24466143807909024,0.08876434014062118,0.10015611383593925
4,8428,"0,14,20,38",audit_strong,0,0.45703735603407425,0.45617834064498,0.3680565875647923,0.33302282215519985,0.08898076846928193,0.12315551848978012
4,8430,"0,14,20,40",audit_strong,0,0.33874296526796066,0.33566593468552797,0.25043907861042636,0.2312210882398399,0.0883038866575343,0.10444484644568808
4,8481,"0,14,23,28",random,11,0.3202106135455478,0.3500024873203089,0.3178586780678515,0.34086268830470556,0.0023519354776962986,0.009139799015603356
4,8917,"0,15,26,32",random,0,0.3812783005594542,0.35919529150537377,0.3557282414344888,0.3246807532017274,0.02555005912496544,0.03451453830364637
4,9096,"0,16,18,24",random,11,0.19696795304681392,0.25777803300295576,0.1418440336404837,0.20506345641881096,0.05512391940633021,0.0527145765841448
4,9190,"0,16,22,28",random,11,0.16992835135223183,0.22786512231272504,0.15120562991654718,0.19534350114720023,0.018722721435684653,0.03252162116552482
4,9248,"0,16,25,29",random,9,0.2116605969012083,0.17820949047820656,0.18356714559677323,0.16004601731906154,0.02809345130443508,0.018163473159145016
4,9321,"0,16,29,40",random,11,0.3275271051488179,0.36433055819357085,0.32033941348333994,0.3526151859243335,0.007187691665477947,0.011715372269237356
4,9435,"0,17,18,38",random,9,0.16979471774188992,0.16699536429084194,0.1636482852087212,0.14201464260106111,0.006146432533168711,0.024980721689780827
4,9506,"0,17,21,40",audit_strong,6,0.4058710456689494,0.49938948028564056,0.41521609767785705,0.3978999430459057,-0.009345052008907673,0.10148953723973486
4,9636,"0,17,29,30",random,10,0.1567986289843466,0.159058341852105,0.14088938139952256,0.14630651200814992,0.015909247584824038,0.012751829843955065
4,9703,"0,17,34,42",random,6,0.06036249871726895,0.052630262852831566,0.059806177511775305,0.04097703644608386,0.0005563212054936484,0.011653226406747708
4,9835,"0,18,23,28",random,11,0.13388620327894263,0.1532737558226026,0.12703519428387433,0.13467958658467705,0.006851008995068297,0.018594169237925562
4,9842,"0,18,23,35",random,11,0.11221307961282978,0.10124165319369449,0.09999913384425319,0.08457546919819336,0.012213945768576595,0.016666183995501127
4,9855,"0,18,24,29",random,11,0.3523470587176153,0.39527186957352,0.3245338486666015,0.36714557107102364,0.02781321005101378,0.028126298502496372
4,9884,"0,18,25,40",random,6,0.42067288218689236,0.32231018315867144,0.42357989205995916,0.30387772352454745,-0.0029070098730668015,0.018432459634123988
4,10015,"0,18,36,39",random,0,0.24601667708357877,0.15901288705254735,0.21597834908286984,0.14106694656442753,0.030038328000708936,0.017945940488119816
4,10062,"0,19,20,42",random,0,0.3016403762936206,0.3064180465155131,0.2886919808413624,0.2876890461470374,0.012948395452258232,0.01872900036847569
4,10181,"0,19,27,28",random,11,0.3214379034977266,0.364779273109035,0.296378857617944,0.3373313952017788,0.025059045879782582,0.027447877907256224
4,10183,"0,19,27,30",random,0,0.23055070526782384,0.18336150426735587,0.21389952597798212,0.166535015972484,0.016651179289841722,0.016826488294871877
4,10254,"0,19,32,36",random,11,0.43288810644210884,0.45700342001278504,0.4085967740265891,0.43671650550651897,0.02429133241551973,0.020286914506266074
4,10332,"0,20,21,37",random,11,0.3826471287313391,0.40792317970230285,0.3571111177081313,0.39404735408768476,0.025536011023207794,0.013875825614618087
4,10452,"0,20,28,31",random,11,0.44131498305019023,0.4613624505671863,0.4194581829382782,0.4419277985693958,0.021856800111912045,0.019434651997790486
4,10478,"0,20,29,43",random,0,0.23828442323344634,0.17952661254793145,0.2109525761251928,0.16460278906559545,0.027331847108253537,0.014923823482336007
4,10815,"0,22,23,38",random,9,0.16415174529611098,0.13135691780252168,0.16219436155103029,0.12738065910201324,0.0019573837450806986,0.003976258700508439
4,10869,"0,22,26,38",random,5,0.19277249009112285,0.15837663239605082,0.1959728377921527,0.14741166636230174,-0.0032003477010298376,0.01096496603374908
4,11001,"0,22,39,40",random,11,0.3302241931424009,0.3162321332411099,0.28416453546895115,0.30247123063019565,0.04605965767344977,0.013760902610914227
4,11076,"0,23,27,39",random,10,0.06556374295079304,0.04794557386345444,0.06540610683416315,0.045053479475543834,0.00015763611662988897,0.0028920943879106042
4,11372,"0,25,26,27",random,1,0.2603404639611345,0.19795589129250646,0.26296079699406283,0.18230204066916778,-0.0026203330329283014,0.015653850623338683
4,11524,"0,25,42,43",random,10,0.09051245425600307,0.08779111186807187,0.08142039923909794,0.0749938421247427,0.009092055016905132,0.012797269743329176
4,11561,"0,26,29,35",random,10,0.1604036402127641,0.1571780463476511,0.13315343347457398,0.12481217275856393,0.02725020673819012,0.03236587358908716
4,11610,"0,26,33,38",random,0,0.46536037368025096,0.44048169410119387,0.4520648506403634,0.42249232497121936,0.013295523039887569,0.01798936912997451
4,11642,"0,26,37,40",random,0,0.28977092565855256,0.22211338517350832,0.27018791258057573,0.1901550038170995,0.01958301307797683,0.03195838135640883
4,11746,"0,27,35,37",random,1,0.18934001292303193,0.1449198484694867,0.1856747963120301,0.13112878122086546,0.0036652166110018314,0.013791067248621225
4,11775,"0,27,40,41",random,11,0.14865148819060214,0.18235492700117328,0.14263487895909432,0.14019579129328075,0.006016609231507819,0.04215913570789254
4,11925,"0,29,33,37",random,11,0.46786299979230017,0.4926625966272956,0.44098463723006975,0.46463480178793937,0.026878362562230418,0.028027794839356246
4,12049,"0,30,40,41",random,11,0.3656714029283571,0.35956519471513926,0.354609622609351,0.351739689959099,0.011061780319006065,0.007825504756040269
4,12321,"0,38,39,40",audit_strong,4,0.6718028198810597,0.621322068709615,0.6287344785004486,0.4716986372768853,0.04306834138061111,0.14962343143272971
4,12338,"0,40,41,43",random,9,0.07881204804288022,0.05523002425040313,0.07543299767689426,0.05007076915811681,0.0033790503659859583,0.005159255092286319
4,12377,"1,2,3,40",audit_strong,4,0.437951376606727,0.34901629092717834,0.41776232730442064,0.24661768974854814,0.02018904930230636,0.1023986011786302
4,12499,"1,2,7,12",audit_strong,4,0.5672111084689366,0.5190880640005198,0.4609838331211763,0.4068008454843096,0.10622727534776033,0.11228721851621015
4,12669,"1,2,12,17",audit_strong,4,0.5700294674898341,0.5231608045649487,0.4670364243342171,0.415468800124867,0.10299304315561697,0.10769200444008176
4,12691,"1,2,12,39",random,4,0.4792792341637061,0.40394399123192104,0.43337467729987067,0.385700075839445,0.04590455686383543,0.01824391539247605
4,13196,"1,3,4,40",random,4,0.5764295448327594,0.5344971426188609,0.5559266286905102,0.5113716369957912,0.020502916142249195,0.023125505623069698
4,13472,"1,3,12,40",audit_strong,4,0.44490412259738643,0.3566045931723897,0.41776232730442064,0.24976615529499535,0.027141795292965787,0.10683843787739433
4,13686,"1,3,20,42",random,0,0.4882064940746481,0.5114722249914827,0.42947516275943454,0.46311679275117934,0.058731331315213575,0.048355432240303364
4,14022,"1,4,7,14",audit_strong,4,0.7150922953177173,0.7064455108782247,0.6059997483126986,0.5450396387024135,0.10909254700501869,0.16140587217581126
4,14048,"1,4,7,40",random,4,0.5860932198741473,0.5528245692418463,0.575528897037948,0.5113716369957912,0.010564322836199347,0.04145293224605506
4,14249,"1,4,14,17",audit_strong,4,0.7110016923314467,0.7026231815368089,0.604980419942917,0.5450396387024135,0.10602127238852976,0.15758354283439546
4,14557,"1,4,27,39",random,8,0.6248546556213758,0.5887049422136656,0.629338087637594,0.536788378706266,-0.004483432016218258,0.051916563507399704
4,14565,"1,4,28,32",random,11,0.6509506187770917,0.652668215908065,0.6404523615227193,0.6411220658497416,0.010498257254372367,0.011546150058323379
4,14753,"1,5,7,42",random,0,0.3979501751171016,0.4410161000869598,0.3447577319046622,0.37365870928861267,0.05319244321243943,0.06735739079834713
4,14982,"1,5,15,19",audit_strong,0,0.37294706387476406,0.3905610246536444,0.28220656103002606,0.2812292611543218,0.090740502844738,0.10933176349932261
4,15144,"1,5,21,34",random,0,0.2492297703181534,0.25205972190789094,0.23049427047710502,0.22953098295084107,0.018735499841048386,0.022528738957049876
4,15162,"1,5,22,31",random,11,0.5335740404225079,0.5297176234021703,0.5065386096809121,0.5139268028366141,0.027035430741595756,0.01579082056555625
4,15250,"1,5,27,29",random,11,0.48041638004481535,0.5387680619732609,0.47343551363373226,0.5359648377852277,0.0069808664110830865,0.0028032241880331377
4,15370,"1,5,38,39",random,9,0.21940379796159926,0.23169816212508076,0.21807699748315834,0.22568060469101436,0.0013268004784409149,0.006017557434066401
4,15375,"1,5,39,40",audit_strong,4,0.5317936015847216,0.3898555595390578,0.48008154165994854,0.18781633752467963,0.05171205992477301,0.20203922201437818
4,15430,"1,6,8,18",random,8,0.5021047426323388,0.5360607335655595,0.4870342841838329,0.519588567455143,0.015070458448505963,0.016472166110416464
4,15434,"1,6,8,22",random,11,0.4080394505277054,0.4625233377706016,0.38389240720875073,0.4207382402996982,0.024147043318954675,0.04178509747090342
4,15514,"1,6,10,35",random,11,0.4266908962745012,0.4629037987609619,0.3861523568489871,0.4254832154277961,0.04053853942551411,0.03742058333316578
4,15674,"1,6,16,18",random,4,0.5736267800011736,0.5062031807047782,0.5410864627493498,0.4768937314916155,0.032540317251823825,0.029309449213162697
4,15727,"1,6,18,20",random,10,0.19349084648706516,0.16487890704826957,0.16205885075328663,0.1478823649413079,0.03143199573377853,0.016996542106961665
4,15737,"1,6,18,30",random,11,0.48403695981333417,0.5252628159494197,0.4556342312551034,0.5048994638339472,0.028402728558230783,0.020363352115472466
4,15770,"1,6,19,39",random,0,0.3214112244266838,0.2932260544717773,0.29084692020841585,0.25805069170424366,0.030564304218267946,0.035175362767533636
4,16090,"1,7,9,14",audit_strong,11,0.593554278660527,0.5890936170778316,0.4586277701737468,0.48149135519117037,0.13492650848678023,0.10760226188666122
4,16123,"1,7,10,14",audit_strong,11,0.5570780541522546,0.5961463318951922,0.46506910829428305,0.49605935012597224,0.09200894585797159,0.10008698176921993
4,16331,"1,7,17,19",audit_strong,0,0.4932897003300054,0.45988858058618065,0.3457105271722877,0.30578210936925854,0.14757917315771774,0.15410647121692211
4,16332,"1,7,17,20",audit_strong,0,0.43724657197577155,0.39765687082406076,0.29386660069644677,0.2570645668055612,0.14337997127932478,0.14059230401849954
4,16403,"1,7,19,42",audit_strong,0,0.45495959364555416,0.47979880227942107,0.34622563482824364,0.36582431461482445,0.10873395881731052,0.11397448766459661
4,16426,"1,7,20,42",audit_strong,0,0.4472260114824067,0.46918281805840123,0.3447577319046622,0.36420847156966873,0.10246827957774451,0.1049743464887325
4,16445,"1,7,21,39",random,6,0.4718712818898483,0.4705440597822761,0.46673315665903314,0.3961558526178901,0.005138125230815138,0.07438820716438599
4,16627,"1,7,33,35",random,0,0.3738470284462275,0.32549368397315515,0.35811393588134843,0.3085101724911885,0.015733092564879092,0.01698351148196664
4,16648,"1,7,35,39",random,0,0.2959360880120331,0.25295328557340424,0.27296812861443265,0.22372875168394513,0.022967959397600435,0.029224533889459114
4,16710,"1,8,9,39",random,9,0.1970887812714055,0.1984870168079229,0.1815845673465436,0.1857992231098904,0.015504213924861898,0.012687793698032523
4,16730,"1,8,10,26",random,0,0.3138722105391747,0.28972638733636435,0.28527406985718484,0.24580134561919886,0.028598140681989848,0.04392504171716549
4,16791,"1,8,12,24",random,11,0.3292143157132835,0.42411627374490624,0.3186038665585056,0.40474363415060055,0.010610449154777934,0.019372639594305685
4,16958,"1,8,18,26",random,8,0.5306434765327463,0.608143449668437,0.5186463114485964,0.5760071154555528,0.011997165084149941,0.0321363342128842
4,17028,"1,8,21,27",random,6,0.1380401408408254,0.2561055069928142,0.11673751172540692,0.2131998160243319,0.02130262911541847,0.04290569096848229
4,17134,"1,8,26,38",random,10,0.18312023095981833,0.1325292437238288,0.16618021829647422,0.12444309565451595,0.016940012663344106,0.008086148069312848
4,17146,"1,8,27,34",random,0,0.24099894983745285,0.2420990698009563,0.21781674840435938,0.22122835945131236,0.023182201433093463,0.02087071034964394
4,17404,"1,9,14,17",audit_strong,11,0.5910463695051396,0.5857348418180117,0.44935045737606916,0.4731566818774917,0.1416959121290704,0.11257815994052
4,17512,"1,9,18,19",random,0,0.5094314107173636,0.5083019510178619,0.4246589915886647,0.42791759822559905,0.08477241912869893,0.08038435279226286
4,17614,"1,9,22,31",random,4,0.5702025230849965,0.4974288566894507,0.5648919496426539,0.4894410084757066,0.005310573442342648,0.007987848213744098
4,17872,"1,10,12,16",random,11,0.37754721087034604,0.44680627063147527,0.3445253398179433,0.4155943716606181,0.03302187105240273,0.031211898970857188
4,17992,"1,10,16,22",random,11,0.4046995672304552,0.4340356961340779,0.3758152530428446,0.3979433649541003,0.028884314187610616,0.036092331179977566
4,18111,"1,10,20,43",random,0,0.3254459285676654,0.2881446849021586,0.29798150368017595,0.2557148292026521,0.027464424887489458,0.032429855699506516
4,18229,"1,10,27,28",random,11,0.3816833416194071,0.428613262646241,0.35752282708638305,0.3914635861395086,0.024160514533024036,0.0371496765067324
4,18258,"1,10,28,42",random,0,0.416720887018612,0.3968840929672467,0.3591641195757481,0.3516480318702355,0.057556767442863865,0.04523606109701117
4,18312,"1,10,33,36",random,0,0.38289822956892994,0.3269303174715684,0.36028923753171394,0.30035242784862537,0.022608992037216002,0.02657788962294305
4,18449,"1,11,14,38",audit_strong,11,0.6947482346543179,0.7072679765220025,0.5799331286599037,0.5983744174961521,0.11481510599441425,0.1088935590258504
4,18522,"1,11,17,30",random,10,0.15704690902538876,0.14495932352930752,0.1448725962920796,0.12879642375472122,0.012174312733309156,0.016162899774586292
4,18630,"1,11,22,23",random,4,0.5233835256515877,0.4951585353307433,0.5226002153411493,0.49127637719519845,0.0007833103104384342,0.003882158135544822
4,18675,"1,11,24,29",random,8,0.7894095414674906,0.7739221376786074,0.7681068789799737,0.7342711268339466,0.021302662487517,0.03965101084466083
4,18704,"1,11,25,40",audit_strong,8,0.6554051615125303,0.6148770676044149,0.6575362154293581,0.5144739801699462,-0.0021310539168278853,0.10040308743446869
4,18751,"1,11,28,39",random,8,0.6543646262875868,0.5982489044162524,0.6655075895496922,0.530758130659905,-0.011142963262105399,0.06749077375634749
4,18898,"1,12,14,22",random,11,0.4754610399943453,0.49675897601470687,0.4351013734896889,0.4780275549403348,0.04035966650465639,0.01873142107437209
4,18995,"1,12,17,38",random,4,0.4191299059258238,0.3926143049740989,0.3737307664771341,0.3532837895182933,0.045399139448689674,0.03933051545580557
4,19270,"1,12,32,43",random,5,0.21380038389130696,0.145226135005734,0.2068894545176021,0.13759948337990102,0.006910929373704855,0.007626651625832981
