target_field,degree,attention_entropy,attention_entropy_normalized
net_actual_interchange_mw,7,1.7531741857528687,0.9009533079438367
gross_actual_interchange_mw,10,1.6797099113464355,0.7294887456959572
total_gen,23,2.7372593879699707,0.8729913689726999
metered_load_mw,21,2.6927928924560547,0.884471357179296
total_losses,14,2.424769401550293,0.9188013364998759
congestion_price_da,4,1.239160418510437,0.89386529532545
congestion_price_rt,9,2.0048046112060547,0.9124258994210582
marginal_loss_price_da,16,2.606351137161255,0.9400424650994632
total_lmp_da,25,2.9728996753692627,0.9235832126239261
da_as_total_mw_primary_reserve,8,1.7058241367340088,0.8203280075649506
da_as_total_mw_synchronized_reserve,7,1.5779802799224854,0.8109214501443205
da_as_total_mw_thirty_minutes_reserve,15,2.5086684226989746,0.9263744156876839
