target_field,degree,attention_entropy,attention_entropy_normalized
net_actual_interchange_mw,7,1.8570915460586548,0.9543562671484203
gross_actual_interchange_mw,10,1.5535670518875122,0.6747055979014493
total_gen,25,2.6936516761779785,0.8368299439722166
metered_load_mw,26,2.622368812561035,0.8048775663822103
total_losses,17,2.4948160648345947,0.8805606079995553
congestion_price_da,5,1.4886457920074463,0.9249476357593882
congestion_price_rt,10,1.9278019666671753,0.8372337563257908
marginal_loss_price_da,20,2.6526105403900146,0.8854631516330685
total_lmp_da,31,2.6991517543792725,0.7860110110060684
da_as_total_mw_primary_reserve,9,1.7488915920257568,0.7959548650898516
da_as_total_mw_synchronized_reserve,7,1.571398377418518,0.8075390213578924
da_as_total_mw_thirty_minutes_reserve,18,2.670138359069824,0.9238044731703844
