target_field,rank,source_field,source_type,attention
net_actual_interchange_mw,1,da_as_as_req_mw_thirty_minutes_reserve,general,0.19150780141353607
net_actual_interchange_mw,2,gen_fuel_nuclear_mw,general,0.17733438313007355
net_actual_interchange_mw,3,da_as_as_req_mw_synchronized_reserve,general,0.16724789142608643
net_actual_interchange_mw,4,da_as_as_req_mw_primary_reserve,general,0.1650398075580597
net_actual_interchange_mw,5,gross_sched_interchange_mw,general,0.10440292954444885
net_actual_interchange_mw,6,da_as_total_mw_primary_reserve,confidential,0.09787097573280334
net_actual_interchange_mw,7,da_as_total_mw_thirty_minutes_reserve,confidential,0.09659621119499207
gross_actual_interchange_mw,1,gross_inadv_interchange_mw,general,0.17245976626873016
gross_actual_interchange_mw,2,gen_fuel_nuclear_mw,general,0.11382058262825012
gross_actual_interchange_mw,3,total_losses,confidential,0.10037654638290405
gross_actual_interchange_mw,4,gen_fuel_coal_pct,general,0.09871494770050049
gross_actual_interchange_mw,5,gross_sched_interchange_mw,general,0.09126082062721252
gross_actual_interchange_mw,6,total_pjm_reg_purchases,general,0.08880267292261124
gross_actual_interchange_mw,7,gen_fuel_coal_mw,general,0.0884774923324585
gross_actual_interchange_mw,8,gen_fuel_solar_pct,general,0.08396518975496292
gross_actual_interchange_mw,9,metered_load_mw,confidential,0.08210335671901703
gross_actual_interchange_mw,10,gen_fuel_solar_mw,general,0.08001863956451416
total_gen,1,forecast_load_mw_latest_available,general,0.2015124261379242
total_gen,2,forecast_load_mw_day_ahead,general,0.1405995786190033
total_gen,3,gen_fuel_nuclear_mw,general,0.0719522088766098
total_gen,4,metered_load_mw,confidential,0.04943016916513443
total_gen,5,marginal_loss_price_rt,general,0.047892238944768906
total_gen,6,gen_fuel_coal_mw,general,0.04602406173944473
total_gen,7,system_energy_price_da,general,0.042710937559604645
total_gen,8,gen_fuel_nuclear_pct,general,0.04114428162574768
total_gen,9,gen_fuel_coal_pct,general,0.03505992144346237
total_gen,10,total_lmp_rt,general,0.03468063101172447
total_gen,11,total_losses,confidential,0.03460012003779411
total_gen,12,gen_fuel_gas_mw,general,0.02970988303422928
metered_load_mw,1,forecast_load_mw_latest_available,general,0.2172861248254776
metered_load_mw,2,forecast_load_mw_day_ahead,general,0.14784559607505798
metered_load_mw,3,gen_fuel_nuclear_mw,general,0.05753765255212784
metered_load_mw,4,total_lmp_rt,general,0.04864704608917236
metered_load_mw,5,system_energy_price_da,general,0.0479426309466362
metered_load_mw,6,total_gen,confidential,0.047412894666194916
metered_load_mw,7,gen_fuel_coal_mw,general,0.04477456957101822
metered_load_mw,8,gen_fuel_nuclear_pct,general,0.03989378362894058
metered_load_mw,9,total_losses,confidential,0.03738989681005478
metered_load_mw,10,gen_fuel_coal_pct,general,0.037089888006448746
metered_load_mw,11,marginal_loss_price_rt,general,0.03483240306377411
metered_load_mw,12,gen_fuel_gas_mw,general,0.026079542934894562
total_losses,1,gen_fuel_nuclear_mw,general,0.16418807208538055
total_losses,2,forecast_load_mw_latest_available,general,0.1294129192829132
total_losses,3,gen_fuel_coal_pct,general,0.11684955656528473
total_losses,4,forecast_load_mw_day_ahead,general,0.0929640382528305
total_losses,5,gen_fuel_coal_mw,general,0.07259692996740341
total_losses,6,marginal_loss_price_rt,general,0.06221218407154083
total_losses,7,system_energy_price_da,general,0.05964801087975502
total_losses,8,marginal_loss_price_da,confidential,0.051752686500549316
total_losses,9,metered_load_mw,confidential,0.04299674183130264
total_losses,10,total_gen,confidential,0.038109391927719116
total_losses,11,gross_inadv_interchange_mw,general,0.03542162477970123
total_losses,12,total_lmp_rt,general,0.03269517794251442
congestion_price_da,1,forecast_load_mw_latest_available,general,0.24918261170387268
