target_field,degree,attention_entropy,attention_entropy_normalized
net_actual_interchange_mw,7,1.7554080486297607,0.9021012863733527
gross_actual_interchange_mw,10,1.6708265542984009,0.7256307527492194
total_gen,23,2.7249059677124023,0.8690515051404499
metered_load_mw,21,2.6846485137939453,0.8817962648360123
total_losses,14,2.4215304851531982,0.917574035993461
congestion_price_da,4,1.2635209560394287,0.9114377086686829
congestion_price_rt,9,2.0137486457824707,0.9164965049789385
marginal_loss_price_da,16,2.5905613899230957,0.9343475175901177
total_lmp_da,25,2.962374210357666,0.9203132930668311
da_as_total_mw_primary_reserve,8,1.6885132789611816,0.8120032446774866
da_as_total_mw_synchronized_reserve,7,1.5895977020263672,0.816891624106115
da_as_total_mw_thirty_minutes_reserve,15,2.5148205757141113,0.9286462173746071
