target,source,gate
total_losses,gen_fuel_wind_mw,0.5773019790649414
congestion_price_da,gen_fuel_nuclear_mw,0.5554874539375305
total_losses,gen_fuel_other_renewables_mw,0.5373700261116028
gross_actual_interchange_mw,gen_fuel_nuclear_mw,0.5366183519363403
total_losses,gen_fuel_nuclear_mw,0.5288614630699158
net_actual_interchange_mw,gen_fuel_wind_pct,0.5280629396438599
net_actual_interchange_mw,gen_fuel_nuclear_mw,0.5279585123062134
net_actual_interchange_mw,gen_fuel_other_renewables_mw,0.5252050161361694
total_losses,gen_fuel_solar_mw,0.5251413583755493
marginal_loss_price_da,gen_fuel_nuclear_mw,0.522994875907898
net_actual_interchange_mw,gen_fuel_gas_pct,0.5194389820098877
da_as_total_mw_synchronized_reserve,gen_fuel_nuclear_mw,0.5191107988357544
congestion_price_rt,gen_fuel_gas_pct,0.5158537030220032
total_losses,gen_fuel_solar_pct,0.5069125890731812
da_as_total_mw_thirty_minutes_reserve,gen_fuel_other_renewables_mw,0.5066232085227966
da_as_total_mw_synchronized_reserve,gen_fuel_wind_pct,0.5034356713294983
gross_actual_interchange_mw,gen_fuel_coal_pct,0.5018656849861145
da_as_total_mw_thirty_minutes_reserve,gen_fuel_nuclear_mw,0.5017163753509521
gross_actual_interchange_mw,gross_sched_interchange_mw,0.5012731552124023
gross_actual_interchange_mw,gen_fuel_solar_mw,0.4990310072898865
da_as_total_mw_primary_reserve,gen_fuel_other_renewables_mw,0.49763432145118713
total_gen,gross_sched_interchange_mw,0.49740055203437805
metered_load_mw,gross_sched_interchange_mw,0.49689480662345886
total_gen,gen_fuel_other_renewables_mw,0.496866911649704
da_as_total_mw_primary_reserve,gen_fuel_gas_pct,0.49502426385879517
metered_load_mw,gen_fuel_other_renewables_mw,0.49432891607284546
total_gen,gen_fuel_wind_pct,0.4943041205406189
net_actual_interchange_mw,marginal_loss_price_rt,0.4942014813423157
congestion_price_da,marginal_loss_price_rt,0.49277275800704956
total_gen,gen_fuel_nuclear_mw,0.49264055490493774
net_actual_interchange_mw,gross_sched_interchange_mw,0.49253198504447937
congestion_price_da,gen_fuel_hydro_mw,0.4920280873775482
gross_actual_interchange_mw,marginal_loss_price_rt,0.49167075753211975
da_as_total_mw_primary_reserve,gross_sched_interchange_mw,0.4908556342124939
da_as_total_mw_primary_reserve,gen_fuel_nuclear_mw,0.49010032415390015
total_losses,gen_fuel_coal_pct,0.4895871877670288
da_as_total_mw_synchronized_reserve,gen_fuel_gas_pct,0.4890907108783722
metered_load_mw,gen_fuel_wind_pct,0.4888453781604767
metered_load_mw,gen_fuel_nuclear_mw,0.48854950070381165
gross_actual_interchange_mw,gen_fuel_solar_pct,0.4877832531929016
total_losses,da_as_as_req_mw_thirty_minutes_reserve,0.4859742820262909
total_losses,da_as_as_req_mw_synchronized_reserve,0.48500752449035645
gross_actual_interchange_mw,total_lmp_rt,0.484757661819458
total_losses,da_as_as_req_mw_primary_reserve,0.48388826847076416
congestion_price_rt,gen_fuel_hydro_mw,0.48371896147727966
total_lmp_da,gen_fuel_solar_mw,0.4814033806324005
congestion_price_da,gross_inadv_interchange_mw,0.4803532361984253
congestion_price_da,total_lmp_rt,0.4799180030822754
total_gen,gen_fuel_gas_pct,0.4798380434513092
total_lmp_da,da_as_nsr_mw_primary_reserve,0.47836166620254517
total_lmp_da,gen_fuel_gas_pct,0.4778200387954712
total_losses,total_lmp_rt,0.4772869348526001
gross_actual_interchange_mw,gen_fuel_nuclear_pct,0.4768076539039612
total_losses,marginal_loss_price_rt,0.4748240113258362
metered_load_mw,gen_fuel_gas_pct,0.4745936393737793
congestion_price_da,da_as_as_req_mw_primary_reserve,0.4734039604663849
congestion_price_da,da_as_as_req_mw_synchronized_reserve,0.4727340638637543
total_losses,gen_fuel_oil_pct,0.4719083309173584
da_as_total_mw_thirty_minutes_reserve,da_as_nsr_mw_primary_reserve,0.47147136926651
da_as_total_mw_thirty_minutes_reserve,marginal_loss_price_rt,0.4714473783969879
da_as_total_mw_thirty_minutes_reserve,gen_fuel_hydro_mw,0.47113901376724243
total_losses,gross_inadv_interchange_mw,0.4708332419395447
congestion_price_da,gen_fuel_nuclear_pct,0.46930748224258423
congestion_price_da,da_as_as_req_mw_thirty_minutes_reserve,0.46920549869537354
marginal_loss_price_da,gen_fuel_coal_pct,0.46738821268081665
total_losses,gen_fuel_nuclear_pct,0.46524161100387573
congestion_price_da,gen_fuel_hydro_pct,0.4650753140449524
gross_actual_interchange_mw,gen_fuel_multiple_fuels_mw,0.4650384187698364
total_lmp_da,total_pjm_loc_credit,0.4649427831172943
congestion_price_da,da_as_mcp_synchronized_reserve,0.46151721477508545
marginal_loss_price_da,total_pjm_loc_credit,0.46141788363456726
total_lmp_da,gen_fuel_solar_pct,0.46059659123420715
total_losses,gen_fuel_oil_mw,0.46021708846092224
da_as_total_mw_thirty_minutes_reserve,gen_fuel_nuclear_pct,0.460088312625885
net_actual_interchange_mw,forecast_load_mw_latest_available,0.4598134458065033
net_actual_interchange_mw,gen_fuel_multiple_fuels_mw,0.4585181474685669
net_actual_interchange_mw,forecast_load_mw_day_ahead,0.45837801694869995
gross_actual_interchange_mw,gen_fuel_gas_mw,0.4582553505897522
congestion_price_rt,gen_fuel_nuclear_pct,0.45733779668807983
total_lmp_da,gen_fuel_coal_pct,0.4571297764778137
gross_actual_interchange_mw,forecast_load_mw_latest_available,0.45710235834121704
gross_actual_interchange_mw,forecast_load_mw_day_ahead,0.45631957054138184
total_losses,gen_fuel_gas_mw,0.45626604557037354
congestion_price_da,forecast_load_mw_latest_available,0.4561086893081665
total_gen,gen_fuel_coal_pct,0.45603713393211365
total_gen,gen_fuel_hydro_mw,0.4555468261241913
total_losses,total_pjm_rmccp_cr,0.45524778962135315
congestion_price_da,forecast_load_mw_day_ahead,0.45505183935165405
congestion_price_da,gen_fuel_gas_mw,0.4549473524093628
net_actual_interchange_mw,total_pjm_rmpcp_cr,0.4541527032852173
da_as_total_mw_thirty_minutes_reserve,rmpcp,0.4538438022136688
gross_actual_interchange_mw,system_energy_price_da,0.4530407190322876
congestion_price_da,gen_fuel_oil_pct,0.4527681767940521
congestion_price_da,da_as_mcp_primary_reserve,0.4519001245498657
gross_actual_interchange_mw,gen_fuel_storage_mw,0.45098352432250977
net_actual_interchange_mw,da_as_as_req_mw_primary_reserve,0.45082762837409973
net_actual_interchange_mw,system_energy_price_da,0.45031416416168213
gross_actual_interchange_mw,da_as_ss_mw_primary_reserve,0.4495446979999542
metered_load_mw,gen_fuel_coal_pct,0.44947418570518494
net_actual_interchange_mw,da_as_as_req_mw_synchronized_reserve,0.4492584466934204
total_losses,system_energy_price_da,0.44788724184036255
congestion_price_rt,marginal_loss_price_rt,0.4473578929901123
da_as_total_mw_thirty_minutes_reserve,da_as_as_req_mw_primary_reserve,0.4467881917953491
congestion_price_da,gen_fuel_oil_mw,0.44644859433174133
gross_actual_interchange_mw,total_pjm_assigned_reg,0.44585102796554565
congestion_price_rt,forecast_load_mw_latest_available,0.4456881582736969
da_as_total_mw_thirty_minutes_reserve,da_as_as_req_mw_synchronized_reserve,0.44555798172950745
total_gen,gen_fuel_hydro_pct,0.4453229010105133
total_losses,forecast_load_mw_latest_available,0.4452323913574219
congestion_price_da,system_energy_price_da,0.44512879848480225
congestion_price_rt,gen_fuel_gas_mw,0.4451044201850891
total_gen,marginal_loss_price_rt,0.44505980610847473
metered_load_mw,gen_fuel_hydro_mw,0.4449557662010193
total_losses,gen_fuel_other_renewables_pct,0.44473743438720703
net_actual_interchange_mw,gen_fuel_gas_mw,0.44462040066719055
marginal_loss_price_da,gross_inadv_interchange_mw,0.4443667531013489
congestion_price_rt,da_as_mcp_primary_reserve,0.44430482387542725
da_as_total_mw_thirty_minutes_reserve,total_lmp_rt,0.4442399740219116
net_actual_interchange_mw,da_as_as_req_mw_thirty_minutes_reserve,0.44423168897628784
net_actual_interchange_mw,total_pjm_reg_purchases,0.443482369184494
congestion_price_da,gen_fuel_other_renewables_pct,0.443476140499115
marginal_loss_price_da,gen_fuel_hydro_mw,0.4428161382675171
da_as_total_mw_thirty_minutes_reserve,gen_fuel_hydro_pct,0.4422059953212738
total_losses,forecast_load_mw_day_ahead,0.44203853607177734
net_actual_interchange_mw,total_pjm_assigned_reg,0.44194045662879944
