target_field,n_valid_sources,pearson,spearman,kendall,nmi,distance_corr
net_actual_interchange_mw,7,0.13892047107219696,0.13056190311908722,0.15559688210487366,0.3992845416069031,0.1756361871957779
gross_actual_interchange_mw,10,0.1593615710735321,0.15804210305213928,0.14688831567764282,0.38762760162353516,0.14808037877082825
total_gen,23,0.19285622239112854,0.19209882616996765,0.19313153624534607,0.23054809868335724,0.1913653016090393
metered_load_mw,21,0.1922871321439743,0.18943725526332855,0.19705043733119965,0.23116306960582733,0.19006215035915375
total_losses,14,0.18071803450584412,0.18041400611400604,0.16566355526447296,0.2995162308216095,0.17368817329406738
congestion_price_da,4,0.16981863975524902,0.13720425963401794,0.13486988842487335,0.3017505407333374,0.2563566565513611
congestion_price_rt,9,0.18620678782463074,0.1758180856704712,0.18924441933631897,0.2384660840034485,0.2102646380662918
marginal_loss_price_da,16,0.20817425847053528,0.1856122463941574,0.20132529735565186,0.21868982911109924,0.1861983984708786
total_lmp_da,25,0.19272901117801666,0.18445418775081635,0.20756259560585022,0.2305690050125122,0.18468518555164337
da_as_total_mw_primary_reserve,8,0.21294870972633362,0.19326317310333252,0.2012120634317398,0.1950043886899948,0.19757167994976044
da_as_total_mw_synchronized_reserve,7,0.1788097620010376,0.1763748824596405,0.18805231153964996,0.2780006229877472,0.17876243591308594
da_as_total_mw_thirty_minutes_reserve,15,0.18719930946826935,0.1884806603193283,0.18979759514331818,0.23981492221355438,0.19470752775669098
