rank,field,sensitivity,masked_loss,loss_increase
1,da_as_nsr_mw_primary_reserve,0.15713522171010966,0.573529064655304,0.07788339257240295
2,gen_fuel_nuclear_mw,0.15375709461106893,0.5718547105789185,0.07620903849601746
3,gross_inadv_interchange_mw,0.07324051571064803,0.5319470167160034,0.03630134463310242
4,da_as_as_req_mw_thirty_minutes_reserve,0.07109297401634491,0.5308825969696045,0.03523692488670349
5,da_as_as_req_mw_synchronized_reserve,0.06833885822045901,0.5295175313949585,0.033871859312057495
6,da_as_as_req_mw_primary_reserve,0.059518520382495235,0.5251457691192627,0.029500097036361694
7,system_energy_price_da,0.04470615880155677,0.5178040862083435,0.022158414125442505
8,forecast_load_mw_latest_available,0.039009725689369244,0.514980673789978,0.019335001707077026
9,forecast_load_mw_day_ahead,0.03790769455001467,0.5144344568252563,0.018788784742355347
10,marginal_loss_price_rt,0.029772097579301538,0.5104020833969116,0.01475641131401062
11,total_lmp_rt,0.02880054481033105,0.5099205374717712,0.01427486538887024
12,gen_fuel_multiple_fuels_pct,0.02346632446459223,0.5072766542434692,0.011630982160568237
13,total_pjm_reg_purchases,0.014159188061361391,0.5026636123657227,0.007017940282821655
14,gen_fuel_coal_pct,0.0065034147752864825,0.49886906147003174,0.0032233893871307373
15,gen_fuel_coal_mw,0.005762453965036246,0.49850180745124817,0.002856135368347168
16,gen_fuel_oil_mw,0.0050325567585420795,0.49814003705978394,0.0024943649768829346
17,gen_fuel_hydro_mw,0.00386504592087034,0.49756136536598206,0.0019156932830810547
18,gen_fuel_oil_pct,0.0033728959385690995,0.49731743335723877,0.0016717612743377686
19,gen_fuel_hydro_pct,0.0013972008721727456,0.4963381886482239,0.000692516565322876
20,total_pjm_loc_credit,0.0009068547383099949,0.4960951507091522,0.0004494786262512207
21,rmpcp,0.0008829838106406494,0.4960833191871643,0.00043764710426330566
22,da_as_ss_mw_thirty_minutes_reserve,0.0004703835444767995,0.49587881565093994,0.00023314356803894043
23,da_as_ss_mw_primary_reserve,0.00046503212744261374,0.49587616324424744,0.00023049116134643555
24,da_as_ss_mw_synchronized_reserve,0.00046028199322125784,0.4958738088607788,0.00022813677787780762
25,gen_fuel_wind_mw,0.000167577519935682,0.4957287311553955,8.305907249450684e-05
26,net_inadv_interchange_mw,-4.990647346487838e-06,0.4956431984901428,-2.473592758178711e-06
27,gen_fuel_other_renewables_pct,-0.00011364245162484354,0.49558934569358826,-5.632638931274414e-05
28,gen_fuel_storage_mw,-0.00018495459322646494,0.49555400013923645,-9.167194366455078e-05
29,gen_fuel_wind_pct,-0.0002013696140167201,0.4955458641052246,-9.98079776763916e-05
30,total_pjm_rmpcp_cr,-0.0004334647797690461,0.4954308271408081,-0.0002148449420928955
31,gen_fuel_solar_pct,-0.0009292224589472657,0.49518510699272156,-0.00046056509017944336
32,gen_fuel_solar_mw,-0.0010152660294632187,0.49514245986938477,-0.0005032122135162354
33,rmccp,-0.0010200762919658575,0.49514007568359375,-0.000505596399307251
34,total_pjm_self_sched_reg,-0.001190119071434142,0.49505579471588135,-0.0005898773670196533
35,total_pjm_rmccp_cr,-0.0013527059440233361,0.494975209236145,-0.0006704628467559814
36,da_as_mcp_primary_reserve,-0.001893980732132776,0.494706928730011,-0.0009387433528900146
37,gen_fuel_gas_pct,-0.0020949895764617982,0.4946072995662689,-0.00103837251663208
38,gen_fuel_multiple_fuels_mw,-0.0025675978673460683,0.49437305331230164,-0.0012726187705993652
39,total_pjm_assigned_reg,-0.0034807059469094937,0.4939204752445221,-0.0017251968383789062
40,gen_fuel_nuclear_pct,-0.004242771783890058,0.49354276061058044,-0.0021029114723205566
41,da_as_mcp_synchronized_reserve,-0.0054378815026706875,0.4929504096508026,-0.0026952624320983887
42,gen_fuel_other_renewables_mw,-0.006146793938997093,0.4925990402698517,-0.0030466318130493164
43,gen_fuel_gas_mw,-0.015418995810802515,0.48800331354141235,-0.0076423585414886475
44,gross_sched_interchange_mw,-0.04490133520260134,0.47339051961898804,-0.022255152463912964
