target_field,degree,attention_entropy,attention_entropy_normalized
net_actual_interchange_mw,7,1.783433198928833,0.9165033646567091
gross_actual_interchange_mw,10,1.6963419914245605,0.7367119662964599
total_gen,23,2.75364089012146,0.8782159048905999
metered_load_mw,21,2.6985838413238525,0.8863734449405963
total_losses,14,2.466632127761841,0.9346640939101709
congestion_price_da,4,1.2136733531951904,0.8754802639568903
congestion_price_rt,9,2.038177013397217,0.9276143342016399
marginal_loss_price_da,16,2.5133235454559326,0.9064898537946853
total_lmp_da,25,2.9166300296783447,0.9061020643123966
da_as_total_mw_primary_reserve,8,1.73604416847229,0.8348607708730591
da_as_total_mw_synchronized_reserve,7,1.6362903118133545,0.8408868788765654
da_as_total_mw_thirty_minutes_reserve,15,2.5389978885650635,0.9375741585335677
