target_field,degree,attention_entropy,attention_entropy_normalized
net_actual_interchange_mw,56,1.753180980682373,0.43553485890873544
gross_actual_interchange_mw,56,2.195002555847168,0.5452946039222463
total_gen,56,2.6622819900512695,0.6613787302557549
metered_load_mw,56,2.5961475372314453,0.6449492458526801
total_losses,56,2.479863166809082,0.6160612431745522
congestion_price_da,56,1.5019432306289673,0.3731209956352081
congestion_price_rt,56,1.976195216178894,0.49093728151191224
marginal_loss_price_da,56,2.749030351638794,0.6829292352183863
total_lmp_da,56,2.8861165046691895,0.7169849311084912
da_as_total_mw_primary_reserve,56,1.7482550144195557,0.434311123284801
da_as_total_mw_synchronized_reserve,56,1.594261884689331,0.3960553032816298
da_as_total_mw_thirty_minutes_reserve,56,2.7114005088806152,0.6735810227765298
