target_field,n_valid_sources,pearson,spearman,kendall,nmi,distance_corr
net_actual_interchange_mw,7,0.1772499829530716,0.15045475959777832,0.17256852984428406,0.3249374032020569,0.17478935420513153
gross_actual_interchange_mw,10,0.1644841730594635,0.16279317438602448,0.15450601279735565,0.361088365316391,0.15712830424308777
total_gen,23,0.19157107174396515,0.19164638221263885,0.1926531195640564,0.23320499062538147,0.19092443585395813
metered_load_mw,21,0.18986761569976807,0.18771319091320038,0.1961078643798828,0.23786410689353943,0.18844716250896454
total_losses,14,0.18197976052761078,0.16797494888305664,0.16809596121311188,0.31381648778915405,0.16813279688358307
congestion_price_da,4,0.17273665964603424,0.14142146706581116,0.1397266983985901,0.2946572005748749,0.25145798921585083
congestion_price_rt,9,0.19012132287025452,0.18135887384414673,0.18848736584186554,0.2272561639547348,0.21277624368667603
marginal_loss_price_da,16,0.19167935848236084,0.18283438682556152,0.20983752608299255,0.22708933055400848,0.1885593682527542
total_lmp_da,25,0.19316351413726807,0.18956580758094788,0.20986847579479218,0.21890461444854736,0.18849754333496094
da_as_total_mw_primary_reserve,8,0.24464255571365356,0.17855580151081085,0.21847215294837952,0.17820000648498535,0.1801294982433319
da_as_total_mw_synchronized_reserve,7,0.16519781947135925,0.16117215156555176,0.18531188368797302,0.32415661215782166,0.1641615480184555
da_as_total_mw_thirty_minutes_reserve,15,0.16894011199474335,0.20496268570423126,0.1981739103794098,0.25652527809143066,0.17139805853366852
