target_field,degree,attention_entropy,attention_entropy_normalized
net_actual_interchange_mw,12,1.9665411710739136,0.7913943854758846
gross_actual_interchange_mw,15,2.3006832599639893,0.8495718650369121
total_gen,25,2.9675605297088623,0.9219245137641715
metered_load_mw,26,3.064741611480713,0.9406540216705223
total_losses,16,2.4618279933929443,0.8879167593974072
congestion_price_da,12,2.042393445968628,0.8219195864532274
congestion_price_rt,13,2.2640302181243896,0.882680280426683
marginal_loss_price_da,19,2.3226404190063477,0.7888227385387618
total_lmp_da,32,3.142723560333252,0.906798339075538
da_as_total_mw_primary_reserve,15,2.3370471000671387,0.8629999174741781
da_as_total_mw_synchronized_reserve,12,2.0289688110351562,0.8165171159279797
da_as_total_mw_thirty_minutes_reserve,19,2.446662425994873,0.8309434983392029
