target_field,rank,source_field,source_type,attention
net_actual_interchange_mw,1,da_as_total_mw_primary_reserve,confidential,0.14455237984657288
net_actual_interchange_mw,2,gen_fuel_multiple_fuels_pct,general,0.12363484501838684
net_actual_interchange_mw,3,gen_fuel_nuclear_mw,general,0.11793835461139679
net_actual_interchange_mw,4,gross_sched_interchange_mw,general,0.1179184839129448
net_actual_interchange_mw,5,da_as_total_mw_thirty_minutes_reserve,confidential,0.11195749044418335
net_actual_interchange_mw,6,da_as_as_req_mw_thirty_minutes_reserve,general,0.10489574819803238
net_actual_interchange_mw,7,da_as_as_req_mw_synchronized_reserve,general,0.10236155241727829
net_actual_interchange_mw,8,da_as_as_req_mw_primary_reserve,general,0.10046622157096863
net_actual_interchange_mw,9,total_pjm_rmpcp_cr,general,0.07627496123313904
gross_actual_interchange_mw,1,total_losses,confidential,0.1089409813284874
gross_actual_interchange_mw,2,gross_inadv_interchange_mw,general,0.1042766124010086
gross_actual_interchange_mw,3,gross_sched_interchange_mw,general,0.10078565031290054
gross_actual_interchange_mw,4,gen_fuel_coal_pct,general,0.10036793351173401
gross_actual_interchange_mw,5,gen_fuel_nuclear_mw,general,0.09668947756290436
gross_actual_interchange_mw,6,total_pjm_reg_purchases,general,0.08609452098608017
gross_actual_interchange_mw,7,gen_fuel_solar_pct,general,0.085393026471138
gross_actual_interchange_mw,8,gen_fuel_solar_mw,general,0.08168348670005798
gross_actual_interchange_mw,9,gen_fuel_coal_mw,general,0.08128117024898529
gross_actual_interchange_mw,10,total_pjm_assigned_reg,general,0.07932683825492859
gross_actual_interchange_mw,11,da_as_ss_mw_primary_reserve,general,0.07516032457351685
total_gen,1,system_energy_price_da,general,0.10501188784837723
total_gen,2,metered_load_mw,confidential,0.07519881427288055
total_gen,3,gen_fuel_oil_pct,general,0.07403471320867538
total_gen,4,gen_fuel_hydro_mw,general,0.06733156740665436
total_gen,5,gen_fuel_nuclear_pct,general,0.06147988885641098
total_gen,6,marginal_loss_price_rt,general,0.049553900957107544
total_gen,7,marginal_loss_price_da,confidential,0.04642877355217934
total_gen,8,total_losses,confidential,0.04401784390211105
total_gen,9,gen_fuel_coal_pct,general,0.04209465906023979
total_gen,10,gen_fuel_gas_mw,general,0.040721505880355835
total_gen,11,total_lmp_da,confidential,0.03590940684080124
total_gen,12,forecast_load_mw_day_ahead,general,0.03544539958238602
metered_load_mw,1,system_energy_price_da,general,0.11050102114677429
metered_load_mw,2,gen_fuel_oil_pct,general,0.07750247418880463
metered_load_mw,3,gen_fuel_hydro_mw,general,0.07126425206661224
metered_load_mw,4,gen_fuel_nuclear_pct,general,0.061648182570934296
metered_load_mw,5,total_gen,confidential,0.05849618837237358
metered_load_mw,6,marginal_loss_price_rt,general,0.051740311086177826
metered_load_mw,7,marginal_loss_price_da,confidential,0.0467076301574707
metered_load_mw,8,total_losses,confidential,0.0443563386797905
metered_load_mw,9,gen_fuel_coal_pct,general,0.04247254878282547
metered_load_mw,10,gen_fuel_gas_mw,general,0.04049412161111832
metered_load_mw,11,congestion_price_rt,confidential,0.03747078776359558
metered_load_mw,12,total_lmp_da,confidential,0.0365050807595253
total_losses,1,system_energy_price_da,general,0.12756723165512085
total_losses,2,metered_load_mw,confidential,0.09003740549087524
total_losses,3,gen_fuel_wind_mw,general,0.08535191416740417
total_losses,4,marginal_loss_price_rt,general,0.07328956574201584
total_losses,5,gen_fuel_nuclear_pct,general,0.07325907051563263
total_losses,6,total_gen,confidential,0.06977887451648712
total_losses,7,marginal_loss_price_da,confidential,0.06685182452201843
total_losses,8,gen_fuel_coal_pct,general,0.06032524257898331
total_losses,9,total_lmp_da,confidential,0.04810789227485657
total_losses,10,gen_fuel_gas_mw,general,0.047966308891773224
total_losses,11,forecast_load_mw_day_ahead,general,0.046373769640922546
total_losses,12,gen_fuel_nuclear_mw,general,0.043122414499521255
congestion_price_da,1,system_energy_price_da,general,0.20796462893486023
congestion_price_da,2,metered_load_mw,confidential,0.16629177331924438
congestion_price_da,3,marginal_loss_price_da,confidential,0.1322963982820511
congestion_price_da,4,total_gen,confidential,0.13206230103969574
congestion_price_da,5,total_lmp_da,confidential,0.10467745363712311
congestion_price_da,6,gen_fuel_gas_mw,general,0.09990669041872025
congestion_price_da,7,gen_fuel_oil_mw,general,0.08500765264034271
