target_field,degree,attention_entropy,attention_entropy_normalized
net_actual_interchange_mw,9,2.184338092803955,0.9941351081427064
gross_actual_interchange_mw,11,2.39056658744812,0.9969437008223891
total_gen,28,3.1446621417999268,0.943718229837755
metered_load_mw,27,3.1169939041137695,0.9457367068936947
total_losses,19,2.797316789627075,0.9500338806202685
congestion_price_da,8,2.024895429611206,0.9737688648729381
congestion_price_rt,11,2.3141298294067383,0.9650670968236752
marginal_loss_price_da,21,2.8873672485351562,0.9483810047707247
total_lmp_da,32,3.286001682281494,0.9481396662760605
da_as_total_mw_primary_reserve,11,2.1415176391601562,0.8930822223361662
da_as_total_mw_synchronized_reserve,8,1.8625390529632568,0.895691951724039
da_as_total_mw_thirty_minutes_reserve,18,2.6457674503326416,0.9153727174038108
