target,source,gate
da_as_total_mw_primary_reserve,da_as_nsr_mw_primary_reserve,0.288499653339386
da_as_total_mw_synchronized_reserve,da_as_nsr_mw_primary_reserve,0.26546406745910645
da_as_total_mw_thirty_minutes_reserve,da_as_nsr_mw_primary_reserve,0.22114986181259155
metered_load_mw,forecast_load_mw_latest_available,0.21188652515411377
metered_load_mw,forecast_load_mw_day_ahead,0.20612406730651855
total_gen,forecast_load_mw_latest_available,0.20545890927314758
total_gen,forecast_load_mw_day_ahead,0.20418059825897217
total_lmp_da,system_energy_price_da,0.19551561772823334
da_as_total_mw_thirty_minutes_reserve,gen_fuel_nuclear_mw,0.19454987347126007
total_gen,gen_fuel_nuclear_mw,0.18571209907531738
da_as_total_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,0.18282140791416168
total_losses,gen_fuel_nuclear_mw,0.1825055480003357
da_as_total_mw_primary_reserve,da_as_as_req_mw_primary_reserve,0.18153256177902222
total_gen,gen_fuel_nuclear_pct,0.1794935166835785
total_lmp_da,total_lmp_rt,0.17947059869766235
net_actual_interchange_mw,gross_sched_interchange_mw,0.1794305294752121
da_as_total_mw_synchronized_reserve,da_as_as_req_mw_synchronized_reserve,0.1788022518157959
da_as_total_mw_synchronized_reserve,da_as_as_req_mw_primary_reserve,0.1773243546485901
metered_load_mw,gen_fuel_nuclear_mw,0.17695148289203644
metered_load_mw,gen_fuel_nuclear_pct,0.17431356012821198
da_as_total_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,0.17323611676692963
da_as_total_mw_primary_reserve,da_as_as_req_mw_thirty_minutes_reserve,0.1705174744129181
gross_actual_interchange_mw,gross_sched_interchange_mw,0.17012351751327515
gross_actual_interchange_mw,gross_inadv_interchange_mw,0.16387896239757538
total_gen,gen_fuel_gas_mw,0.16067776083946228
da_as_total_mw_primary_reserve,gen_fuel_nuclear_mw,0.1604556143283844
total_losses,gen_fuel_wind_mw,0.1593533158302307
total_losses,forecast_load_mw_latest_available,0.1563861072063446
da_as_total_mw_thirty_minutes_reserve,gen_fuel_other_renewables_mw,0.1557493805885315
congestion_price_rt,total_lmp_rt,0.15514160692691803
total_losses,gen_fuel_coal_pct,0.15498118102550507
total_losses,forecast_load_mw_day_ahead,0.15469065308570862
net_actual_interchange_mw,gen_fuel_nuclear_mw,0.15412434935569763
metered_load_mw,gen_fuel_gas_mw,0.15259887278079987
total_gen,gen_fuel_coal_mw,0.15101319551467896
da_as_total_mw_thirty_minutes_reserve,da_as_mcp_synchronized_reserve,0.15054893493652344
metered_load_mw,gen_fuel_coal_mw,0.14858485758304596
total_gen,gen_fuel_other_renewables_mw,0.14840175211429596
da_as_total_mw_thirty_minutes_reserve,gen_fuel_multiple_fuels_mw,0.14830458164215088
total_lmp_da,da_as_nsr_mw_primary_reserve,0.1483011394739151
da_as_total_mw_thirty_minutes_reserve,gen_fuel_multiple_fuels_pct,0.14636480808258057
marginal_loss_price_da,system_energy_price_da,0.14486278593540192
total_losses,gen_fuel_other_renewables_mw,0.14281104505062103
total_lmp_da,gen_fuel_oil_mw,0.14222337305545807
total_gen,gen_fuel_coal_pct,0.14159263670444489
marginal_loss_price_da,forecast_load_mw_latest_available,0.141205832362175
gross_actual_interchange_mw,gen_fuel_nuclear_mw,0.14028027653694153
total_lmp_da,da_as_mcp_synchronized_reserve,0.13988442718982697
total_lmp_da,forecast_load_mw_day_ahead,0.13977187871932983
marginal_loss_price_da,forecast_load_mw_day_ahead,0.13954053819179535
net_actual_interchange_mw,gen_fuel_other_renewables_mw,0.13931894302368164
metered_load_mw,gen_fuel_other_renewables_mw,0.13920506834983826
