target_field,rank,source_field,source_type,attention
net_actual_interchange_mw,1,gen_fuel_nuclear_mw,general,0.20108206570148468
net_actual_interchange_mw,2,da_as_as_req_mw_thirty_minutes_reserve,general,0.13616067171096802
net_actual_interchange_mw,3,da_as_as_req_mw_primary_reserve,general,0.12749695777893066
net_actual_interchange_mw,4,da_as_as_req_mw_synchronized_reserve,general,0.12710726261138916
net_actual_interchange_mw,5,gross_sched_interchange_mw,general,0.10612475872039795
net_actual_interchange_mw,6,da_as_total_mw_primary_reserve,confidential,0.10268121212720871
net_actual_interchange_mw,7,gen_fuel_multiple_fuels_pct,general,0.0826418325304985
net_actual_interchange_mw,8,da_as_total_mw_thirty_minutes_reserve,confidential,0.07754945755004883
net_actual_interchange_mw,9,total_pjm_rmpcp_cr,general,0.03915577381849289
gross_actual_interchange_mw,1,gen_fuel_nuclear_mw,general,0.1906251162290573
gross_actual_interchange_mw,2,gross_inadv_interchange_mw,general,0.18025924265384674
gross_actual_interchange_mw,3,gross_sched_interchange_mw,general,0.10276835411787033
gross_actual_interchange_mw,4,total_losses,confidential,0.0821717381477356
gross_actual_interchange_mw,5,gen_fuel_solar_pct,general,0.07810908555984497
gross_actual_interchange_mw,6,gen_fuel_solar_mw,general,0.07204321026802063
gross_actual_interchange_mw,7,total_pjm_reg_purchases,general,0.07076656818389893
gross_actual_interchange_mw,8,gen_fuel_coal_mw,general,0.06948882341384888
gross_actual_interchange_mw,9,gen_fuel_coal_pct,general,0.06354356557130814
gross_actual_interchange_mw,10,total_pjm_assigned_reg,general,0.05595500022172928
gross_actual_interchange_mw,11,da_as_ss_mw_primary_reserve,general,0.03426932543516159
total_gen,1,gen_fuel_nuclear_mw,general,0.17017915844917297
total_gen,2,gen_fuel_hydro_mw,general,0.0921606793999672
total_gen,3,gen_fuel_nuclear_pct,general,0.0715838298201561
total_gen,4,metered_load_mw,confidential,0.060544103384017944
total_gen,5,system_energy_price_da,general,0.054885752499103546
total_gen,6,da_as_as_req_mw_thirty_minutes_reserve,general,0.05048856511712074
total_gen,7,da_as_as_req_mw_primary_reserve,general,0.044611893594264984
total_gen,8,forecast_load_mw_latest_available,general,0.042775608599185944
total_gen,9,forecast_load_mw_day_ahead,general,0.04088156670331955
total_gen,10,da_as_as_req_mw_synchronized_reserve,general,0.040763940662145615
total_gen,11,gen_fuel_oil_mw,general,0.03646833449602127
total_gen,12,gen_fuel_gas_mw,general,0.029183195903897285
metered_load_mw,1,gen_fuel_nuclear_mw,general,0.15793156623840332
metered_load_mw,2,gen_fuel_hydro_mw,general,0.09405060112476349
metered_load_mw,3,gen_fuel_nuclear_pct,general,0.0686386227607727
metered_load_mw,4,total_gen,confidential,0.06416842341423035
metered_load_mw,5,system_energy_price_da,general,0.060099173337221146
metered_load_mw,6,da_as_as_req_mw_thirty_minutes_reserve,general,0.047296106815338135
metered_load_mw,7,forecast_load_mw_latest_available,general,0.042957570403814316
metered_load_mw,8,da_as_as_req_mw_primary_reserve,general,0.04105278104543686
metered_load_mw,9,forecast_load_mw_day_ahead,general,0.04100204259157181
metered_load_mw,10,da_as_as_req_mw_synchronized_reserve,general,0.03831201046705246
metered_load_mw,11,gen_fuel_oil_mw,general,0.03658135607838631
metered_load_mw,12,gen_fuel_gas_mw,general,0.027329860255122185
total_losses,1,gen_fuel_wind_mw,general,0.28397947549819946
total_losses,2,gen_fuel_nuclear_mw,general,0.26248958706855774
total_losses,3,gen_fuel_nuclear_pct,general,0.05280136317014694
total_losses,4,system_energy_price_da,general,0.047280825674533844
total_losses,5,total_gen,confidential,0.04390447586774826
total_losses,6,marginal_loss_price_rt,general,0.04149787500500679
total_losses,7,metered_load_mw,confidential,0.04039175808429718
total_losses,8,forecast_load_mw_latest_available,general,0.03524471074342728
total_losses,9,marginal_loss_price_da,confidential,0.03225076198577881
total_losses,10,forecast_load_mw_day_ahead,general,0.02605806663632393
total_losses,11,gen_fuel_coal_pct,general,0.021780673414468765
total_losses,12,total_lmp_rt,general,0.020080026239156723
congestion_price_da,1,system_energy_price_da,general,0.16999754309654236
congestion_price_da,2,total_gen,confidential,0.16135147213935852
congestion_price_da,3,gen_fuel_oil_mw,general,0.15816234052181244
congestion_price_da,4,metered_load_mw,confidential,0.12847957015037537
congestion_price_da,5,marginal_loss_price_da,confidential,0.10566498339176178
congestion_price_da,6,forecast_load_mw_latest_available,general,0.10305153578519821
congestion_price_da,7,total_lmp_da,confidential,0.1019039899110794
congestion_price_da,8,gen_fuel_gas_mw,general,0.07138857990503311
congestion_price_rt,1,total_lmp_rt,general,0.15560689568519592
congestion_price_rt,2,marginal_loss_price_rt,general,0.12102222442626953
congestion_price_rt,3,total_pjm_rmccp_cr,general,0.1042587161064148
congestion_price_rt,4,gen_fuel_multiple_fuels_mw,general,0.09456661343574524
congestion_price_rt,5,rmccp,general,0.09452394396066666
congestion_price_rt,6,gen_fuel_multiple_fuels_pct,general,0.09284710884094238
congestion_price_rt,7,total_lmp_da,confidential,0.07635645568370819
congestion_price_rt,8,metered_load_mw,confidential,0.07211866974830627
congestion_price_rt,9,gen_fuel_oil_mw,general,0.07109934836626053
congestion_price_rt,10,system_energy_price_da,general,0.07077886909246445
congestion_price_rt,11,gen_fuel_oil_pct,general,0.04682115465402603
marginal_loss_price_da,1,gen_fuel_hydro_mw,general,0.15651044249534607
marginal_loss_price_da,2,system_energy_price_da,general,0.11496718227863312
marginal_loss_price_da,3,gen_fuel_nuclear_pct,general,0.0806998461484909
marginal_loss_price_da,4,total_gen,confidential,0.05715464428067207
marginal_loss_price_da,5,forecast_load_mw_latest_available,general,0.05648668855428696
marginal_loss_price_da,6,metered_load_mw,confidential,0.055811844766139984
marginal_loss_price_da,7,forecast_load_mw_day_ahead,general,0.05094384402036667
marginal_loss_price_da,8,total_lmp_da,confidential,0.05009356141090393
marginal_loss_price_da,9,gen_fuel_oil_mw,general,0.04544428735971451
marginal_loss_price_da,10,marginal_loss_price_rt,general,0.04387500137090683
marginal_loss_price_da,11,total_losses,confidential,0.041924767196178436
marginal_loss_price_da,12,total_lmp_rt,general,0.03780243545770645
total_lmp_da,1,gen_fuel_hydro_mw,general,0.11597763001918793
total_lmp_da,2,system_energy_price_da,general,0.1014208048582077
total_lmp_da,3,gen_fuel_nuclear_pct,general,0.06267596036195755
total_lmp_da,4,gen_fuel_oil_mw,general,0.04305071011185646
total_lmp_da,5,metered_load_mw,confidential,0.04084496200084686
total_lmp_da,6,total_gen,confidential,0.04083430767059326
total_lmp_da,7,total_lmp_rt,general,0.04062087833881378
total_lmp_da,8,forecast_load_mw_latest_available,general,0.03903026878833771
total_lmp_da,9,forecast_load_mw_day_ahead,general,0.03683625906705856
total_lmp_da,10,total_pjm_rmccp_cr,general,0.03387710824608803
total_lmp_da,11,marginal_loss_price_da,confidential,0.03374789282679558
total_lmp_da,12,da_as_mcp_synchronized_reserve,general,0.03162803500890732
da_as_total_mw_primary_reserve,1,da_as_nsr_mw_primary_reserve,general,0.36605143547058105
da_as_total_mw_primary_reserve,2,gen_fuel_nuclear_mw,general,0.19133606553077698
da_as_total_mw_primary_reserve,3,da_as_as_req_mw_primary_reserve,general,0.1020236611366272
da_as_total_mw_primary_reserve,4,da_as_as_req_mw_thirty_minutes_reserve,general,0.09759759157896042
da_as_total_mw_primary_reserve,5,da_as_as_req_mw_synchronized_reserve,general,0.09759000688791275
da_as_total_mw_primary_reserve,6,da_as_total_mw_synchronized_reserve,confidential,0.05068686231970787
da_as_total_mw_primary_reserve,7,da_as_total_mw_thirty_minutes_reserve,confidential,0.036479879170656204
da_as_total_mw_primary_reserve,8,da_as_mcp_primary_reserve,general,0.021566258743405342
da_as_total_mw_primary_reserve,9,net_actual_interchange_mw,confidential,0.016953127458691597
da_as_total_mw_primary_reserve,10,total_pjm_rmpcp_cr,general,0.011781908571720123
da_as_total_mw_primary_reserve,11,total_pjm_self_sched_reg,general,0.00793322455137968
da_as_total_mw_synchronized_reserve,1,da_as_nsr_mw_primary_reserve,general,0.4407300353050232
da_as_total_mw_synchronized_reserve,2,da_as_as_req_mw_primary_reserve,general,0.1363425850868225
da_as_total_mw_synchronized_reserve,3,da_as_as_req_mw_thirty_minutes_reserve,general,0.1322547197341919
da_as_total_mw_synchronized_reserve,4,da_as_as_req_mw_synchronized_reserve,general,0.12972289323806763
da_as_total_mw_synchronized_reserve,5,da_as_total_mw_primary_reserve,confidential,0.07645919919013977
da_as_total_mw_synchronized_reserve,6,gen_fuel_gas_mw,general,0.030609628185629845
da_as_total_mw_synchronized_reserve,7,da_as_mcp_primary_reserve,general,0.029393378645181656
da_as_total_mw_synchronized_reserve,8,gen_fuel_other_renewables_pct,general,0.024487532675266266
da_as_total_mw_thirty_minutes_reserve,1,da_as_nsr_mw_primary_reserve,general,0.19774264097213745
da_as_total_mw_thirty_minutes_reserve,2,gen_fuel_nuclear_mw,general,0.17918266355991364
da_as_total_mw_thirty_minutes_reserve,3,system_energy_price_da,general,0.06179546192288399
da_as_total_mw_thirty_minutes_reserve,4,da_as_as_req_mw_thirty_minutes_reserve,general,0.0579448863863945
da_as_total_mw_thirty_minutes_reserve,5,da_as_as_req_mw_primary_reserve,general,0.056533463299274445
da_as_total_mw_thirty_minutes_reserve,6,da_as_total_mw_primary_reserve,confidential,0.05560135096311569
da_as_total_mw_thirty_minutes_reserve,7,da_as_as_req_mw_synchronized_reserve,general,0.05400952696800232
da_as_total_mw_thirty_minutes_reserve,8,gen_fuel_multiple_fuels_pct,general,0.042066533118486404
da_as_total_mw_thirty_minutes_reserve,9,da_as_mcp_synchronized_reserve,general,0.03958645090460777
da_as_total_mw_thirty_minutes_reserve,10,gen_fuel_multiple_fuels_mw,general,0.038137562572956085
da_as_total_mw_thirty_minutes_reserve,11,gen_fuel_oil_mw,general,0.03534415736794472
da_as_total_mw_thirty_minutes_reserve,12,gen_fuel_oil_pct,general,0.035203609615564346
