数据,目标,变体,V误差_3,V误差_4,M2误差,Γ2误差,M2排序,认证前1,认证前3,背景召回前1,背景召回前3,失效单元,有效维度
NEM,机组出力_BW01,reconE_cy,0.0056989737786352634,0.010421599261462688,0.01708809845149517,0.01852595806121826,0.9764182424916574,0.9380728602409363,0.9578655958175659,0.3333333333333333,0.5666666666666667,,
NEM,机组出力_TUMUT3,reconE_cy,0.016163434833288193,0.019475826993584633,0.025699501857161522,0.02782563492655754,0.8972191323692991,0.841565728187561,0.9205765128135681,0.23333333333333334,0.36666666666666664,,
NEM,机组出力_PPCCGT,reconE_cy,0.007571858819574118,0.014588961377739906,0.00550008425489068,0.0046720304526388645,0.9942157953281423,0.9962049126625061,0.9970864653587341,0.8666666666666667,0.9333333333333333,,
NEM,机组出力_BW01,recon+random@1_cy,0.006174121052026749,0.010718685574829578,0.016105476766824722,0.017024941742420197,0.971078976640712,0.9454464316368103,0.9590603709220886,0.36666666666666664,0.6333333333333333,,
NEM,机组出力_TUMUT3,recon+random@1_cy,0.016124887391924858,0.01937306486070156,0.023122942075133324,0.024813760071992874,0.9087875417130145,0.8433999419212341,0.9153836965560913,0.23333333333333334,0.36666666666666664,,
NEM,机组出力_PPCCGT,recon+random@1_cy,0.007990695536136627,0.014887701719999313,0.006385984364897013,0.005726541858166456,0.992880978865406,0.9945468902587891,0.9970864653587341,0.7666666666666667,0.9333333333333333,,
NEM,机组出力_BW01,recon+random@2_cy,0.006034540943801403,0.010703543201088905,0.016472939401865005,0.017694152891635895,0.9750834260289211,0.9370450973510742,0.9545325636863708,0.36666666666666664,0.5333333333333333,,
NEM,机组出力_TUMUT3,recon+random@2_cy,0.01605224609375,0.019327186048030853,0.026069963350892067,0.02828565426170826,0.9194660734149054,0.8408305644989014,0.9177461862564087,0.2,0.3333333333333333,,
NEM,机组出力_PPCCGT,recon+random@2_cy,0.007841864600777626,0.014733066782355309,0.005680976901203394,0.005061885342001915,0.9955506117908787,0.9937062859535217,0.9981516599655151,0.7666666666666667,0.9333333333333333,,
PJM-load,metered_load_mw,random,0.05644799768924713,0.07971932739019394,0.06989029049873352,0.06465104967355728,0.8938452851496332,0.6825982928276062,0.9581279158592224,0.18181818181818182,0.5,0.16998697916666666,3.387719188196681
PJM-load,metered_load_mw,uniform,0.06569778174161911,0.0818212702870369,0.033383119851350784,0.021362200379371643,0.8994918125352909,0.9402015805244446,0.9765481948852539,0.5,0.6363636363636364,0.2658203125,1.309169791860999
PJM-load,metered_load_mw,small,0.06817957013845444,0.0865107923746109,0.032909974455833435,0.019746698439121246,0.9130434782608697,0.8955621123313904,0.9641939997673035,0.36363636363636365,0.5454545454545454,0.3399739583333333,1.2056669304383953
PJM-load,metered_load_mw,recon,0.05089736357331276,0.0642763078212738,0.06752074509859085,0.06646674126386642,0.8949745906267645,0.6810548305511475,0.9567812085151672,0.22727272727272727,0.5454545454545454,0.12666015625,2.629582696614157
PJM-load,metered_load_mw,small_recon,0.05391552299261093,0.07063138484954834,0.026309983804821968,0.0115630142390728,0.935629587803501,0.9557099938392639,0.978375256061554,0.36363636363636365,0.5909090909090909,0.14817708333333332,2.3469475388238266
PJM-load,metered_load_mw,uniform+random,0.05231981351971626,0.06998323649168015,0.0716337040066719,0.0680985152721405,0.8712591756070017,0.6541869640350342,0.9500901699066162,0.18181818181818182,0.5454545454545454,,
PJM-load,metered_load_mw,recon+random,0.04668160900473595,0.06023066118359566,0.06806698441505432,0.07210320979356766,0.9254658385093169,0.6810548305511475,0.846455454826355,0.22727272727272727,0.36363636363636365,,
PJM-load,metered_load_mw,uniformE,0.0597599633038044,0.07412443310022354,0.03209751844406128,0.01992538571357727,0.9265951439864484,0.8766244649887085,0.9529425501823425,0.5,0.5454545454545454,,
PJM-load,metered_load_mw,reconE,0.04612085968255997,0.05656812712550163,0.02165021374821663,0.01412105467170477,0.9322416713721063,0.9052947759628296,0.9852526187896729,0.4090909090909091,0.6818181818181818,,
PJM-load,metered_load_mw,random_cy,0.05456303805112839,0.0778815746307373,0.030066989362239838,0.019799990579485893,0.9424054206662904,0.9722501039505005,0.9920141100883484,0.5454545454545454,0.7272727272727273,0.16998697916666666,3.387719188196681
PJM-load,metered_load_mw,uniform_cy,0.06445176154375076,0.08072126656770706,0.032006654888391495,0.021243510767817497,0.9130434782608697,0.9533830881118774,0.9861608743667603,0.5454545454545454,0.6818181818181818,0.2658203125,1.309169791860999
PJM-load,metered_load_mw,recon_cy,0.04951495677232742,0.06280773878097534,0.0234309621155262,0.01782241091132164,0.9514398644833428,0.967878520488739,0.9822606444358826,0.5454545454545454,0.6818181818181818,0.12666015625,2.629582696614157
PJM-load,metered_load_mw,recon+random_cy,0.04443153366446495,0.058951374143362045,0.01879020966589451,0.013414567336440086,0.9570863918690007,0.9729015827178955,0.9929603338241577,0.5909090909090909,0.8181818181818182,,
PJM-load,metered_load_mw,uniformE_cy,0.05894693359732628,0.07389391213655472,0.03173054754734039,0.022005271166563034,0.9412761151891589,0.9499703645706177,0.9821432828903198,0.5,0.6818181818181818,,
PJM-load,metered_load_mw,reconE_cy,0.04521212354302406,0.056089580059051514,0.02291729860007763,0.016585571691393852,0.9582156973461323,0.9779809713363647,0.9924325346946716,0.5909090909090909,0.8181818181818182,,
PJM-load,metered_load_mw,recon+random@1_cy,0.04551709443330765,0.058188874274492264,0.02232036180794239,0.015575271099805832,0.9570863918690007,0.9610106348991394,0.9784836769104004,0.4090909090909091,0.6363636363636364,,
PJM-load,metered_load_mw,recon+random@2_cy,0.0464574433863163,0.05880618467926979,0.02542332001030445,0.014906122349202633,0.9514398644833428,0.9721407890319824,0.9911019206047058,0.45454545454545453,0.7272727272727273,,
PJM-gen/ic,total_gen,random,0.04724074900150299,0.0640527680516243,0.041048552840948105,0.032863762229681015,0.8930434782608694,0.8217072486877441,0.9211899638175964,0.08333333333333333,0.4166666666666667,0.1291015625,3.463931526501142
PJM-gen/ic,net_actual_interchange_mw,random,0.04918600246310234,0.09008064866065979,0.020793691277503967,0.014820226468145847,0.9304347826086956,0.8570343255996704,0.9579731822013855,0.4166666666666667,0.625,0.1291015625,3.463931526501142
PJM-gen/ic,total_gen,uniform,0.058561086654663086,0.07036566734313965,0.04292869567871094,0.020758777856826782,0.8808695652173912,0.7749559283256531,0.8940086960792542,0.16666666666666666,0.25,0.11845703125,1.640403630482317
PJM-gen/ic,net_actual_interchange_mw,uniform,0.058248911052942276,0.09129862487316132,0.027665017172694206,0.01850978098809719,0.9339130434782608,0.9561396837234497,0.9709782600402832,0.5,0.625,0.11845703125,1.640403630482317
PJM-gen/ic,total_gen,small,0.05896449089050293,0.07168382406234741,0.0424807071685791,0.021754076704382896,0.8791304347826084,0.8269925713539124,0.9261453747749329,0.2916666666666667,0.4166666666666667,0.19485677083333333,1.6536352563808843
PJM-gen/ic,net_actual_interchange_mw,small,0.0616895854473114,0.09550211578607559,0.03157908096909523,0.018552536144852638,0.9426086956521739,0.9478785991668701,0.9823732972145081,0.4166666666666667,0.75,0.19485677083333333,1.6536352563808843
PJM-gen/ic,total_gen,recon,0.04358997941017151,0.05402398109436035,0.034384094178676605,0.020631538704037666,0.9121739130434783,0.8569197654724121,0.9344223141670227,0.25,0.4166666666666667,0.097265625,2.644012202232757
PJM-gen/ic,net_actual_interchange_mw,recon,0.04605545103549957,0.07332014292478561,0.09499239921569824,0.10395696014165878,0.49217391304347824,0.3938874900341034,0.8460992574691772,0.08333333333333333,0.375,0.097265625,2.644012202232757
PJM-gen/ic,total_gen,small_recon,0.047444093972444534,0.060383137315511703,0.06765181571245193,0.058848440647125244,0.7765217391304347,0.7176724076271057,0.9098871946334839,0.16666666666666666,0.375,0.10631510416666666,2.4012863597042196
PJM-gen/ic,net_actual_interchange_mw,small_recon,0.05078933387994766,0.08144660294055939,0.06172658130526543,0.06312920153141022,0.6469565217391303,0.6070941090583801,0.8794888854026794,0.20833333333333334,0.4166666666666667,0.10631510416666666,2.4012863597042196
PJM-gen/ic,total_gen,uniform+random,0.044512126594781876,0.058162130415439606,0.039257343858480453,0.03112570196390152,0.8947826086956522,0.7817316651344299,0.9057562351226807,0.08333333333333333,0.375,,
PJM-gen/ic,net_actual_interchange_mw,uniform+random,0.0455961711704731,0.07766910642385483,0.06275796890258789,0.06832757592201233,0.6295652173913043,0.6321569681167603,0.9309209585189819,0.20833333333333334,0.5833333333333334,,
PJM-gen/ic,total_gen,recon+random,0.03963860869407654,0.050724491477012634,0.03159327805042267,0.021058395504951477,0.9269565217391305,0.8281529545783997,0.9266597032546997,0.125,0.4583333333333333,,
PJM-gen/ic,net_actual_interchange_mw,recon+random,0.04083282873034477,0.06848091632127762,0.06992685794830322,0.07573816180229187,0.6521739130434783,0.6523716449737549,0.9538374543190002,0.25,0.5416666666666666,,
PJM-gen/ic,total_gen,uniformE,0.0532793253660202,0.06449831277132034,0.04276576638221741,0.024635352194309235,0.8721739130434782,0.8641079068183899,0.9287583827972412,0.25,0.4166666666666667,,
PJM-gen/ic,net_actual_interchange_mw,uniformE,0.05410471931099892,0.08505203574895859,0.023561954498291016,0.017484240233898163,0.9452173913043478,0.9061596393585205,0.9792510271072388,0.5416666666666666,0.6666666666666666,,
PJM-gen/ic,total_gen,reconE,0.03963888809084892,0.04805021733045578,0.07695504277944565,0.07002910226583481,0.8173913043478259,0.6196529269218445,0.9240368604660034,0.125,0.375,,
PJM-gen/ic,net_actual_interchange_mw,reconE,0.041708458214998245,0.06588219106197357,0.0736333429813385,0.07947102934122086,0.6423135616072784,0.5441939830780029,0.9761834740638733,0.08333333333333333,0.6666666666666666,,
PJM-gen/ic,total_gen,random_cy,0.04552837833762169,0.06247885152697563,0.037641819566488266,0.02685585804283619,0.9182608695652172,0.9324902296066284,0.9476946592330933,0.375,0.5416666666666666,0.1291015625,3.463931526501142
PJM-gen/ic,net_actual_interchange_mw,random_cy,0.047965019941329956,0.08927346765995026,0.021693268790841103,0.014730214141309261,0.9417391304347826,0.960353672504425,0.9769271016120911,0.4166666666666667,0.6666666666666666,0.1291015625,3.463931526501142
