confidential_field,test_r2,test_mse,used_in_loss
metered_load_mw,0.990700900554657,0.009695331566035748,True
total_gen,0.9885179400444031,0.01208588294684887,True
total_lmp_da,0.9813812375068665,0.02126430533826351,True
da_as_total_mw_primary_reserve,0.9509455561637878,0.05159655213356018,True
da_as_total_mw_synchronized_reserve,0.9190999269485474,0.08342844992876053,True
total_losses,0.8805212378501892,0.11917030066251755,True
da_as_total_mw_thirty_minutes_reserve,0.8790307641029358,0.1257232427597046,True
net_actual_interchange_mw,0.8634216785430908,0.13858801126480103,True
marginal_loss_price_da,0.8125969171524048,0.18405605852603912,True
gross_actual_interchange_mw,0.7918587327003479,0.21659062802791595,True
congestion_price_da,0.6732138991355896,0.3544784188270569,True
congestion_price_rt,0.6638534069061279,0.3756243884563446,True
