confidential_field,test_r2,test_mse,used_in_loss
da_as_total_mw_primary_reserve,0.9747158847749233,0.03495973348617554,True
metered_load_mw,0.9664689265191555,0.014499124139547348,True
da_as_total_mw_synchronized_reserve,0.9083322286605835,0.07720524072647095,True
total_gen,0.9058651924133301,0.043060388416051865,True
total_lmp_da,0.8891154900193214,0.04815823584794998,True
congestion_price_rt,0.47663915157318115,0.8553320169448853,True
marginal_loss_price_da,0.43993276357650757,0.30674588680267334,True
total_losses,0.4083489775657654,0.519416332244873,True
da_as_total_mw_thirty_minutes_reserve,0.36555802822113037,0.4552958905696869,True
congestion_price_da,0.1899760365486145,1.3729093074798584,True
gross_actual_interchange_mw,-0.3451213836669922,0.7853618860244751,False
net_actual_interchange_mw,-2.619652271270752,2.814601421356201,False
