target_field,degree,attention_entropy,attention_entropy_normalized
net_actual_interchange_mw,7,1.8238933086395264,0.9372957479691327
gross_actual_interchange_mw,10,2.266021251678467,0.9841205254794578
total_gen,25,3.071607828140259,0.9542486244451596
metered_load_mw,26,3.1009726524353027,0.9517743308853596
total_losses,17,2.745734214782715,0.9691237056125606
congestion_price_da,5,1.525004267692566,0.9475384268698892
congestion_price_rt,10,2.18656063079834,0.9496112163026124
marginal_loss_price_da,20,2.87925124168396,0.9611176763363292
total_lmp_da,31,3.3329172134399414,0.9705677438421445
da_as_total_mw_primary_reserve,9,2.0977535247802734,0.954728773024859
da_as_total_mw_synchronized_reserve,7,1.8351490497589111,0.9430800546725276
da_as_total_mw_thirty_minutes_reserve,18,2.780393123626709,0.9619500038467348
