target_field,rank,source_field,source_type,attention
net_actual_interchange_mw,1,gross_sched_interchange_mw,general,0.2279779613018036
net_actual_interchange_mw,2,gen_fuel_nuclear_mw,general,0.20272432267665863
net_actual_interchange_mw,3,da_as_total_mw_thirty_minutes_reserve,confidential,0.13943184912204742
net_actual_interchange_mw,4,da_as_as_req_mw_primary_reserve,general,0.11600027978420258
net_actual_interchange_mw,5,da_as_as_req_mw_thirty_minutes_reserve,general,0.11533714830875397
net_actual_interchange_mw,6,da_as_as_req_mw_synchronized_reserve,general,0.11343447864055634
net_actual_interchange_mw,7,gen_fuel_multiple_fuels_pct,general,0.05320974439382553
net_actual_interchange_mw,8,da_as_total_mw_primary_reserve,confidential,0.03188423812389374
gross_actual_interchange_mw,1,gross_inadv_interchange_mw,general,0.4729573130607605
gross_actual_interchange_mw,2,gen_fuel_nuclear_mw,general,0.11859157681465149
gross_actual_interchange_mw,3,gross_sched_interchange_mw,general,0.10252346098423004
gross_actual_interchange_mw,4,total_losses,confidential,0.09925372898578644
gross_actual_interchange_mw,5,total_pjm_reg_purchases,general,0.06648986041545868
gross_actual_interchange_mw,6,gen_fuel_coal_mw,general,0.044371552765369415
gross_actual_interchange_mw,7,gen_fuel_coal_pct,general,0.03410116583108902
gross_actual_interchange_mw,8,gen_fuel_solar_pct,general,0.03300691395998001
gross_actual_interchange_mw,9,gen_fuel_solar_mw,general,0.0287044458091259
total_gen,1,metered_load_mw,confidential,0.15129557251930237
total_gen,2,forecast_load_mw_latest_available,general,0.1476237177848816
total_gen,3,forecast_load_mw_day_ahead,general,0.1447221040725708
total_gen,4,gen_fuel_gas_mw,general,0.10649697482585907
total_gen,5,gen_fuel_coal_mw,general,0.09704431146383286
total_gen,6,gen_fuel_nuclear_pct,general,0.08484776318073273
total_gen,7,gen_fuel_other_renewables_pct,general,0.050025202333927155
total_gen,8,gen_fuel_nuclear_mw,general,0.04857359454035759
total_gen,9,total_losses,confidential,0.04618671536445618
total_gen,10,gen_fuel_coal_pct,general,0.0436897873878479
total_gen,11,total_lmp_da,confidential,0.039808258414268494
total_gen,12,gen_fuel_oil_mw,general,0.03968602046370506
metered_load_mw,1,forecast_load_mw_latest_available,general,0.16485106945037842
metered_load_mw,2,forecast_load_mw_day_ahead,general,0.15368682146072388
metered_load_mw,3,total_gen,confidential,0.15029117465019226
metered_load_mw,4,gen_fuel_coal_mw,general,0.09560887515544891
metered_load_mw,5,gen_fuel_nuclear_pct,general,0.08941979706287384
metered_load_mw,6,gen_fuel_gas_mw,general,0.07494587451219559
metered_load_mw,7,total_losses,confidential,0.05228906124830246
metered_load_mw,8,gen_fuel_other_renewables_pct,general,0.050643190741539
metered_load_mw,9,total_lmp_da,confidential,0.047746606171131134
metered_load_mw,10,gen_fuel_coal_pct,general,0.04624183475971222
metered_load_mw,11,gen_fuel_oil_mw,general,0.04364805296063423
metered_load_mw,12,system_energy_price_da,general,0.030627675354480743
total_losses,1,gen_fuel_coal_pct,general,0.14238235354423523
total_losses,2,gen_fuel_nuclear_mw,general,0.13037656247615814
total_losses,3,marginal_loss_price_rt,general,0.12004736065864563
total_losses,4,gen_fuel_coal_mw,general,0.11004488915205002
total_losses,5,marginal_loss_price_da,confidential,0.108244389295578
total_losses,6,metered_load_mw,confidential,0.10708394646644592
total_losses,7,total_gen,confidential,0.08881908655166626
total_losses,8,gen_fuel_nuclear_pct,general,0.07436911761760712
total_losses,9,forecast_load_mw_latest_available,general,0.05432644858956337
total_losses,10,forecast_load_mw_day_ahead,general,0.030931318178772926
total_losses,11,gross_inadv_interchange_mw,general,0.02189803123474121
total_losses,12,gen_fuel_gas_mw,general,0.011476503685116768
congestion_price_da,1,marginal_loss_price_da,confidential,0.2032320648431778
congestion_price_da,2,total_lmp_da,confidential,0.19119718670845032
congestion_price_da,3,forecast_load_mw_latest_available,general,0.16829438507556915
congestion_price_da,4,system_energy_price_da,general,0.16608992218971252
congestion_price_da,5,gen_fuel_gas_mw,general,0.14889651536941528
congestion_price_da,6,total_gen,confidential,0.12228994816541672
congestion_price_rt,1,total_lmp_rt,general,0.1703633964061737
congestion_price_rt,2,marginal_loss_price_rt,general,0.1599201261997223
congestion_price_rt,3,rmccp,general,0.15178707242012024
congestion_price_rt,4,total_pjm_rmccp_cr,general,0.13539771735668182
congestion_price_rt,5,total_lmp_da,confidential,0.06592567265033722
congestion_price_rt,6,gen_fuel_oil_pct,general,0.06557957828044891
congestion_price_rt,7,gen_fuel_multiple_fuels_mw,general,0.062469009310007095
congestion_price_rt,8,metered_load_mw,confidential,0.04911555349826813
congestion_price_rt,9,system_energy_price_da,general,0.04881582409143448
congestion_price_rt,10,gen_fuel_oil_mw,general,0.048682838678359985
congestion_price_rt,11,gen_fuel_multiple_fuels_pct,general,0.04194322228431702
marginal_loss_price_da,1,system_energy_price_da,general,0.17650723457336426
marginal_loss_price_da,2,total_lmp_da,confidential,0.12537617981433868
marginal_loss_price_da,3,total_losses,confidential,0.09925065189599991
marginal_loss_price_da,4,gen_fuel_oil_mw,general,0.09486566483974457
marginal_loss_price_da,5,metered_load_mw,confidential,0.07320159673690796
marginal_loss_price_da,6,marginal_loss_price_rt,general,0.07175110280513763
marginal_loss_price_da,7,forecast_load_mw_latest_available,general,0.06547647714614868
marginal_loss_price_da,8,total_gen,confidential,0.06396021693944931
marginal_loss_price_da,9,forecast_load_mw_day_ahead,general,0.06071608513593674
marginal_loss_price_da,10,gen_fuel_nuclear_pct,general,0.05763528123497963
marginal_loss_price_da,11,total_lmp_rt,general,0.05611787736415863
marginal_loss_price_da,12,gen_fuel_coal_mw,general,0.0551416240632534
total_lmp_da,1,system_energy_price_da,general,0.22345194220542908
total_lmp_da,2,total_lmp_rt,general,0.10861758887767792
total_lmp_da,3,da_as_mcp_synchronized_reserve,general,0.0863991230726242
total_lmp_da,4,da_as_mcp_primary_reserve,general,0.08211337774991989
total_lmp_da,5,marginal_loss_price_da,confidential,0.07036666572093964
total_lmp_da,6,gen_fuel_oil_mw,general,0.06719579547643661
