target_field,degree,attention_entropy,attention_entropy_normalized
net_actual_interchange_mw,16,2.4563512802124023,0.8859414526609224
gross_actual_interchange_mw,17,2.315635919570923,0.8173178784537648
total_gen,28,3.0104212760925293,0.9034323274276598
metered_load_mw,27,2.9907543659210205,0.9074339803555957
total_losses,19,2.816056728363037,0.9563983999288898
congestion_price_da,8,2.0480234622955322,0.9848910975593365
congestion_price_rt,11,2.2464137077331543,0.9368272806641652
marginal_loss_price_da,21,2.9169483184814453,0.9580971656962487
total_lmp_da,32,3.2627015113830566,0.9414166580746524
da_as_total_mw_primary_reserve,11,2.0554771423339844,0.8572005481854175
da_as_total_mw_synchronized_reserve,8,1.7858569622039795,0.8588156610362367
da_as_total_mw_thirty_minutes_reserve,18,2.7704336643218994,0.9585042674020711
