,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_wind_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,gen_fuel_wind_pct,forecast_load_mw_latest_available,forecast_load_mw_day_ahead,rmccp,rmpcp,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_self_sched_reg,total_pjm_assigned_reg,total_pjm_rmccp_cr,total_pjm_rmpcp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_ss_mw_primary_reserve,da_as_ss_mw_synchronized_reserve,da_as_ss_mw_thirty_minutes_reserve,da_as_nsr_mw_primary_reserve,system_energy_price_da,total_lmp_rt,marginal_loss_price_rt,net_inadv_interchange_mw,gross_sched_interchange_mw,gross_inadv_interchange_mw,net_actual_interchange_mw,gross_actual_interchange_mw,total_gen,metered_load_mw,total_losses,congestion_price_da,congestion_price_rt,marginal_loss_price_da,total_lmp_da,da_as_total_mw_primary_reserve,da_as_total_mw_synchronized_reserve,da_as_total_mw_thirty_minutes_reserve
gen_fuel_coal_mw,0.2,0.20076293,0.2,0.2,0.19968182,0.19921765,0.19994088,0.2,0.2,0.2,0.19863419,0.2,0.2,0.2,0.20120527,0.19947876,0.19996206,0.2,0.2,0.20033999,0.20043269,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19799984,0.20125777,0.19999743,0.2,0.20025346,0.20054191,0.2,0.20007518,0.2003046,0.20031342,0.20028888,0.2,0.2,0.20018978,0.200239,0.2,0.2,0.2
gen_fuel_gas_mw,0.20004725,0.2,0.20000795,0.20005453,0.19999687,0.20002176,0.2,0.2,0.2,0.19975813,0.19997488,0.20015301,0.2,0.2,0.19985749,0.2000121,0.19989312,0.2,0.19970474,0.2002038,0.20022859,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19998068,0.19997138,0.19999582,0.2,0.2,0.2,0.2,0.19978859,0.20009157,0.20017578,0.19994894,0.2,0.20047598,0.2,0.2,0.19990312,0.1998839,0.19986843,0.2,0.2,0.19995342,0.199914,0.2,0.20000201,0.2
gen_fuel_hydro_mw,0.2,0.2001234,0.2,0.2,0.2,0.20000333,0.2,0.2,0.19995709,0.2,0.2,0.2,0.1998693,0.2,0.20003095,0.19994095,0.2,0.2,0.2,0.20011887,0.20014013,0.2,0.19971316,0.2001035,0.20003265,0.2,0.2,0.2,0.19975607,0.20002411,0.19986731,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19927613,0.20109951,0.2,0.2,0.2,0.2,0.2,0.2,0.19996953,0.19993754,0.2,0.2,0.2,0.19994052,0.19987611,0.2,0.2,0.2
gen_fuel_multiple_fuels_mw,0.2,0.19920737,0.2,0.2,0.2,0.20029962,0.2,0.2,0.2,0.2001563,0.2,0.20030898,0.2,0.19959322,0.20102794,0.20047389,0.2000204,0.2,0.2001649,0.19850112,0.19833837,0.2,0.2,0.2,0.2,0.2,0.2,0.20057814,0.20085442,0.2,0.2,0.2,0.2,0.2,0.19999878,0.19999397,0.1999961,0.2,0.20152125,0.19964175,0.19965757,0.2,0.2,0.2,0.2,0.2,0.20010865,0.2001254,0.2,0.2,0.20016113,0.2,0.20025086,0.2,0.2,0.2001698
gen_fuel_nuclear_mw,0.19916849,0.20040558,0.2,0.2,0.2,0.2,0.19336401,0.2,0.2,0.2,0.20023991,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20391575,0.20419434,0.2,0.2,0.2,0.2,0.19947776,0.2,0.2,0.2,0.2,0.2,0.20001,0.20001176,0.19999176,0.2,0.2,0.2,0.19812907,0.2,0.2,0.2,0.2,0.19825809,0.20409088,0.20011866,0.19998366,0.20054421,0.20060106,0.20022586,0.2,0.2,0.2,0.2,0.20032766,0.2,0.20069794
gen_fuel_oil_mw,0.20029292,0.200101,0.1997472,0.199224,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20024917,0.2,0.19967611,0.20018163,0.20004953,0.199779,0.2,0.19993773,0.19986321,0.19996195,0.19998884,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20005444,0.1999987,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20021923,0.20017491,0.20001285,0.2,0.2,0.2,0.2,0.2,0.19996147,0.19994256,0.2,0.2,0.19992119,0.20006396,0.19994779,0.2,0.2,0.19994774
gen_fuel_other_renewables_mw,0.19997172,0.2,0.2,0.2,0.20002575,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20000061,0.2,0.2,0.2000119,0.20001157,0.2,0.2,0.2,0.2,0.20000657,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
gen_fuel_solar_mw,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19998135,0.2,0.2,0.2,0.2,0.2,0.2,0.20004608,0.2,0.20044819,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19960286,0.2,0.1999546,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
gen_fuel_storage_mw,0.2,0.2,0.2000127,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19999322,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20001519,0.2,0.2,0.2,0.2,0.19999366,0.19994676,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19985093,0.20033526,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20001563,0.2,0.2,0.2
gen_fuel_wind_mw,0.2,0.2000252,0.2,0.19995984,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2000219,0.2,0.19995752,0.2,0.2,0.2,0.2,0.20001502,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
gen_fuel_coal_pct,0.19868341,0.20058048,0.2,0.2,0.19957761,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2001063,0.2,0.19985527,0.2,0.2,0.20036903,0.20046613,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19786939,0.20044638,0.19976705,0.2,0.2,0.20049858,0.2,0.20022984,0.20052843,0.20048283,0.20039377,0.2,0.2,0.200317,0.2004313,0.2,0.2,0.2
gen_fuel_gas_pct,0.2,0.19993916,0.2,0.19998439,0.2,0.19996636,0.2,0.2,0.2,0.20004225,0.2,0.2,0.2,0.2,0.20009026,0.19996957,0.20004755,0.19997407,0.20003904,0.19993937,0.19995336,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19997983,0.2,0.19997905,0.19997284,0.19997405,0.19996916,0.2,0.2,0.20001589,0.20000958,0.19999568,0.2,0.2,0.2,0.2,0.20003332,0.20002012,0.2,0.2,0.2,0.2,0.200038,0.2,0.2,0.2
gen_fuel_hydro_pct,0.2,0.2,0.2000487,0.2,0.2,0.2,0.2,0.2,0.2000121,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19997863,0.2,0.20001794,0.2,0.2,0.2,0.2,0.19996734,0.19996735,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19995172,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19997932,0.2,0.2,0.2
gen_fuel_multiple_fuels_pct,0.2,0.2,0.2,0.20006582,0.2,0.19971386,0.2,0.2,0.2,0.19988702,0.2,0.2,0.2,0.2,0.19950838,0.19945599,0.2,0.2,0.2,0.2,0.2,0.19988587,0.2,0.2,0.2,0.2,0.2,0.19992352,0.1993771,0.2,0.2,0.2,0.2,0.2,0.20014901,0.20014417,0.20015365,0.2,0.20194386,0.20013772,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19977178,0.2,0.2,0.1999543
gen_fuel_nuclear_pct,0.19955243,0.20051429,0.2002039,0.2002506,0.2,0.19964708,0.2,0.2,0.2,0.2,0.19913533,0.20088021,0.2,0.200224,0.2,0.19962917,0.20010683,0.2,0.2,0.20003732,0.20009173,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19989209,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19892018,0.20028481,0.19969182,0.2,0.2,0.20024922,0.2,0.2,0.20006268,0.2000574,0.20009941,0.2,0.2,0.20006618,0.20014243,0.2,0.2,0.2
gen_fuel_oil_pct,0.20020005,0.20016547,0.19956708,0.19896051,0.2,0.20006059,0.2,0.2,0.2,0.2,0.2,0.2003882,0.2,0.19939925,0.20030303,0.2,0.19981919,0.2,0.2,0.19995189,0.19998178,0.19997123,0.2,0.2,0.2,0.2,0.2,0.20003478,0.2,0.19992274,0.20000975,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20032503,0.20001811,0.20001483,0.2,0.2,0.2,0.2,0.2,0.1999779,0.19997516,0.2,0.2,0.19993348,0.20003656,0.19997339,0.2,0.2,0.1999469
gen_fuel_other_renewables_pct,0.19986174,0.20024171,0.2,0.20007794,0.2,0.19988519,0.20016728,0.2,0.2,0.2,0.19980206,0.20042579,0.2,0.2,0.19983919,0.19986275,0.2,0.2,0.2,0.20009169,0.20012127,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20005085,0.20006967,0.20005506,0.2,0.2,0.2,0.2,0.1995484,0.20034854,0.19984983,0.2,0.2,0.2001562,0.2,0.2,0.19993177,0.19993442,0.19993377,0.2,0.2,0.19994494,0.19993092,0.2,0.2,0.2
gen_fuel_solar_pct,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20003375,0.2,0.2,0.2,0.19965577,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20001516,0.2,0.20030656,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2000479,0.19984902,0.2,0.19990754,0.2,0.20002747,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
gen_fuel_wind_pct,0.2,0.19997817,0.2,0.19995102,0.2,0.19999894,0.2,0.2,0.2,0.20003122,0.2,0.19997619,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1999987,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
forecast_load_mw_latest_available,0.20198107,0.20484304,0.20180343,0.19887699,0.20144697,0.19736671,0.20063494,0.2,0.2,0.2,0.20092776,0.20427182,0.2,0.2,0.19541733,0.19799218,0.19580753,0.2,0.2,0.2,0.20018758,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20127603,0.20115563,0.20062926,0.2,0.2,0.2,0.2,0.19507152,0.19983587,0.19890226,0.2,0.2,0.2088701,0.2,0.2,0.1993894,0.19979157,0.19863144,0.20020182,0.2,0.19902807,0.19890216,0.2,0.2,0.2
forecast_load_mw_day_ahead,0.19818372,0.20316485,0.2010545,0.20089726,0.19951095,0.19936012,0.20073381,0.2,0.2,0.2,0.19651318,0.20247953,0.2,0.2,0.19935948,0.19937988,0.19934237,0.2,0.2,0.20007072,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2001492,0.2,0.20023498,0.2,0.2,0.2,0.2,0.19720258,0.2008634,0.2001228,0.2,0.2,0.201185,0.2,0.2,0.19987987,0.19989894,0.1997847,0.2,0.2,0.19982943,0.1998318,0.2,0.2,0.2
rmccp,0.2,0.2,0.2,0.2,0.2,0.19994198,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19987205,0.2,0.20006174,0.2,0.2,0.2,0.2,0.2,0.2,0.19992618,0.19960552,0.20002289,0.1999924,0.20003952,0.20000286,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19998349,0.20042334,0.20041715,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20026937,0.2,0.19994162,0.2,0.2,0.2
rmpcp,0.2,0.2,0.2015726,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20113096,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20022495,0.2,0.2,0.2,0.2,0.2,0.2,0.1996969,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20056848
total_pjm_loc_credit,0.2,0.2,0.20016588,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2001525,0.2,0.2,0.2,0.2,0.2,0.19999927,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19999865,0.19999488,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
total_pjm_reg_purchases,0.2,0.2,0.19995695,0.2,0.2,0.2,0.2,0.20049618,0.19997154,0.2,0.2,0.2,0.1999955,0.2,0.2,0.2,0.2,0.20044728,0.2,0.2,0.2,0.19998215,0.2,0.2,0.2,0.19993772,0.20040356,0.1999267,0.2,0.19999444,0.19982226,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19895548,0.20003806,0.20011112,0.19979171,0.2,0.2,0.2,0.19995362,0.2,0.2,0.2,0.2,0.2,0.2,0.19994992,0.2,0.2,0.2
total_pjm_self_sched_reg,0.2,0.2,0.2,0.2,0.20000847,0.2,0.20002916,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20000349,0.2,0.2,0.19999701,0.2,0.20001113,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
total_pjm_assigned_reg,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2002805,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20023096,0.2,0.2,0.2,0.20003723,0.2,0.2,0.20011745,0.20003273,0.2,0.19968158,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
total_pjm_rmccp_cr,0.2,0.2,0.2,0.19905707,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1998475,0.2,0.19974606,0.2,0.2,0.2,0.2,0.2,0.20004472,0.2,0.20001465,0.19999029,0.2,0.20036827,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20059766,0.20001087,0.19999692,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20048547,0.2,0.19985586,0.2,0.2,0.2
