,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_wind_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,gen_fuel_wind_pct,forecast_load_mw_latest_available,forecast_load_mw_day_ahead,rmccp,rmpcp,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_self_sched_reg,total_pjm_assigned_reg,total_pjm_rmccp_cr,total_pjm_rmpcp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_ss_mw_primary_reserve,da_as_ss_mw_synchronized_reserve,da_as_ss_mw_thirty_minutes_reserve,da_as_nsr_mw_primary_reserve,system_energy_price_da,total_lmp_rt,marginal_loss_price_rt,net_inadv_interchange_mw,gross_sched_interchange_mw,gross_inadv_interchange_mw,net_actual_interchange_mw,gross_actual_interchange_mw,total_gen,metered_load_mw,total_losses,congestion_price_da,congestion_price_rt,marginal_loss_price_da,total_lmp_da,da_as_total_mw_primary_reserve,da_as_total_mw_synchronized_reserve,da_as_total_mw_thirty_minutes_reserve
gen_fuel_coal_pct,0.20335944,0.19874005,0.2,0.2,0.20071802,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19981797,0.2,0.20047864,0.2,0.2,0.19914252,0.19889614,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20300095,0.20150788,0.19834602,0.2,0.2,0.19854891,0.2,0.1994386,0.19870196,0.19869415,0.19885755,0.2,0.2,0.19932424,0.19937275,0.2,0.2,0.2
gen_fuel_gas_pct,0.2,0.20017684,0.2,0.20003884,0.2,0.2000702,0.2,0.2,0.2,0.1999032,0.2,0.2,0.2,0.2,0.19977887,0.20006637,0.19989944,0.20014435,0.19989042,0.2001419,0.20014642,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20004772,0.2,0.20004779,0.20005451,0.20005445,0.2000539,0.2,0.2,0.20006698,0.20014954,0.20002119,0.2,0.2,0.2,0.2,0.19995274,0.19995591,0.2,0.2,0.2,0.2,0.19994399,0.2,0.2,0.2
gen_fuel_hydro_pct,0.2,0.2,0.19986491,0.2,0.2,0.2,0.2,0.2,0.19993767,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20003359,0.2,0.19994059,0.2,0.2,0.2,0.2,0.20003568,0.20002644,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2000915,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20002261,0.2,0.2,0.2
gen_fuel_multiple_fuels_pct,0.2,0.2,0.2,0.19978291,0.2,0.20053339,0.2,0.2,0.2,0.20043755,0.2,0.2,0.2,0.2,0.20113897,0.20095341,0.2,0.2,0.2,0.2,0.2,0.20010899,0.2,0.2,0.2,0.2,0.2,0.19986728,0.20103855,0.2,0.2,0.2,0.2,0.2,0.19955213,0.1995754,0.19955695,0.2,0.19697605,0.19984716,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2002931,0.2,0.2,0.2000358
gen_fuel_nuclear_pct,0.20151348,0.19845687,0.1991705,0.19927116,0.2,0.20089865,0.2,0.2,0.2,0.2,0.20199618,0.19765908,0.2,0.19948497,0.2,0.2013207,0.19968994,0.2,0.2,0.20001271,0.19986671,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20026205,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20204262,0.19976227,0.2003629,0.2,0.2,0.19919233,0.2,0.2,0.19972976,0.19974573,0.19977978,0.2,0.2,0.19977951,0.1997977,0.2,0.2,0.2
gen_fuel_oil_pct,0.1987136,0.19902985,0.20163858,0.20241193,0.2,0.20005645,0.2,0.2,0.2,0.2,0.2,0.19916964,0.2,0.20099737,0.19877397,0.2,0.20060527,0.2,0.2,0.20027468,0.20024836,0.20002188,0.2,0.2,0.2,0.2,0.2,0.19987066,0.2,0.20012425,0.19966157,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19862066,0.20003863,0.20002563,0.2,0.2,0.2,0.2,0.2,0.2001638,0.20018321,0.2,0.2,0.20019963,0.20017223,0.20018217,0.2,0.2,0.20021048
gen_fuel_other_renewables_pct,0.20048825,0.19916618,0.2,0.19969843,0.2,0.20031388,0.19954756,0.2,0.2,0.2,0.20069343,0.19886859,0.2,0.2,0.20047006,0.20049019,0.2,0.2,0.2,0.1997671,0.19968377,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19991717,0.19983545,0.19974706,0.2,0.2,0.2,0.2,0.20091859,0.19954142,0.20008242,0.2,0.2,0.19948511,0.2,0.2,0.20019437,0.20019194,0.20016906,0.2,0.2,0.20011806,0.20014434,0.2,0.2,0.2
gen_fuel_solar_pct,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19988982,0.2,0.2,0.2,0.20138302,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19996467,0.2,0.19924603,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20008624,0.200327,0.2,0.20035923,0.2,0.19994299,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
gen_fuel_wind_pct,0.2,0.20005207,0.2,0.20010969,0.2,0.20000882,0.2,0.2,0.2,0.19991781,0.2,0.20005044,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20001091,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
forecast_load_mw_latest_available,0.19374464,0.1861521,0.18869603,0.20383476,0.19678348,0.20925356,0.1984362,0.2,0.2,0.2,0.19775538,0.19059518,0.2,0.2,0.2134325,0.21205814,0.21224959,0.2,0.2,0.2,0.20028546,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19739522,0.19736227,0.19777715,0.2,0.2,0.2,0.2,0.21046342,0.20023243,0.20116417,0.2,0.2,0.17818062,0.2,0.2,0.20171122,0.20039982,0.20293412,0.20081414,0.2,0.20241597,0.20201336,0.2,0.2,0.2
forecast_load_mw_day_ahead,0.20525873,0.19133599,0.19580413,0.19769022,0.20104825,0.20396073,0.19799984,0.2,0.2,0.2,0.20824881,0.19269241,0.2,0.2,0.20192048,0.20445636,0.2017204,0.2,0.2,0.20012598,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19927607,0.2,0.19908984,0.2,0.2,0.2,0.2,0.20624067,0.20105858,0.20126402,0.2,0.2,0.19660623,0.2,0.2,0.20027976,0.20019971,0.20044386,0.2,0.2,0.20039466,0.20037429,0.2,0.2,0.2
rmccp,0.2,0.2,0.2,0.2,0.2,0.20030165,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20008014,0.2,0.19995907,0.2,0.2,0.2,0.2,0.2,0.2,0.20062558,0.20387106,0.20001647,0.199676,0.20109472,0.20008191,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2017854,0.19751975,0.19736436,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19830453,0.2,0.20011844,0.2,0.2,0.2
rmpcp,0.2,0.2,0.19811821,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19862121,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19843425,0.2,0.2,0.2,0.2,0.2,0.2,0.199479,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1993574
total_pjm_loc_credit,0.2,0.2,0.19982274,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19886498,0.2,0.2,0.2,0.2,0.2,0.19999592,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19982952,0.1998691,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
total_pjm_reg_purchases,0.2,0.2,0.20017886,0.2,0.2,0.2,0.2,0.19873975,0.20011857,0.2,0.2,0.2,0.20007376,0.2,0.2,0.2,0.2,0.19879664,0.2,0.2,0.2,0.20003448,0.2,0.2,0.2,0.2001713,0.19896367,0.20056976,0.2,0.19987644,0.1999707,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20177075,0.20006453,0.19990829,0.20049676,0.2,0.2,0.2,0.20008421,0.2,0.2,0.2,0.2,0.2,0.2,0.2000629,0.2,0.2,0.2
total_pjm_self_sched_reg,0.2,0.2,0.2,0.2,0.20000264,0.2,0.19995323,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1999006,0.2,0.2,0.19998263,0.2,0.19996938,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
total_pjm_assigned_reg,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19932142,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19944134,0.2,0.2,0.2,0.19851011,0.2,0.2,0.19975552,0.19999248,0.2,0.19949307,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
total_pjm_rmccp_cr,0.2,0.2,0.2,0.20059848,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19974849,0.2,0.20136312,0.2,0.2,0.2,0.2,0.2,0.20012136,0.2,0.20002672,0.20019187,0.2,0.20076671,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19895504,0.19782142,0.19912288,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19762518,0.2,0.20009264,0.2,0.2,0.2
total_pjm_rmpcp_cr,0.2,0.2,0.19889136,0.19939859,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19945958,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19931336,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19890846
da_as_mcp_primary_reserve,0.2,0.2,0.19873947,0.2,0.2,0.2004579,0.2,0.2,0.19951761,0.2,0.2,0.2,0.19947879,0.2,0.2,0.2021079,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19988842,0.2,0.2,0.2,0.2,0.2,0.19942819,0.2,0.2,0.2,0.2,0.2,0.2,0.19745019,0.19854783,0.19978173,0.2003531,0.20004424,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2002225,0.19999488,0.20011766,0.20088097,0.1999742
da_as_mcp_synchronized_reserve,0.2,0.2,0.19678056,0.2,0.2,0.20253356,0.2,0.2,0.19891803,0.2,0.2,0.2,0.19980887,0.2,0.1988243,0.20383123,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19998159,0.2,0.2,0.2,0.2,0.2005928,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19720891,0.20184784,0.19732335,0.20096311,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19985038,0.19970764,0.2,0.2,0.199532
da_as_as_req_mw_primary_reserve,0.2,0.2073037,0.2,0.2,0.19991396,0.2,0.2,0.2,0.2,0.2,0.2,0.19991243,0.2,0.2,0.2,0.2,0.20147274,0.2,0.2,0.2029651,0.20351152,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20040862,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20025474,0.2,0.1998816,0.1999133,0.2,0.2,0.2,0.2,0.2,0.20022,0.20028333,0.20003888
da_as_as_req_mw_synchronized_reserve,0.2,0.20732987,0.2,0.2,0.19941832,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.202655,0.2,0.2,0.20339264,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20052733,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2006072,0.2,0.20041339,0.2005176,0.2,0.2,0.2,0.2,0.2,0.19966502,0.20004976,0.20026578
da_as_as_req_mw_thirty_minutes_reserve,0.2,0.2055861,0.2,0.2,0.20003773,0.2,0.2,0.2,0.2,0.2,0.2,0.19977821,0.2,0.2,0.2,0.2,0.20197065,0.2,0.2,0.20226039,0.20244521,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2003009,0.20029102,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20032322,0.2,0.19957414,0.19977818,0.2,0.2,0.2,0.2,0.2,0.20010315,0.19996224,0.20001309
da_as_ss_mw_primary_reserve,0.2,0.2,0.2,0.20001347,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19995978,0.2,0.20002893,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
da_as_ss_mw_synchronized_reserve,0.2,0.2,0.2,0.20001286,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19996549,0.2,0.20003136,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
da_as_ss_mw_thirty_minutes_reserve,0.2,0.2,0.2,0.20000821,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19996499,0.2,0.20002542,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
da_as_nsr_mw_primary_reserve,0.2,0.2,0.2,0.2,0.20132469,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19112857,0.18273072,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20151722,0.2147309,0.19497345
system_energy_price_da,0.1949467,0.19248876,0.19930434,0.20634578,0.2,0.20792437,0.2,0.2,0.20114584,0.2,0.19482115,0.2,0.20104046,0.20731457,0.19476557,0.21630034,0.20249648,0.2,0.2,0.19880214,0.1988138,0.194921,0.2,0.2,0.20035884,0.2,0.2,0.20132461,0.2,0.18927522,0.19587798,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20497401,0.20228967,0.2,0.2,0.18864863,0.2,0.2,0.19863988,0.19858961,0.19897199,0.19969644,0.19881716,0.19809452,0.20010631,0.2,0.2,0.19852377
total_lmp_rt,0.19825067,0.19992952,0.2059847,0.19993594,0.2,0.19992708,0.2,0.2,0.20838664,0.2,0.20521323,0.2010176,0.2,0.20104763,0.2006188,0.19920057,0.20417215,0.2,0.2,0.2041845,0.19909988,0.2121388,0.2,0.19605066,0.19879293,0.2,0.2,0.20592886,0.2,0.1999926,0.19683182,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19819288,0.2,0.2004048,0.2,0.2,0.2,0.2,0.2,0.1984904,0.19675013,0.20164607,0.2,0.20032164,0.20097603,0.20148766,0.2,0.2,0.20088398
marginal_loss_price_rt,0.2078181,0.195788,0.2,0.20104006,0.2,0.2000176,0.2,0.2,0.2,0.2,0.22507814,0.2064259,0.2,0.2,0.20154653,0.20036902,0.20106262,0.1944782,0.2,0.20097348,0.19901839,0.20599777,0.2,0.19483231,0.20093626,0.2,0.2,0.20065638,0.2,0.19850837,0.19718544,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20098789,0.19910492,0.2,0.2,0.2,0.2,0.2,0.2,0.19708067,0.20111315,0.20162508,0.19963683,0.2004433,0.20132801,0.19844529,0.2,0.2,0.2
net_inadv_interchange_mw,0.2,0.19995052,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1999924,0.2,0.2,0.2,0.2,0.2,0.20001599,0.2,0.2,0.2,0.2,0.2,0.2,0.19998962,0.2,0.2,0.2,0.2,0.20006171,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
gross_sched_interchange_mw,0.1854938,0.2,0.2,0.2,0.19183697,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.21935722,0.20195636,0.20369442,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
gross_inadv_interchange_mw,0.1931922,0.21366704,0.2,0.2,0.1957248,0.2,0.2,0.19386478,0.2,0.2,0.18667576,0.2,0.2,0.2,0.19709782,0.2,0.20930178,0.19251387,0.2,0.20206046,0.20122544,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.21085186,0.2,0.2,0.2,0.20494667,0.2,0.2,0.20071577,0.19980486,0.19975099,0.20044068,0.2,0.2,0.2,0.2002141,0.2,0.2,0.2
net_actual_interchange_mw,0.2,0.2,0.2,0.2,0.196839,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.23203698,0.22546865,0.24358317,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.14466709,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.21027814,0.2,0.2122572
gross_actual_interchange_mw,0.26299572,0.2,0.2,0.2,0.27070454,0.2,0.2,0.22854584,0.2,0.2,0.30492178,0.2,0.2,0.2,0.2,0.2,0.2,0.23659852,0.2,0.2,0.2,0.2,0.2,0.2,0.21228953,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.17476049,0.12924351,0.2,0.2,0.2,0.2053603,0.19091143,0.2,0.2,0.2,0.2,0.2,0.2,0.2
