,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_wind_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,gen_fuel_wind_pct,forecast_load_mw_latest_available,forecast_load_mw_day_ahead,rmccp,rmpcp,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_self_sched_reg,total_pjm_assigned_reg,total_pjm_rmccp_cr,total_pjm_rmpcp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_ss_mw_primary_reserve,da_as_ss_mw_synchronized_reserve,da_as_ss_mw_thirty_minutes_reserve,da_as_nsr_mw_primary_reserve,system_energy_price_da,total_lmp_rt,marginal_loss_price_rt,net_inadv_interchange_mw,gross_sched_interchange_mw,gross_inadv_interchange_mw,net_actual_interchange_mw,gross_actual_interchange_mw,total_gen,metered_load_mw,total_losses,congestion_price_da,congestion_price_rt,marginal_loss_price_da,total_lmp_da,da_as_total_mw_primary_reserve,da_as_total_mw_synchronized_reserve,da_as_total_mw_thirty_minutes_reserve
gen_fuel_coal_mw,0.2,0.20074414,0.2,0.2,0.19965021,0.19849142,0.19990732,0.2,0.2,0.2,0.19881548,0.2,0.2,0.2,0.20140508,0.19861226,0.19996198,0.2,0.2,0.20039171,0.20044547,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19926889,0.20075354,0.19996609,0.2,0.20040736,0.20076625,0.2,0.20005721,0.20038949,0.20036273,0.20025112,0.2,0.2,0.200267,0.20013908,0.2,0.2,0.2
gen_fuel_gas_mw,0.20004745,0.2,0.20012127,0.20005052,0.19996746,0.20000792,0.2,0.2,0.2,0.19976717,0.19997573,0.20013268,0.2,0.2,0.1998422,0.19998036,0.19987938,0.2,0.19980201,0.20020215,0.20021296,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19994983,0.20001012,0.19996548,0.2,0.2,0.2,0.2,0.1998073,0.19989768,0.20011026,0.19995126,0.2,0.20019479,0.2,0.2,0.19990617,0.19988781,0.1999157,0.2,0.2,0.1999243,0.1999284,0.2,0.20000114,0.2
gen_fuel_hydro_mw,0.2,0.200554,0.2,0.2,0.2,0.19994831,0.2,0.2,0.19995973,0.2,0.2,0.2,0.19989078,0.2,0.20003282,0.19987483,0.2,0.2,0.2,0.20020112,0.20016189,0.2,0.19986795,0.20003362,0.20004493,0.2,0.2,0.2,0.19989957,0.2002309,0.19986533,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19915086,0.20094079,0.2,0.2,0.2,0.2,0.2,0.2,0.19986816,0.19986759,0.2,0.2,0.2,0.19988587,0.19988044,0.2,0.2,0.2
gen_fuel_multiple_fuels_mw,0.2,0.19923969,0.2,0.2,0.2,0.20025128,0.2,0.2,0.2,0.20014863,0.2,0.20037255,0.2,0.19965538,0.20103733,0.20034099,0.2000248,0.2,0.2001584,0.19842002,0.19862713,0.2,0.2,0.2,0.2,0.2,0.2,0.20058985,0.2007736,0.2,0.2,0.2,0.2,0.2,0.19998968,0.19999136,0.19999142,0.2,0.20089857,0.19983628,0.19989382,0.2,0.2,0.2,0.2,0.2,0.20018049,0.20013633,0.2,0.2,0.20010695,0.2,0.20015816,0.2,0.2,0.20014165
gen_fuel_nuclear_mw,0.199089,0.20068705,0.2,0.2,0.2,0.2,0.1926349,0.2,0.2,0.2,0.2002548,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20419542,0.20470034,0.2,0.2,0.2,0.2,0.19909622,0.2,0.2,0.2,0.2,0.2,0.19991645,0.19998519,0.20001547,0.2,0.2,0.2,0.19648531,0.2,0.2,0.2,0.2,0.19832793,0.20338483,0.20049666,0.19998528,0.20064095,0.20058815,0.20021184,0.2,0.2,0.2,0.2,0.20012727,0.2,0.20061041
gen_fuel_oil_mw,0.20056757,0.2004528,0.19934586,0.19933163,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2003245,0.2,0.19975689,0.20023549,0.2000521,0.19979051,0.2,0.19994327,0.1996859,0.1997335,0.20004642,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19993256,0.20020069,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20041858,0.20018889,0.19994883,0.2,0.2,0.2,0.2,0.2,0.19987433,0.19986206,0.2,0.2,0.19987452,0.19984372,0.19985929,0.2,0.2,0.19995376
gen_fuel_other_renewables_mw,0.19997242,0.2,0.2,0.2,0.20003584,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20000419,0.2,0.2,0.20001668,0.20002103,0.2,0.2,0.2,0.2,0.19999842,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
gen_fuel_solar_mw,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1999925,0.2,0.2,0.2,0.2,0.2,0.2,0.20004703,0.2,0.20042172,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19959237,0.2,0.19993722,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
gen_fuel_storage_mw,0.2,0.2,0.20000531,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19999383,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20001267,0.2,0.2,0.2,0.2,0.19997784,0.19996278,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19991337,0.20011577,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20001972,0.2,0.2,0.2
gen_fuel_wind_mw,0.2,0.20002319,0.2,0.19996072,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20000367,0.2,0.19993491,0.2,0.2,0.2,0.2,0.20001657,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
gen_fuel_coal_pct,0.19885598,0.20054448,0.2,0.2,0.19956002,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20010734,0.2,0.19980805,0.2,0.2,0.20031281,0.20039967,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19931878,0.1996446,0.20029894,0.2,0.2,0.20039164,0.2,0.20011248,0.2005617,0.20057373,0.20041868,0.2,0.2,0.20030068,0.20013767,0.2,0.2,0.2
gen_fuel_gas_pct,0.2,0.19994247,0.2,0.19998592,0.2,0.19996552,0.2,0.2,0.2,0.20004903,0.2,0.2,0.2,0.2,0.20008458,0.19997025,0.2000269,0.19997112,0.20004152,0.19995767,0.19994445,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19997303,0.2,0.199976,0.19997494,0.19997273,0.19997634,0.2,0.2,0.2000106,0.19997157,0.19996446,0.2,0.2,0.2,0.2,0.2000013,0.20002002,0.2,0.2,0.2,0.2,0.20001778,0.2,0.2,0.2
gen_fuel_hydro_pct,0.2,0.2,0.2000407,0.2,0.2,0.2,0.2,0.2,0.20001277,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19999546,0.2,0.20003468,0.2,0.2,0.2,0.2,0.19995038,0.19998161,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19995436,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19997987,0.2,0.2,0.2
gen_fuel_multiple_fuels_pct,0.2,0.2,0.2,0.2000469,0.2,0.19977604,0.2,0.2,0.2,0.19985154,0.2,0.2,0.2,0.2,0.19960435,0.19976534,0.2,0.2,0.2,0.2,0.2,0.1998873,0.2,0.2,0.2,0.2,0.2,0.19994676,0.19954158,0.2,0.2,0.2,0.2,0.2,0.20020233,0.20019588,0.20019174,0.2,0.20136599,0.20014854,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19989845,0.2,0.2,0.19993597
gen_fuel_nuclear_pct,0.19945878,0.20059773,0.20025514,0.20025301,0.2,0.19958651,0.2,0.2,0.2,0.2,0.19928743,0.20073447,0.2,0.20016964,0.2,0.1994573,0.20004807,0.2,0.2,0.20004117,0.20008934,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19983523,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19943254,0.20008498,0.19980106,0.2,0.2,0.20031694,0.2,0.2,0.20007844,0.20006572,0.19999774,0.2,0.2,0.2000883,0.20002833,0.2,0.2,0.2
gen_fuel_oil_pct,0.20054097,0.20049232,0.19930485,0.19920394,0.2,0.20006146,0.2,0.2,0.2,0.2,0.2,0.20026384,0.2,0.19976911,0.20047878,0.2,0.1997514,0.2,0.2,0.19988985,0.1999063,0.19998392,0.2,0.2,0.2,0.2,0.2,0.19998446,0.2,0.19994108,0.20010673,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20058213,0.20001651,0.19966829,0.2,0.2,0.2,0.2,0.2,0.19994833,0.19991726,0.2,0.2,0.1999183,0.1998785,0.19991556,0.2,0.2,0.19994614
gen_fuel_other_renewables_pct,0.19986065,0.20028998,0.2,0.20002113,0.2,0.19989482,0.20001405,0.2,0.2,0.2,0.19973585,0.200245,0.2,0.2,0.19991796,0.19981788,0.2,0.2,0.2,0.20005898,0.2000754,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20002933,0.20005628,0.2000683,0.2,0.2,0.2,0.2,0.19971694,0.2000441,0.19990264,0.2,0.2,0.20016931,0.2,0.2,0.19995387,0.19994064,0.1999603,0.2,0.2,0.19995637,0.19994763,0.2,0.2,0.2
gen_fuel_solar_pct,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2000525,0.2,0.2,0.2,0.19957617,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20001513,0.2,0.20027915,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20004924,0.19997792,0.2,0.19984986,0.2,0.20002745,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
gen_fuel_wind_pct,0.2,0.19998394,0.2,0.19995238,0.2,0.1999985,0.2,0.2,0.2,0.20002845,0.2,0.19997673,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19999161,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
forecast_load_mw_latest_available,0.202332,0.20477386,0.2052676,0.19880652,0.2015588,0.19513784,0.20078263,0.2,0.2,0.2,0.20074049,0.20266458,0.2,0.2,0.19559836,0.1945783,0.19679825,0.2,0.2,0.2,0.20016001,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2008709,0.20095025,0.2012056,0.2,0.2,0.2,0.2,0.19610547,0.19984163,0.19908008,0.2,0.2,0.20760737,0.2,0.2,0.19938812,0.19980195,0.19909872,0.1988502,0.2,0.19902156,0.19930574,0.2,0.2,0.2
forecast_load_mw_day_ahead,0.19813587,0.20280175,0.20173687,0.20076314,0.1994641,0.19793999,0.2009613,0.2,0.2,0.2,0.19694038,0.20304996,0.2,0.2,0.19932988,0.19800624,0.19951713,0.2,0.2,0.20004864,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20042866,0.2,0.20039503,0.2,0.2,0.2,0.2,0.19758062,0.20028917,0.19975564,0.2,0.2,0.20118065,0.2,0.2,0.1998796,0.19990005,0.19983856,0.2,0.2,0.19981949,0.19982338,0.2,0.2,0.2
rmccp,0.2,0.2,0.2,0.2,0.2,0.20008661,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1998736,0.2,0.20025955,0.2,0.2,0.2,0.2,0.2,0.2,0.1997513,0.19919589,0.1999817,0.20007536,0.19969743,0.20002846,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19996691,0.19998977,0.20004827,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2001093,0.2,0.19987755,0.2,0.2,0.2
rmpcp,0.2,0.2,0.20055275,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20054561,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20058213,0.2,0.2,0.2,0.2,0.2,0.2,0.19988044,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20032334
total_pjm_loc_credit,0.2,0.2,0.20012908,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20025116,0.2,0.2,0.2,0.2,0.2,0.19986832,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20012943,0.2000743,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
total_pjm_reg_purchases,0.2,0.2,0.19989346,0.2,0.2,0.2,0.2,0.2005008,0.19997059,0.2,0.2,0.2,0.19995856,0.2,0.2,0.2,0.2,0.2004546,0.2,0.2,0.2,0.19994462,0.2,0.2,0.2,0.19989084,0.2003592,0.20000376,0.2,0.19989422,0.19979641,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19926861,0.20000897,0.20006703,0.19984484,0.2,0.2,0.2,0.19996464,0.2,0.2,0.2,0.2,0.2,0.2,0.19994628,0.2,0.2,0.2
total_pjm_self_sched_reg,0.2,0.2,0.2,0.2,0.20000078,0.2,0.20002568,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20001465,0.2,0.2,0.20000117,0.2,0.19998442,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
total_pjm_assigned_reg,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20026785,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20021315,0.2,0.2,0.2,0.20039867,0.2,0.2,0.2001158,0.19992372,0.2,0.20009735,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
total_pjm_rmccp_cr,0.2,0.2,0.2,0.19903922,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19986947,0.2,0.1998518,0.2,0.2,0.2,0.2,0.2,0.2000663,0.2,0.20051743,0.1999727,0.2,0.19991466,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20147492,0.19982293,0.19942518,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20023304,0.2,0.20000714,0.2,0.2,0.2
total_pjm_rmpcp_cr,0.2,0.2,0.20052706,0.20022699,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20017543,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19989361,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20058082
da_as_mcp_primary_reserve,0.2,0.2,0.20163174,0.2,0.2,0.19960928,0.2,0.2,0.20055108,0.2,0.2,0.2,0.20075077,0.2,0.2,0.19922054,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19989516,0.2,0.2,0.2,0.2,0.2,0.19968918,0.2,0.2,0.2,0.2,0.2,0.2,0.20063458,0.20064923,0.20069793,0.19998282,0.19997445,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19982854,0.19989572,0.19993532,0.19991837,0.20001873
da_as_mcp_synchronized_reserve,0.2,0.2,0.20166288,0.2,0.2,0.1987098,0.2,0.2,0.20056102,0.2,0.2,0.2,0.20017602,0.2,0.2006221,0.19866626,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19981986,0.2,0.2,0.2,0.2,0.20011325,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20019625,0.1991877,0.20123254,0.19983314,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20004457,0.20008373,0.2,0.2,0.2001907
da_as_as_req_mw_primary_reserve,0.2,0.19663686,0.2,0.2,0.20002106,0.2,0.2,0.2,0.2,0.2,0.2,0.20003553,0.2,0.2,0.2,0.2,0.19925837,0.2,0.2,0.19898964,0.19811457,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2002643,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19989178,0.2,0.20005555,0.20004822,0.2,0.2,0.2,0.2,0.2,0.20007193,0.20003298,0.20000431
da_as_as_req_mw_synchronized_reserve,0.2,0.19832799,0.2,0.2,0.20008162,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19855234,0.2,0.2,0.19876891,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20035443,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19953081,0.2,0.19989312,0.19982775,0.2,0.2,0.2,0.2,0.2,0.20006642,0.20001048,0.19988324
da_as_as_req_mw_thirty_minutes_reserve,0.2,0.1973934,0.2,0.2,0.1999944,0.2,0.2,0.2,0.2,0.2,0.2,0.20007809,0.2,0.2,0.2,0.2,0.19913433,0.2,0.2,0.19884041,0.19891968,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20019175,0.20018893,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19976526,0.2,0.20016403,0.20012064,0.2,0.2,0.2,0.2,0.2,0.20010416,0.20008428,0.20002411
da_as_ss_mw_primary_reserve,0.2,0.2,0.2,0.19999027,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20001477,0.2,0.19998841,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
da_as_ss_mw_synchronized_reserve,0.2,0.2,0.2,0.19998983,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20001236,0.2,0.19999056,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
da_as_ss_mw_thirty_minutes_reserve,0.2,0.2,0.2,0.19999097,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2000127,0.2,0.1999893,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
da_as_nsr_mw_primary_reserve,0.2,0.2,0.2,0.2,0.19890088,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20228493,0.20096785,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20103371,0.1984756,0.20118496
system_energy_price_da,0.20084257,0.20286447,0.20034786,0.19768451,0.2,0.19640197,0.2,0.2,0.19972076,0.2,0.20109211,0.2,0.19935863,0.19688407,0.2014525,0.19369131,0.19920948,0.2,0.2,0.20044094,0.20047192,0.20009674,0.2,0.2,0.19986776,0.2,0.2,0.19793467,0.2,0.20590688,0.20247898,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19863375,0.19848172,0.2,0.2,0.20351483,0.2,0.2,0.20062514,0.20043707,0.20031095,0.2012331,0.2002859,0.20085892,0.20004104,0.2,0.2,0.2005358
total_lmp_rt,0.20089175,0.20001337,0.1972292,0.19922586,0.2,0.20024802,0.2,0.2,0.19789833,0.2,0.19871674,0.20005094,0.2,0.19945857,0.19945912,0.20027776,0.19916001,0.2,0.2,0.19816634,0.19977412,0.19942524,0.2,0.20242818,0.19962665,0.2,0.2,0.20025878,0.2,0.19996306,0.20151778,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20060994,0.2,0.2000246,0.2,0.2,0.2,0.2,0.2,0.19997674,0.20030877,0.19923317,0.2,0.1994212,0.1992347,0.19931349,0.2,0.2,0.19939917
marginal_loss_price_rt,0.20060736,0.20210369,0.2,0.19829611,0.2,0.19975694,0.2,0.2,0.2,0.2,0.19532894,0.19938256,0.2,0.2,0.19949232,0.19866978,0.19847003,0.19803385,0.2,0.19921562,0.2002292,0.19942555,0.2,0.20154946,0.19919094,0.2,0.2,0.2003575,0.2,0.2003846,0.2008291,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19956456,0.19994247,0.2,0.2,0.2,0.2,0.2,0.2,0.20040101,0.19957313,0.1991074,0.19929738,0.19907781,0.19908969,0.20026605,0.2,0.2,0.2
net_inadv_interchange_mw,0.2,0.20001702,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19999939,0.2,0.2,0.2,0.2,0.2,0.19998935,0.2,0.2,0.2,0.2,0.2,0.2,0.20000881,0.2,0.2,0.2,0.2,0.19994742,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
gross_sched_interchange_mw,0.20700996,0.2,0.2,0.2,0.20302238,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19316585,0.19925664,0.19871089,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
gross_inadv_interchange_mw,0.20264268,0.19708201,0.2,0.2,0.20134334,0.2,0.2,0.20215888,0.2,0.2,0.20396905,0.2,0.2,0.2,0.20122573,0.2,0.19690047,0.20318647,0.2,0.19920821,0.19945891,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19678666,0.2,0.2,0.2,0.19824103,0.2,0.2,0.19988123,0.20017989,0.20019163,0.20002587,0.2,0.2,0.2,0.20003426,0.2,0.2,0.2
net_actual_interchange_mw,0.2,0.2,0.2,0.2,0.2055956,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1852337,0.18349566,0.17424226,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2283037,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1965287,0.2,0.19296104
