confidential_field,test_r2,test_mse,used_in_loss
da_as_total_mw_primary_reserve,0.9734733700752258,0.03673090413212776,True
metered_load_mw,0.9625796712934971,0.016197726130485535,True
total_gen,0.9542908109724522,0.02091473899781704,True
da_as_total_mw_synchronized_reserve,0.9387029856443405,0.051513608545064926,True
total_lmp_da,0.8605396747589111,0.0606323778629303,True
total_losses,0.6710368990898132,0.2889499366283417,True
marginal_loss_price_da,0.4940669536590576,0.27744200825691223,True
congestion_price_rt,0.39939647912979126,0.9826833009719849,True
da_as_total_mw_thirty_minutes_reserve,0.36273032426834106,0.4578773081302643,True
congestion_price_da,0.2860226631164551,1.211937427520752,True
gross_actual_interchange_mw,0.24402457475662231,0.4419281482696533,True
net_actual_interchange_mw,-0.784734845161438,1.3783634901046753,True
