target_idx,target_field,source_idx,source_field,source_type,gate_lambda,prior
49,congestion_price_da,5,gen_fuel_oil_mw,general,0.11864368617534637,0.24981948733329773
49,congestion_price_da,19,forecast_load_mw_latest_available,general,0.11824581772089005,0.288272887468338
49,congestion_price_da,38,system_energy_price_da,general,0.09397319704294205,0.3061992824077606
49,congestion_price_da,1,gen_fuel_gas_mw,general,0.07696909457445145,0.17587606608867645
50,congestion_price_rt,21,rmccp,general,0.20039254426956177,0.36297690868377686
50,congestion_price_rt,27,total_pjm_rmccp_cr,general,0.18850359320640564,0.36739030480384827
50,congestion_price_rt,15,gen_fuel_oil_pct,general,0.1619471162557602,0.2804016172885895
50,congestion_price_rt,13,gen_fuel_multiple_fuels_pct,general,0.14013084769248962,0.2964235246181488
50,congestion_price_rt,3,gen_fuel_multiple_fuels_mw,general,0.12888117134571075,0.30818384885787964
50,congestion_price_rt,39,total_lmp_rt,general,0.11957922577857971,0.5566723346710205
50,congestion_price_rt,5,gen_fuel_oil_mw,general,0.11956004053354263,0.2840721905231476
50,congestion_price_rt,38,system_energy_price_da,general,0.09417597949504852,0.3450562357902527
50,congestion_price_rt,40,marginal_loss_price_rt,general,0.08848109841346741,0.4423189163208008
53,da_as_total_mw_primary_reserve,32,da_as_as_req_mw_synchronized_reserve,general,0.17749932408332825,0.7076522707939148
53,da_as_total_mw_primary_reserve,31,da_as_as_req_mw_primary_reserve,general,0.17578521370887756,0.7015674114227295
53,da_as_total_mw_primary_reserve,4,gen_fuel_nuclear_mw,general,0.17526262998580933,0.36097252368927
53,da_as_total_mw_primary_reserve,33,da_as_as_req_mw_thirty_minutes_reserve,general,0.1668395698070526,0.6651977300643921
53,da_as_total_mw_primary_reserve,28,total_pjm_rmpcp_cr,general,0.1647309511899948,0.17055660486221313
53,da_as_total_mw_primary_reserve,25,total_pjm_self_sched_reg,general,0.14274829626083374,0.12383151054382324
53,da_as_total_mw_primary_reserve,29,da_as_mcp_primary_reserve,general,0.1406433880329132,0.2663571238517761
53,da_as_total_mw_primary_reserve,37,da_as_nsr_mw_primary_reserve,general,0.09561455249786377,0.698569655418396
54,da_as_total_mw_synchronized_reserve,16,gen_fuel_other_renewables_pct,general,0.18291135132312775,0.23444555699825287
54,da_as_total_mw_synchronized_reserve,32,da_as_as_req_mw_synchronized_reserve,general,0.1815558224916458,0.7228302359580994
54,da_as_total_mw_synchronized_reserve,31,da_as_as_req_mw_primary_reserve,general,0.1797579526901245,0.7149976491928101
54,da_as_total_mw_synchronized_reserve,33,da_as_as_req_mw_thirty_minutes_reserve,general,0.1712312549352646,0.6975982189178467
54,da_as_total_mw_synchronized_reserve,29,da_as_mcp_primary_reserve,general,0.14376837015151978,0.28009191155433655
54,da_as_total_mw_synchronized_reserve,37,da_as_nsr_mw_primary_reserve,general,0.09890642762184143,0.8581904768943787
54,da_as_total_mw_synchronized_reserve,1,gen_fuel_gas_mw,general,0.08030225336551666,0.2337857186794281
55,da_as_total_mw_thirty_minutes_reserve,30,da_as_mcp_synchronized_reserve,general,0.177802175283432,0.46312063932418823
55,da_as_total_mw_thirty_minutes_reserve,22,rmpcp,general,0.17173531651496887,0.1930549591779709
55,da_as_total_mw_thirty_minutes_reserve,4,gen_fuel_nuclear_mw,general,0.1678594946861267,0.43575310707092285
55,da_as_total_mw_thirty_minutes_reserve,28,total_pjm_rmpcp_cr,general,0.15906792879104614,0.2222687005996704
55,da_as_total_mw_thirty_minutes_reserve,15,gen_fuel_oil_pct,general,0.15723589062690735,0.3378233313560486
55,da_as_total_mw_thirty_minutes_reserve,32,da_as_as_req_mw_synchronized_reserve,general,0.15240204334259033,0.28747856616973877
55,da_as_total_mw_thirty_minutes_reserve,31,da_as_as_req_mw_primary_reserve,general,0.15091592073440552,0.28292056918144226
55,da_as_total_mw_thirty_minutes_reserve,33,da_as_as_req_mw_thirty_minutes_reserve,general,0.1442047655582428,0.28873953223228455
55,da_as_total_mw_thirty_minutes_reserve,29,da_as_mcp_primary_reserve,general,0.13738220930099487,0.4028532803058624
55,da_as_total_mw_thirty_minutes_reserve,13,gen_fuel_multiple_fuels_pct,general,0.13697916269302368,0.3793242573738098
55,da_as_total_mw_thirty_minutes_reserve,3,gen_fuel_multiple_fuels_mw,general,0.12455625832080841,0.3692159652709961
55,da_as_total_mw_thirty_minutes_reserve,5,gen_fuel_oil_mw,general,0.11302858591079712,0.28174006938934326
55,da_as_total_mw_thirty_minutes_reserve,39,total_lmp_rt,general,0.10741323232650757,0.2992933392524719
55,da_as_total_mw_thirty_minutes_reserve,38,system_energy_price_da,general,0.09123866260051727,0.4102736711502075
55,da_as_total_mw_thirty_minutes_reserve,37,da_as_nsr_mw_primary_reserve,general,0.0794738307595253,0.22194159030914307
45,gross_actual_interchange_mw,43,gross_inadv_interchange_mw,general,0.1768960952758789,0.6673240065574646
45,gross_actual_interchange_mw,10,gen_fuel_coal_pct,general,0.1695004105567932,0.15056303143501282
45,gross_actual_interchange_mw,34,da_as_ss_mw_primary_reserve,general,0.16757860779762268,0.14951194822788239
45,gross_actual_interchange_mw,4,gen_fuel_nuclear_mw,general,0.16724982857704163,0.28613585233688354
45,gross_actual_interchange_mw,17,gen_fuel_solar_pct,general,0.15708447992801666,0.23156315088272095
45,gross_actual_interchange_mw,26,total_pjm_assigned_reg,general,0.15603825449943542,0.20576778054237366
45,gross_actual_interchange_mw,7,gen_fuel_solar_mw,general,0.155921071767807,0.2034076750278473
45,gross_actual_interchange_mw,24,total_pjm_reg_purchases,general,0.13667148351669312,0.28554874658584595
45,gross_actual_interchange_mw,0,gen_fuel_coal_mw,general,0.13152474164962769,0.14211183786392212
45,gross_actual_interchange_mw,42,gross_sched_interchange_mw,general,0.12341051548719406,0.3176412880420685
51,marginal_loss_price_da,23,total_pjm_loc_credit,general,0.18135495483875275,0.20938754081726074
51,marginal_loss_price_da,10,gen_fuel_coal_pct,general,0.17704567313194275,0.2598424553871155
51,marginal_loss_price_da,30,da_as_mcp_synchronized_reserve,general,0.17510613799095154,0.3327983617782593
51,marginal_loss_price_da,16,gen_fuel_other_renewables_pct,general,0.17226815223693848,0.24205034971237183
51,marginal_loss_price_da,14,gen_fuel_nuclear_pct,general,0.16402530670166016,0.3911949694156647
51,marginal_loss_price_da,15,gen_fuel_oil_pct,general,0.160196453332901,0.32110798358917236
51,marginal_loss_price_da,2,gen_fuel_hydro_mw,general,0.1575220674276352,0.31776154041290283
51,marginal_loss_price_da,0,gen_fuel_coal_mw,general,0.14204668998718262,0.33374613523483276
