rank,field,sensitivity,masked_loss,loss_increase
1,system_energy_price_da,1.2421505034096565,0.3686515986919403,0.2042328417301178
2,da_as_nsr_mw_primary_reserve,0.5890641579502401,0.26127195358276367,0.09685319662094116
3,da_as_as_req_mw_primary_reserve,0.4150557605993716,0.23266170918941498,0.06824295222759247
4,da_as_as_req_mw_synchronized_reserve,0.4141079591036977,0.23250587284564972,0.06808711588382721
5,da_as_as_req_mw_thirty_minutes_reserve,0.377834568127696,0.22654184699058533,0.06212309002876282
6,gross_inadv_interchange_mw,0.3402103470414419,0.22035571932792664,0.055936962366104126
7,gen_fuel_nuclear_mw,0.31338098502477263,0.21594446897506714,0.05152571201324463
8,gen_fuel_nuclear_pct,0.2761140247432562,0.2098170816898346,0.045398324728012085
9,gen_fuel_gas_mw,0.23759094199759362,0.20348316431045532,0.03906440734863281
10,gen_fuel_coal_mw,0.21944187560653677,0.20049911737442017,0.036080360412597656
11,forecast_load_mw_latest_available,0.2021544222217308,0.19765673577785492,0.03323797881603241
12,total_lmp_rt,0.18577018070400136,0.19496285915374756,0.03054410219192505
13,forecast_load_mw_day_ahead,0.17366155891866888,0.19297197461128235,0.02855321764945984
14,gross_sched_interchange_mw,0.13227558638080486,0.18616734445095062,0.021748587489128113
15,marginal_loss_price_rt,0.11259379682137576,0.18293128907680511,0.018512532114982605
16,gen_fuel_other_renewables_mw,0.06099072716983827,0.17444677650928497,0.010028019547462463
17,gen_fuel_coal_pct,0.05813472520644454,0.17397719621658325,0.009558439254760742
18,gen_fuel_other_renewables_pct,0.05420286250914903,0.17333072423934937,0.008911967277526855
19,gen_fuel_wind_mw,0.04598504833624495,0.17197956144809723,0.007560804486274719
20,gen_fuel_multiple_fuels_pct,0.044392872329742844,0.1717177778482437,0.007299020886421204
21,gen_fuel_oil_mw,0.02856745123870351,0.16911578178405762,0.004697024822235107
22,gen_fuel_multiple_fuels_mw,0.026140851023875752,0.16871680319309235,0.004298046231269836
23,da_as_mcp_synchronized_reserve,0.025360623152747754,0.1685885190963745,0.004169762134552002
24,gen_fuel_gas_pct,0.01732461140863712,0.16726724803447723,0.002848491072654724
25,rmccp,0.014365110754474641,0.16678065061569214,0.002361893653869629
26,gen_fuel_hydro_mw,0.013474405734443747,0.166634202003479,0.002215445041656494
27,total_pjm_reg_purchases,0.012827312343823014,0.16652780771255493,0.002109050750732422
28,total_pjm_rmccp_cr,0.01251473179700916,0.16647641360759735,0.0020576566457748413
29,gen_fuel_wind_pct,0.012213933062629577,0.16642695665359497,0.002008199691772461
30,da_as_mcp_primary_reserve,0.01079612788015468,0.16619384288787842,0.0017750859260559082
31,gen_fuel_oil_pct,0.009219177600490703,0.16593456268310547,0.001515805721282959
32,total_pjm_assigned_reg,0.004992135187053492,0.16523955762386322,0.0008208006620407104
33,da_as_ss_mw_primary_reserve,0.004689614495471978,0.16518981754779816,0.000771060585975647
34,gen_fuel_solar_mw,0.003467749916711649,0.1649889200925827,0.0005701631307601929
35,total_pjm_rmpcp_cr,0.002609580824864627,0.16484782099723816,0.0004290640354156494
36,da_as_ss_mw_thirty_minutes_reserve,0.0024882281567916347,0.1648278683423996,0.0004091113805770874
37,gen_fuel_hydro_pct,0.0022233186356733704,0.16478431224822998,0.0003655552864074707
38,gen_fuel_solar_pct,0.0020335408261551884,0.16475310921669006,0.0003343522548675537
39,da_as_ss_mw_synchronized_reserve,0.0018078738033756887,0.16471600532531738,0.00029724836349487305
40,gen_fuel_storage_mw,0.0016523538792433104,0.16469043493270874,0.00027167797088623047
41,rmpcp,0.00099184734831279,0.16458183526992798,0.00016307830810546875
42,net_inadv_interchange_mw,0.000635945983471386,0.16452331840991974,0.000104561448097229
43,total_pjm_loc_credit,-0.0011295132951409268,0.1642330437898636,-0.00018571317195892334
44,total_pjm_self_sched_reg,-0.002131420498686056,0.1640683114528656,-0.0003504455089569092
