,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_wind_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,gen_fuel_wind_pct,forecast_load_mw_latest_available,forecast_load_mw_day_ahead,rmccp,rmpcp,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_self_sched_reg,total_pjm_assigned_reg,total_pjm_rmccp_cr,total_pjm_rmpcp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_ss_mw_primary_reserve,da_as_ss_mw_synchronized_reserve,da_as_ss_mw_thirty_minutes_reserve,da_as_nsr_mw_primary_reserve,system_energy_price_da,total_lmp_rt,marginal_loss_price_rt,net_inadv_interchange_mw,gross_sched_interchange_mw,gross_inadv_interchange_mw,net_actual_interchange_mw,gross_actual_interchange_mw,total_gen,metered_load_mw,total_losses,congestion_price_da,congestion_price_rt,marginal_loss_price_da,total_lmp_da,da_as_total_mw_primary_reserve,da_as_total_mw_synchronized_reserve,da_as_total_mw_thirty_minutes_reserve
gen_fuel_coal_mw,0.0,0.5948496132280128,0.06348094402199234,0.10312721555991944,0.4065041562064732,0.46633932871744366,0.13207311998584625,0.03162895747553929,0.0,0.022501789929372018,0.8716266233127242,0.10148735215674942,0.0,0.014077612327783817,0.614461897244685,0.35931254827126624,0.3419405206133479,0.08225122190222622,0.1026643970946075,0.738075670133326,0.7344193274770083,0.017311351233802785,0.0,0.07412390984434869,0.014720504405380752,0.0,0.010142830293687677,0.01987076098874596,0.0,0.12506932572280172,0.1613486260789989,0.1806465638381648,0.18053875589487534,0.18130259472053245,0.0,0.0,0.0,0.0,0.41415337566577237,0.1974332365616216,0.2128326347426791,0.0,0.1333366117842888,0.2766000098494229,0.17810121931965495,0.11366217746488361,0.7661005772148496,0.7495758661064957,0.48697238302404366,0.08050766106420792,0.004545815416233778,0.355132229293853,0.4224370245564931,0.07484277231764136,0.08122672562206057,0.097722519749595
gen_fuel_gas_mw,0.5555107439373816,0.0,0.23078626965088767,0.2307226815176423,0.3832466502693923,0.601103847080878,0.051165463193910354,0.025660307257490467,0.0024975193343267366,0.15242560878601885,0.2045628015542772,0.6349846622661275,0.05123130046257485,0.03920555467894715,0.7460148839919714,0.46017466048086164,0.41428116211424515,0.0808764228481319,0.2842300933168782,0.8374817626535953,0.8286084238722924,0.02124451925930193,0.0,0.05137219407848226,0.0011324216620788308,0.0,0.0,0.020648720950081967,0.0,0.44388544380746264,0.4467614459027548,0.15128096427048043,0.15121224219002405,0.15106025168950976,0.0,0.0,0.0,0.011471578820897887,0.4593990968383985,0.24871848215503567,0.22370010650533934,0.034764804639865754,0.04434900702213662,0.16467477907771821,0.11183064381547647,0.12745436915680597,0.8748690712595171,0.8470050725608925,0.211468876780198,0.08181151123460861,0.057557047484714685,0.21982790701002164,0.467978972262712,0.10660580430771249,0.08419106388558395,0.2912837640227889
gen_fuel_hydro_mw,0.12745714737169767,0.27971039132443465,0.0,0.09382511302069474,0.02923739386377111,0.2484447933064382,0.018245579719533223,0.09806972539023007,0.2313362448237538,0.023643995954043873,0.027542337993764487,0.11807367258673407,0.9379510261142083,0.03277115305664202,0.25581773907716754,0.18420659624564417,0.11638428120615008,0.1282951405564715,0.03412770888885108,0.3127899850014164,0.3105375732328063,0.006706931614310241,0.0,0.09784824348508259,0.14377701462595804,0.015378338768555877,0.03679851525608113,0.013227559276169476,0.0,0.28071282936626996,0.2615360319612976,0.0,0.0,0.0,0.09918198065303263,0.09918198065303263,0.09918198065303263,0.1537395902385592,0.26194535765096394,0.26464147164362317,0.2458624635684158,0.0013438282446066596,0.0,0.07934042491786597,0.0,0.022359575263907416,0.2920301091098011,0.3044397531437726,0.06995874491825982,0.08947939400843985,0.05670186650831921,0.18219245784069726,0.2796885903056593,0.026081335011595264,0.08455773580967307,0.13368657373510073
gen_fuel_multiple_fuels_mw,0.16345146093327056,0.255705354704995,0.0777370006830096,0.0,0.05234511953780763,0.31981672355829427,0.05758470959864881,0.0,0.01753435314340701,0.11208287727873434,0.10211504878702893,0.1501697934051357,0.02161814277348728,0.9095726950402214,0.3343251888990558,0.3343570297675408,0.17702317582880067,0.0,0.13057135677533493,0.26901201683270803,0.26252896719015995,0.05107066647601555,0.015440824321100388,0.06373447906737373,0.057786326590293036,0.0,0.05101719478598987,0.052604763954699596,0.03349817812938505,0.09290198718555032,0.11063945011105114,0.06834024586628529,0.06833861777550332,0.07440671516510367,0.06924546436118972,0.06924546436118972,0.06924546436118972,0.013483055396119048,0.2075184297228847,0.24888348178808384,0.24219184170101804,0.0,0.00786416159137171,0.029638826668228258,0.07224453912119755,0.05248711811282214,0.23390621620465912,0.2800222154742191,0.09990362145428733,0.013248745445190502,0.0885559800594643,0.15641315563665248,0.2045047051268689,0.02520248710056283,0.037388524213743723,0.2389988438767615
gen_fuel_nuclear_mw,0.5745864290448893,0.5084538369018141,0.08446013105207317,0.22625695143820235,0.0,0.28562429133552636,0.3205203758153683,0.0055623281238597055,0.0,0.201326917637756,0.4568378743463495,0.2761645727684303,0.053833703255666165,0.27311946625020933,0.3419156639189719,0.22765743046423081,0.24872467636751183,0.005136620815268111,0.25931799829265134,0.51370791744297,0.5120166321933237,0.01363149420296883,0.0799604403067018,0.0025008521088345503,0.07047423298564648,0.07364482545739837,0.10980478091543977,0.01271158085449453,0.0,0.14333859944903982,0.1600715847374542,0.36097931378658266,0.36096789992889877,0.3524854816090698,0.1060031515913541,0.1060031515913541,0.1060031515913541,0.06003071940998872,0.2496362114947447,0.07343121024797006,0.08190608221487239,0.012208692840353086,0.23385393380764496,0.2605972423425458,0.33233996005741107,0.23730245139530348,0.5623781043906461,0.5130463762624219,0.5260875803368641,0.09876546209272186,0.07393663815532248,0.2612542390214675,0.2533623029459815,0.26555749435282094,0.18753194845774124,0.37578241838704196
gen_fuel_oil_mw,0.3540063887702094,0.4934508081116802,0.17895313785980227,0.3994643983392002,0.06141381972661186,0.0,0.08493963180099506,0.006951315060374941,0.048954297622622156,0.12096292323209656,0.15112272534178817,0.20402291020561758,0.0760217562150931,0.24965107498146066,0.5421222990327146,0.9723603771134154,0.32074794216558544,0.019517961205475887,0.1528101578361778,0.536840368929629,0.53758121081935,0.04558960131481837,0.009076695713729821,0.07312791958540021,0.057852634725703234,0.0,0.04248033642922955,0.042543443669946335,0.011428638109904243,0.37281095245514817,0.45062348540037245,0.08983015328825261,0.08983410194765873,0.07954490942168635,0.021053300450000867,0.021053300450000867,0.021053300450000867,0.0,0.6828315156661251,0.3565952466287855,0.33641560809115223,0.0,0.006043983173448897,0.1266974134121508,0.056613190737804575,0.06715552487432253,0.5092225132060959,0.5390226174714144,0.21606833432867134,0.07128413765926378,0.11576428391580929,0.5144199771890532,0.6855548730820767,0.01238153190090785,0.07704037920029738,0.21618377389594534
gen_fuel_other_renewables_mw,0.10380192340332395,0.08877470091874662,0.0,0.012605247030809785,0.22760933297609254,0.0,0.0,0.0,0.0,0.024915529554482507,0.08177527271814389,0.030726940133373515,0.0,0.04344647605284224,0.02175619267765061,0.0,0.1866734622132602,0.0,0.02939941988118977,0.09615971070917528,0.09847378645807747,0.006039713329717311,0.009742539402600836,0.0,0.0,0.08385931001126468,0.0,0.002702355814634627,0.0,0.0,0.0,0.03781958625576609,0.03776175564245077,0.037268129727342836,0.0,0.0,0.0,0.007347636150421333,0.003985947842318205,0.0,0.0,0.0,0.06214082448409042,0.017537676399529967,0.08319981129211007,0.03734911804259167,0.10456878033013262,0.09296242848356362,0.08087515277664625,0.0,0.0,0.0,0.004480195469667714,0.04903465894998493,0.006817975545418298,0.06102431074185699
gen_fuel_solar_mw,0.026482880078363746,0.005155347486671236,0.05263749741285395,0.06485208366585371,0.05826817255322192,0.020674466815376547,0.007043732737868624,0.0,0.05179444746630013,0.06542428844291315,0.07980802330432823,0.10236821400248586,0.09732694956642984,0.1026266273337042,0.021568284845171593,0.020532334863232693,0.025339010262132367,0.9453505057030874,0.055957464502867094,0.01040321583391246,0.014347836962795735,0.0,0.004637557225010136,0.0,0.39269832351585354,0.02040660282274842,0.27940282199933975,0.0,0.025879476957430092,0.0,0.007009929065411091,0.032587227849953826,0.032588069115892404,0.035456598500161585,0.039404995266574705,0.039404995266574705,0.039404995266574705,0.015202469658902928,0.04300134905750164,0.0,0.0,0.02100634481057717,0.034626972703237224,0.11960663605238075,0.03337288210706901,0.13346415847581683,0.01678359766507398,0.005015296250149848,0.11514639641862268,0.00938495207575496,0.0,0.051289774986395864,0.044425877398036606,0.014053243521018666,0.028285789491984792,0.024746579833403892
gen_fuel_storage_mw,0.008588342535391424,0.05049003579317979,0.31235291385796615,0.0334393020845406,0.0,0.05023448344359782,0.0029303448192794512,0.05625139353565567,0.0,0.0,0.0,0.036846593900661695,0.30810360635633693,0.02742155277831182,0.06592709000287322,0.05898700476897867,0.01847243806290333,0.07151750581099259,0.0,0.057446715968754836,0.05826433542453213,0.006413300946073397,0.005677790917112624,0.010102643348225415,0.15789113170514557,0.024579283595295265,0.03996126007319345,0.007983358931363815,0.007399443381205129,0.12192357668612341,0.11737847914683452,0.0034139760425465626,0.0034119250613092733,0.004138129828314074,0.0068984929373563375,0.0068984929373563375,0.0068984929373563375,0.04658588098600691,0.12399273201606587,0.05162657517508984,0.03559065152681673,0.023215538452199813,0.0222311667128563,0.047079902193798207,0.019602014491753916,0.047516598552099554,0.041978130351879916,0.055476542525037864,0.012028849100075734,0.004948143692977802,0.07355356069745334,0.06595948251023931,0.12222730833806361,0.02682099773143154,0.0073013102101981975,0.09105987600063947
gen_fuel_wind_mw,0.0,0.16402805413314936,0.0,0.054155022986859924,0.0,0.029021156398669534,0.0,0.06640419783213725,0.0,0.0,0.0,0.301783585306575,0.0,0.008564721844729561,0.020369924311480214,0.02136801357576179,0.03294354653210141,0.02469271180736554,0.9523619488969378,0.041929619551899555,0.041235872327908485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008318666684939524,0.008541647307027445,0.006684609147121878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04748197519752406,0.04264742472178862,0.00981836018112403,0.0,0.0,0.0,0.0,0.0,0.00935823885592657,0.0
