target_field,n_valid_sources,pearson,spearman,kendall,nmi,distance_corr
net_actual_interchange_mw,19,0.20012794435024261,0.200118288397789,0.19993680715560913,0.19962485134601593,0.20019209384918213
gross_actual_interchange_mw,19,0.19999881088733673,0.19982817769050598,0.20002669095993042,0.20031027495861053,0.19983606040477753
total_gen,27,0.19999170303344727,0.1999889314174652,0.20000559091567993,0.2000253051519394,0.1999884694814682
metered_load_mw,30,0.19999055564403534,0.19999293982982635,0.19999314844608307,0.20002180337905884,0.2000015377998352
total_losses,22,0.19984965026378632,0.1999790519475937,0.19998779892921448,0.2003309577703476,0.1998526006937027
congestion_price_da,20,0.20021477341651917,0.1998635232448578,0.19975903630256653,0.1998441219329834,0.20031854510307312
congestion_price_rt,19,0.20003792643547058,0.2001274824142456,0.19995754957199097,0.19980572164058685,0.20007137954235077
marginal_loss_price_da,23,0.19999471306800842,0.2000061273574829,0.2000492513179779,0.19994716346263885,0.2000027596950531
total_lmp_da,29,0.20002301037311554,0.19997631013393402,0.19999532401561737,0.20001548528671265,0.199989914894104
da_as_total_mw_primary_reserve,18,0.19998246431350708,0.19997110962867737,0.2000119835138321,0.20011045038700104,0.1999240219593048
da_as_total_mw_synchronized_reserve,15,0.19999650120735168,0.20001043379306793,0.1999998688697815,0.19998854398727417,0.2000046819448471
da_as_total_mw_thirty_minutes_reserve,24,0.20004300773143768,0.19997479021549225,0.20002172887325287,0.19997119903564453,0.19998925924301147
