confidential_field,test_r2,test_mse,used_in_loss
metered_load_mw,0.9897814989089966,0.010653877630829811,True
total_gen,0.9865751266479492,0.014130846597254276,True
total_lmp_da,0.9831022620201111,0.01929870992898941,True
da_as_total_mw_primary_reserve,0.9522039890289307,0.050272926688194275,True
da_as_total_mw_synchronized_reserve,0.9188448786735535,0.08369141817092896,True
da_as_total_mw_thirty_minutes_reserve,0.8616104125976562,0.14382821321487427,True
total_losses,0.8562299609184265,0.14339885115623474,True
net_actual_interchange_mw,0.8533346652984619,0.14882349967956543,True
marginal_loss_price_da,0.7892458438873291,0.206990048289299,True
congestion_price_rt,0.60892254114151,0.4370064437389374,True
gross_actual_interchange_mw,0.5752347111701965,0.442008376121521,True
congestion_price_da,0.573253333568573,0.4629097580909729,True
