target_idx,target_field,source_idx,source_field,source_type,dominant_metric,dominant_alpha,alpha_pearson,corr_pearson,alpha_spearman,corr_spearman,alpha_kendall,corr_kendall,alpha_nmi,corr_nmi,alpha_distance_corr,corr_distance_corr
49,congestion_price_da,38,system_energy_price_da,general,distance_corr,0.2223091870546341,0.20446276664733887,0.3317148983478546,0.19252490997314453,0.18383361399173737,0.18508364260196686,0.10419522225856781,0.19561947882175446,0.219191312789917,0.2223091870546341,0.4478509724140167
49,congestion_price_da,0,gen_fuel_coal_mw,general,kendall,0.2023535817861557,0.19786053895950317,0.29922106862068176,0.20107387006282806,0.18509361147880554,0.2023535817861557,0.14413930475711823,0.20209677517414093,0.15204499661922455,0.19661521911621094,0.339762419462204
49,congestion_price_da,14,gen_fuel_nuclear_pct,general,nmi,0.2019505649805069,0.19877710938453674,0.28271836042404175,0.20026899874210358,0.20169568061828613,0.20168112218379974,0.13048169016838074,0.2019505649805069,0.11763083934783936,0.19732217490673065,0.356283962726593
49,congestion_price_da,1,gen_fuel_gas_mw,general,nmi,0.20193161070346832,0.19883842766284943,0.33504968881607056,0.20015285909175873,0.2437940090894699,0.2011440545320511,0.17732825875282288,0.20193161070346832,0.1270899772644043,0.19793306291103363,0.3957001566886902
49,congestion_price_da,12,gen_fuel_hydro_pct,general,distance_corr,0.2018468976020813,0.19920721650123596,0.13131847977638245,0.20045864582061768,0.21143293380737305,0.19985195994377136,0.17477068305015564,0.1986352950334549,0.09444786608219147,0.2018468976020813,0.299770712852478
49,congestion_price_da,30,da_as_mcp_synchronized_reserve,general,nmi,0.20163357257843018,0.19938300549983978,0.26171812415122986,0.19982874393463135,0.22015418112277985,0.20036955177783966,0.17627818882465363,0.20163357257843018,0.07235971093177795,0.19878506660461426,0.31335169076919556
49,congestion_price_da,16,gen_fuel_other_renewables_pct,general,nmi,0.201352059841156,0.19988638162612915,0.19700926542282104,0.19952969253063202,0.2242979109287262,0.20037448406219482,0.15968164801597595,0.201352059841156,0.09494570642709732,0.198857381939888,0.2700974941253662
49,congestion_price_da,20,forecast_load_mw_day_ahead,general,nmi,0.20132260024547577,0.19936339557170868,0.32164210081100464,0.20023378729820251,0.20571817457675934,0.2007102370262146,0.15802466869354248,0.20132260024547577,0.11307418346405029,0.19836997985839844,0.39275413751602173
49,congestion_price_da,43,gross_inadv_interchange_mw,general,distance_corr,0.20132000744342804,0.20112958550453186,0.2490006387233734,0.20076672732830048,0.23155246675014496,0.19921384751796722,0.142717644572258,0.19756987690925598,0.06086820736527443,0.20132000744342804,0.2581654191017151
49,congestion_price_da,19,forecast_load_mw_latest_available,general,nmi,0.20127691328525543,0.19902998208999634,0.35791346430778503,0.20050819218158722,0.20353685319423676,0.20101098716259003,0.16338692605495453,0.20127691328525543,0.14353172481060028,0.1981738656759262,0.42032766342163086
