target_field,n_valid_sources,pearson,spearman,kendall,nmi,distance_corr
net_actual_interchange_mw,19,0.1997632533311844,0.19998465478420258,0.20013843476772308,0.20020991563796997,0.19990377128124237
gross_actual_interchange_mw,19,0.1999579668045044,0.19988930225372314,0.2000088393688202,0.2002001851797104,0.1999436914920807
total_gen,27,0.19988298416137695,0.1999451369047165,0.20005369186401367,0.20020939409732819,0.1999088078737259
metered_load_mw,30,0.19981558620929718,0.1998927742242813,0.20007245242595673,0.20035682618618011,0.19986234605312347
total_losses,22,0.19963325560092926,0.1996934562921524,0.19972282648086548,0.20123663544654846,0.1997138112783432
congestion_price_da,20,0.19982042908668518,0.19977769255638123,0.19974270462989807,0.20035354793071747,0.20030562579631805
congestion_price_rt,19,0.1995878368616104,0.19971780478954315,0.20008054375648499,0.20059630274772644,0.20001749694347382
marginal_loss_price_da,23,0.20080003142356873,0.20002348721027374,0.20038489997386932,0.19841285049915314,0.20037874579429626
total_lmp_da,29,0.19999092817306519,0.19993002712726593,0.20006248354911804,0.2000727653503418,0.19994385540485382
da_as_total_mw_primary_reserve,18,0.20024758577346802,0.19998741149902344,0.19987505674362183,0.19985602796077728,0.20003391802310944
da_as_total_mw_synchronized_reserve,15,0.19978389143943787,0.19970782101154327,0.19983859360218048,0.2007969319820404,0.19987274706363678
da_as_total_mw_thirty_minutes_reserve,24,0.2000482827425003,0.20000626146793365,0.20001919567584991,0.1999996155500412,0.19992662966251373
