target_field,n_valid_sources,pearson,spearman,kendall,nmi,distance_corr
net_actual_interchange_mw,19,0.1999596208333969,0.19987976551055908,0.1999434232711792,0.20024390518665314,0.19997332990169525
gross_actual_interchange_mw,19,0.19992521405220032,0.19999995827674866,0.19991612434387207,0.20029006898403168,0.19986867904663086
total_gen,27,0.19996269047260284,0.20003309845924377,0.2000514417886734,0.1999867558479309,0.19996602833271027
metered_load_mw,30,0.19998925924301147,0.2000272423028946,0.2000381052494049,0.19995971024036407,0.19998568296432495
total_losses,22,0.19991277158260345,0.19992056488990784,0.19999894499778748,0.20022772252559662,0.19993996620178223
congestion_price_da,20,0.20010900497436523,0.19984784722328186,0.19967828691005707,0.19997814297676086,0.20038671791553497
congestion_price_rt,19,0.20004042983055115,0.1999494731426239,0.20025582611560822,0.19971606135368347,0.20003820955753326
marginal_loss_price_da,23,0.20023612678050995,0.1998152881860733,0.199935182929039,0.19999682903289795,0.20001651346683502
total_lmp_da,29,0.20015785098075867,0.19989542663097382,0.1999751180410385,0.19994230568408966,0.20002925395965576
da_as_total_mw_primary_reserve,18,0.20003758370876312,0.20001061260700226,0.19999824464321136,0.1999276578426361,0.20002590119838715
da_as_total_mw_synchronized_reserve,15,0.1999749094247818,0.19995331764221191,0.19997842609882355,0.20012450218200684,0.1999688446521759
da_as_total_mw_thirty_minutes_reserve,24,0.20012108981609344,0.20002084970474243,0.20001356303691864,0.1997893899679184,0.2000550478696823
