target_field,degree,attention_entropy,attention_entropy_normalized
net_actual_interchange_mw,16,2.575103998184204,0.9287724419884235
gross_actual_interchange_mw,17,2.3739559650421143,0.8379022956468931
total_gen,28,2.968679189682007,0.890905459318857
metered_load_mw,27,2.9496662616729736,0.894967312277494
total_losses,19,2.7734994888305664,0.9419449709960482
congestion_price_da,8,2.0307974815368652,0.9766071518876773
congestion_price_rt,11,2.2412405014038086,0.9346698860573072
marginal_loss_price_da,21,2.874181032180786,0.9440498767780435
total_lmp_da,32,3.2351958751678467,0.9334802090818165
da_as_total_mw_primary_reserve,11,2.0293283462524414,0.8462956532226666
da_as_total_mw_synchronized_reserve,8,1.7626765966415405,0.8476682615552621
da_as_total_mw_thirty_minutes_reserve,18,2.759722948074341,0.9547986138928648
