confidential_field,test_r2,test_mse,used_in_loss
metered_load_mw,0.9875410795211792,0.012989761307835579,True
total_gen,0.9837393164634705,0.01711578480899334,True
total_lmp_da,0.9787185192108154,0.024305310100317,True
da_as_total_mw_primary_reserve,0.9516206383705139,0.05088647082448006,True
da_as_total_mw_synchronized_reserve,0.9149525761604309,0.08770538866519928,True
total_losses,0.8206431269645691,0.17889386415481567,True
da_as_total_mw_thirty_minutes_reserve,0.8080695867538452,0.19947312772274017,True
net_actual_interchange_mw,0.7699825763702393,0.2334021031856537,True
gross_actual_interchange_mw,0.7439844608306885,0.26640838384628296,True
marginal_loss_price_da,0.7308818101882935,0.26431170105934143,True
congestion_price_rt,0.6079285144805908,0.43811720609664917,True
congestion_price_da,0.45960086584091187,0.586193323135376,True
