target_idx,target_field,source_idx,source_field,source_type,gate_lambda,prior
49,congestion_price_da,38,system_energy_price_da,general,0.34268662333488464,0.34286558628082275
49,congestion_price_da,5,gen_fuel_oil_mw,general,0.3426339328289032,0.28202784061431885
49,congestion_price_da,19,forecast_load_mw_latest_available,general,0.3425906002521515,0.24012655019760132
49,congestion_price_da,1,gen_fuel_gas_mw,general,0.3425149917602539,0.1813560128211975
50,congestion_price_rt,39,total_lmp_rt,general,0.34283414483070374,0.5926491618156433
50,congestion_price_rt,40,marginal_loss_price_rt,general,0.34275946021080017,0.44954153895378113
50,congestion_price_rt,38,system_energy_price_da,general,0.34269776940345764,0.3573830723762512
50,congestion_price_rt,27,total_pjm_rmccp_cr,general,0.34269043803215027,0.3477286994457245
50,congestion_price_rt,21,rmccp,general,0.3426819145679474,0.3370319604873657
50,congestion_price_rt,3,gen_fuel_multiple_fuels_mw,general,0.34267112612724304,0.3236779272556305
50,congestion_price_rt,13,gen_fuel_multiple_fuels_pct,general,0.342641144990921,0.2897605001926422
50,congestion_price_rt,5,gen_fuel_oil_mw,general,0.3426401913166046,0.28867262601852417
50,congestion_price_rt,15,gen_fuel_oil_pct,general,0.34258243441581726,0.23291578888893127
53,da_as_total_mw_primary_reserve,32,da_as_as_req_mw_synchronized_reserve,general,0.3428906500339508,0.7309522032737732
53,da_as_total_mw_primary_reserve,31,da_as_as_req_mw_primary_reserve,general,0.3428877890110016,0.7231524586677551
53,da_as_total_mw_primary_reserve,37,da_as_nsr_mw_primary_reserve,general,0.3428719937801361,0.6826261281967163
53,da_as_total_mw_primary_reserve,33,da_as_as_req_mw_thirty_minutes_reserve,general,0.34286782145500183,0.6718032360076904
53,da_as_total_mw_primary_reserve,4,gen_fuel_nuclear_mw,general,0.342688649892807,0.34563589096069336
53,da_as_total_mw_primary_reserve,29,da_as_mcp_primary_reserve,general,0.34262457489967346,0.27230632305145264
53,da_as_total_mw_primary_reserve,28,total_pjm_rmpcp_cr,general,0.3424975574016571,0.1699536144733429
53,da_as_total_mw_primary_reserve,25,total_pjm_self_sched_reg,general,0.34240850806236267,0.1221681535243988
54,da_as_total_mw_synchronized_reserve,37,da_as_nsr_mw_primary_reserve,general,0.3429361879825592,0.865766704082489
54,da_as_total_mw_synchronized_reserve,32,da_as_as_req_mw_synchronized_reserve,general,0.34288719296455383,0.722181499004364
54,da_as_total_mw_synchronized_reserve,31,da_as_as_req_mw_primary_reserve,general,0.34288492798805237,0.7156047821044922
54,da_as_total_mw_synchronized_reserve,33,da_as_as_req_mw_thirty_minutes_reserve,general,0.3428780734539032,0.6978482007980347
54,da_as_total_mw_synchronized_reserve,29,da_as_mcp_primary_reserve,general,0.3426322042942047,0.2801385819911957
54,da_as_total_mw_synchronized_reserve,1,gen_fuel_gas_mw,general,0.34257039427757263,0.2228626310825348
54,da_as_total_mw_synchronized_reserve,16,gen_fuel_other_renewables_pct,general,0.3425181806087494,0.18359661102294922
55,da_as_total_mw_thirty_minutes_reserve,30,da_as_mcp_synchronized_reserve,general,0.34277471899986267,0.4756614565849304
55,da_as_total_mw_thirty_minutes_reserve,38,system_energy_price_da,general,0.3427654802799225,0.4594017267227173
55,da_as_total_mw_thirty_minutes_reserve,3,gen_fuel_multiple_fuels_mw,general,0.3427353799343109,0.41106513142585754
55,da_as_total_mw_thirty_minutes_reserve,13,gen_fuel_multiple_fuels_pct,general,0.3427353799343109,0.4111819267272949
55,da_as_total_mw_thirty_minutes_reserve,15,gen_fuel_oil_pct,general,0.34272125363349915,0.3900172710418701
55,da_as_total_mw_thirty_minutes_reserve,29,da_as_mcp_primary_reserve,general,0.3427210748195648,0.389772891998291
55,da_as_total_mw_thirty_minutes_reserve,39,total_lmp_rt,general,0.34267422556877136,0.327400803565979
55,da_as_total_mw_thirty_minutes_reserve,5,gen_fuel_oil_mw,general,0.34264859557151794,0.2979687750339508
55,da_as_total_mw_thirty_minutes_reserve,37,da_as_nsr_mw_primary_reserve,general,0.34263429045677185,0.2825641632080078
55,da_as_total_mw_thirty_minutes_reserve,33,da_as_as_req_mw_thirty_minutes_reserve,general,0.3426274359226227,0.2751792073249817
55,da_as_total_mw_thirty_minutes_reserve,32,da_as_as_req_mw_synchronized_reserve,general,0.34261229634284973,0.2602856755256653
55,da_as_total_mw_thirty_minutes_reserve,31,da_as_as_req_mw_primary_reserve,general,0.3426017463207245,0.25020700693130493
55,da_as_total_mw_thirty_minutes_reserve,4,gen_fuel_nuclear_mw,general,0.342571884393692,0.2239411175251007
55,da_as_total_mw_thirty_minutes_reserve,22,rmpcp,general,0.342499703168869,0.17135114967823029
55,da_as_total_mw_thirty_minutes_reserve,28,total_pjm_rmpcp_cr,general,0.3424939811229706,0.1677095592021942
45,gross_actual_interchange_mw,43,gross_inadv_interchange_mw,general,0.3428802788257599,0.7038885354995728
45,gross_actual_interchange_mw,42,gross_sched_interchange_mw,general,0.3426760733127594,0.3296847343444824
45,gross_actual_interchange_mw,4,gen_fuel_nuclear_mw,general,0.34262940287590027,0.27726390957832336
45,gross_actual_interchange_mw,24,total_pjm_reg_purchases,general,0.34256234765052795,0.21610119938850403
45,gross_actual_interchange_mw,17,gen_fuel_solar_pct,general,0.3425235450267792,0.18718227744102478
45,gross_actual_interchange_mw,10,gen_fuel_coal_pct,general,0.342472106218338,0.1546638309955597
45,gross_actual_interchange_mw,26,total_pjm_assigned_reg,general,0.3424701988697052,0.15361672639846802
