field,probe_r2,model_r2,delta,used
net_actual_interchange_mw,0.2481899560136845,0.7554041743278503,0.5072142183141659,True
gross_actual_interchange_mw,0.2460934792895835,0.7152154445648193,0.46912196527523586,True
total_gen,0.9906449538219424,0.9826849102973938,-0.007960043524548599,True
metered_load_mw,0.9762308832723112,0.9857596158981323,0.009528732625821101,True
total_losses,0.6540839836602339,0.7857612371444702,0.1316772534842363,True
congestion_price_da,0.0475838272605031,0.33919012546539307,0.29160629820489,True
congestion_price_rt,0.4561738508473963,0.5323400497436523,0.07616619889625603,True
marginal_loss_price_da,0.4407231017762543,0.7220288515090942,0.28130574973283995,True
total_lmp_da,0.9299314144617218,0.9695020318031311,0.03957061734140932,True
da_as_total_mw_primary_reserve,0.9752278189577616,0.9360579252243042,-0.03916989373345736,True
da_as_total_mw_synchronized_reserve,0.9418431110456468,0.9091964960098267,-0.032646615035820115,True
da_as_total_mw_thirty_minutes_reserve,0.4569040380045041,0.7895470857620239,0.33264304775751985,True
