target_field,n_valid_sources,pearson,spearman,kendall,nmi,distance_corr
net_actual_interchange_mw,16,0.17323914170265198,0.17337679862976074,0.18389038741588593,0.2814466655254364,0.18804699182510376
gross_actual_interchange_mw,17,0.17714431881904602,0.17457115650177002,0.1707574427127838,0.3080388605594635,0.16948826611042023
total_gen,28,0.1963137686252594,0.1967073678970337,0.1941261738538742,0.21979892253875732,0.19305379688739777
metered_load_mw,27,0.19550353288650513,0.19216986000537872,0.19731447100639343,0.22145165503025055,0.1935604214668274
total_losses,19,0.17004811763763428,0.15479640662670135,0.1594010591506958,0.3596538007259369,0.15610064566135406
congestion_price_da,8,0.1743045151233673,0.15390515327453613,0.1621616631746292,0.2486622929573059,0.26096636056900024
congestion_price_rt,11,0.17511086165905,0.1800130009651184,0.18185092508792877,0.2688109576702118,0.19421425461769104
marginal_loss_price_da,21,0.20428526401519775,0.18509843945503235,0.19265258312225342,0.2313912957906723,0.18657243251800537
total_lmp_da,32,0.19912947714328766,0.18996089696884155,0.20150673389434814,0.21885937452316284,0.1905435025691986
da_as_total_mw_primary_reserve,11,0.2418200522661209,0.18402113020420074,0.2109118402004242,0.1786339282989502,0.18461300432682037
da_as_total_mw_synchronized_reserve,8,0.18854326009750366,0.18358032405376434,0.19458575546741486,0.24825319647789001,0.18503741919994354
da_as_total_mw_thirty_minutes_reserve,18,0.17820478975772858,0.20526443421840668,0.18667387962341309,0.25465136766433716,0.1752055287361145
