confidential_field,test_r2,test_mse,used_in_loss
metered_load_mw,0.9794601816684008,0.008881594985723495,True
total_gen,0.9722689818590879,0.012685088440775871,True
da_as_total_mw_primary_reserve,0.9680143818259239,0.04422573745250702,True
da_as_total_mw_synchronized_reserve,0.9406875036656857,0.049954693764448166,True
total_lmp_da,0.904625877737999,0.04142192378640175,True
total_losses,0.6502513289451599,0.30704784393310547,True
congestion_price_rt,0.4729346036911011,0.8613864183425903,True
marginal_loss_price_da,0.46386390924453735,0.2936389148235321,True
da_as_total_mw_thirty_minutes_reserve,0.3616580367088318,0.45809465646743774,True
congestion_price_da,0.2278984785079956,1.308634638786316,True
gross_actual_interchange_mw,0.16027754545211792,0.4902799129486084,True
net_actual_interchange_mw,-0.8033324480056763,1.4022512435913086,True
