target_field,n_valid_sources,pearson,spearman,kendall,nmi,distance_corr
net_actual_interchange_mw,16,0.1517839878797531,0.15095146000385284,0.16457608342170715,0.35201406478881836,0.18067441880702972
gross_actual_interchange_mw,17,0.17114131152629852,0.16398733854293823,0.1600695699453354,0.34604954719543457,0.1587521731853485
total_gen,28,0.19397307932376862,0.1942286342382431,0.19603779911994934,0.22509749233722687,0.19066296517848969
metered_load_mw,27,0.19255699217319489,0.1898031234741211,0.19763338565826416,0.22917689383029938,0.1908295750617981
total_losses,19,0.16731227934360504,0.1533535271883011,0.16036191582679749,0.36363932490348816,0.15533293783664703
congestion_price_da,8,0.17888224124908447,0.16571581363677979,0.18147039413452148,0.22662778198719025,0.2473038136959076
congestion_price_rt,11,0.19025401771068573,0.19390808045864105,0.18625372648239136,0.22023048996925354,0.20935368537902832
marginal_loss_price_da,21,0.20320484042167664,0.18593765795230865,0.19637973606586456,0.22827665507793427,0.18620112538337708
total_lmp_da,32,0.1957613080739975,0.19040000438690186,0.20235706865787506,0.22259670495986938,0.188884899020195
da_as_total_mw_primary_reserve,11,0.24069556593894958,0.18022336065769196,0.2300126552581787,0.1728525012731552,0.17621594667434692
da_as_total_mw_synchronized_reserve,8,0.1844620704650879,0.17951932549476624,0.1928682029247284,0.26376885175704956,0.17938154935836792
da_as_total_mw_thirty_minutes_reserve,18,0.1800803244113922,0.20120999217033386,0.18824829161167145,0.25283336639404297,0.1776280403137207
