target_field,n_valid_sources,pearson,spearman,kendall,nmi,distance_corr
net_actual_interchange_mw,7,0.18583454191684723,0.15126487612724304,0.17311477661132812,0.3249143958091736,0.1648714244365692
gross_actual_interchange_mw,10,0.17118531465530396,0.17560696601867676,0.16488096117973328,0.3188629746437073,0.16946378350257874
total_gen,23,0.18974938988685608,0.19100405275821686,0.1903860867023468,0.2395765483379364,0.18928393721580505
metered_load_mw,21,0.1877346634864807,0.18534785509109497,0.19562387466430664,0.24466578662395477,0.1866278499364853
total_losses,14,0.1876833438873291,0.17642708122730255,0.16715705394744873,0.2943283021450043,0.17440421879291534
congestion_price_da,4,0.16877882182598114,0.13958293199539185,0.13860154151916504,0.29301244020462036,0.2600242495536804
congestion_price_rt,9,0.20318935811519623,0.18862305581569672,0.18966010212898254,0.20841200649738312,0.2101154923439026
marginal_loss_price_da,16,0.20660069584846497,0.18527431786060333,0.21009206771850586,0.20845986902713776,0.1895730197429657
total_lmp_da,25,0.1895454376935959,0.18852126598358154,0.2126731425523758,0.22320950031280518,0.1860506683588028
da_as_total_mw_primary_reserve,8,0.2495734542608261,0.1796732246875763,0.23780474066734314,0.15664274990558624,0.1763058602809906
da_as_total_mw_synchronized_reserve,7,0.1785978376865387,0.1741708666086197,0.1875879466533661,0.2819569408893585,0.17768637835979462
da_as_total_mw_thirty_minutes_reserve,15,0.15715116262435913,0.2102152705192566,0.20220114290714264,0.2597213387489319,0.17071114480495453
