target_field,degree,attention_entropy,attention_entropy_normalized
net_actual_interchange_mw,7,1.6786538362503052,0.8626574238616548
gross_actual_interchange_mw,10,1.6717548370361328,0.7260339008198624
total_gen,23,2.657416343688965,0.8475271075891573
metered_load_mw,21,2.6172831058502197,0.8596695079072314
total_losses,14,2.4385366439819336,0.92401806380517
congestion_price_da,4,1.2262296676635742,0.8845377302645802
congestion_price_rt,9,1.9655168056488037,0.8945452485479094
marginal_loss_price_da,16,2.4822869300842285,0.8952957610240014
total_lmp_da,25,2.8698644638061523,0.8915735244069756
da_as_total_mw_primary_reserve,8,1.6809661388397217,0.8083738374687784
da_as_total_mw_synchronized_reserve,7,1.6782891750335693,0.8624700250668477
da_as_total_mw_thirty_minutes_reserve,15,2.515564203262329,0.9289208162531342
