S,group,artifact,syn_struct,conf_struct,v_struct,syn_true_audit,conf_true_audit,v_true_audit,maxsub_true_audit,syn_true_full,conf_true_full,v_true_full,syn_at_struct_conf
"(12, 14, 32, 33, 36)",strong,False,0.15054953260431225,7,0.8948262109720995,0.02178370952606201,4,0.9007478952407837,0.8970988988876343,0.02366793155670166,4,0.899965763092041,0.007676362991333008
"(7, 9, 10, 11, 14)",strong,False,0.13223508716050325,11,0.9208813986959491,0.13680559396743774,11,0.9317482113838196,0.9147256016731262,0.15243208408355713,11,0.9309593439102173,0.13680559396743774
"(1, 7, 10, 18, 19)",strong,False,0.12912995143192307,0,0.9930888666507468,0.1168222427368164,0,0.9888292551040649,0.9911984801292419,0.10823583602905273,0,0.9884558916091919,0.1168222427368164
"(0, 5, 15, 39, 40)",strong,False,0.12590221031185933,5,0.9189084197061006,0.039240896701812744,0,0.9247724413871765,0.9307307004928589,0.03964340686798096,0,0.9259766936302185,-0.036297500133514404
"(1, 7, 9, 10, 19)",strong,False,0.12514218278646916,0,0.9930734112562902,0.12836337089538574,0,0.9905487895011902,0.991290271282196,0.11966276168823242,0,0.9902025461196899,0.12836337089538574
"(3, 8, 12, 19, 25)",strong,False,0.1231617470082167,7,0.9908540537468915,0.01717984676361084,0,0.987631618976593,0.9897376894950867,0.013450682163238525,0,0.9874985218048096,-0.0002961158752441406
"(1, 11, 22, 25, 35)",strong,False,0.1223987407171091,7,0.9950645153658656,0.03280526399612427,9,0.9931861162185669,0.9946414232254028,0.04060620069503784,10,0.9931135177612305,0.011221468448638916
