S,group,artifact,syn_struct,conf_struct,v_struct,syn_true_audit,conf_true_audit,v_true_audit,maxsub_true_audit,syn_true_full,conf_true_full,v_true_full,syn_at_struct_conf
"(14, 32, 34, 36)",strong,False,0.18023255487310308,7,0.8921146443625011,0.008279979228973389,7,0.8919720649719238,0.891638457775116,0.004807174205780029,11,0.8900484442710876,0.008279979228973389
"(2, 7, 24, 35)",strong,False,0.15682686240676935,7,0.5064408675843521,0.039543986320495605,4,0.5228129625320435,0.49977219104766846,0.049330949783325195,9,0.4792030453681946,0.030885040760040283
"(6, 11, 16, 40)",strong,False,0.14364126812480926,4,0.91044083460157,0.15258532762527466,4,0.910368025302887,0.9047791957855225,0.14115965366363525,4,0.9157407283782959,0.15258532762527466
"(7, 12, 13, 43)",strong,False,0.1381791033537657,3,0.6565252764722788,0.1501094102859497,3,0.6599695682525635,0.6471219062805176,0.14171838760375977,3,0.6815274953842163,0.1501094102859497
"(0, 3, 14, 19)",strong,False,0.13686303735817917,0,0.9930485798563375,0.15662366151809692,0,0.9908520579338074,0.9910720586776733,0.13771533966064453,0,0.9909351468086243,0.15662366151809692
"(0, 6, 22, 36)",control,False,0.01577045389457077,11,0.8055661332029447,0.04897814989089966,11,0.8111101984977722,0.7920451164245605,0.051583051681518555,11,0.8146668672561646,0.04897814989089966
"(11, 16, 20, 40)",control,False,0.022430846458610043,11,0.9858636049777959,0.04134082794189453,11,0.981532096862793,0.9831251502037048,0.03868281841278076,10,0.9819997549057007,0.04134082794189453
"(2, 28, 29, 41)",control,False,0.013964099801836771,10,0.6095844189216746,0.009729564189910889,9,0.5929549932479858,0.6249939799308777,0.010630369186401367,9,0.6177805662155151,0.002006053924560547
