target_field,rank,source_field,source_type,attention
da_as_total_mw_primary_reserve,1,da_as_nsr_mw_primary_reserve,general,0.48663070797920227
da_as_total_mw_primary_reserve,2,da_as_as_req_mw_primary_reserve,general,0.1628221571445465
da_as_total_mw_primary_reserve,3,da_as_as_req_mw_synchronized_reserve,general,0.1622605323791504
da_as_total_mw_primary_reserve,4,da_as_as_req_mw_thirty_minutes_reserve,general,0.09676752984523773
da_as_total_mw_primary_reserve,5,gen_fuel_nuclear_mw,general,0.0250344667583704
da_as_total_mw_primary_reserve,6,gen_fuel_other_renewables_mw,general,0.017617275938391685
da_as_total_mw_primary_reserve,7,da_as_mcp_primary_reserve,general,0.007548365741968155
da_as_total_mw_primary_reserve,8,gen_fuel_gas_mw,general,0.0075220707803964615
da_as_total_mw_primary_reserve,9,gen_fuel_multiple_fuels_pct,general,0.0058458466082811356
da_as_total_mw_primary_reserve,10,forecast_load_mw_day_ahead,general,0.005569132976233959
da_as_total_mw_primary_reserve,11,gen_fuel_coal_mw,general,0.0040532974526286125
da_as_total_mw_primary_reserve,12,forecast_load_mw_latest_available,general,0.0035790163092315197
